trial,algorithm,node_count,partition_a_convergence_ms,partition_b_convergence_ms,partition_a_leader,partition_b_leader,split_brain
1,prasle-ring,10,3213,3379,1,6,true
2,prasle-ring,10,2946,2953,1,6,true
3,prasle-ring,10,2724,3842,1,6,true
4,prasle-ring,10,2966,3145,1,6,true
5,prasle-ring,10,3736,3431,1,6,true
6,prasle-ring,10,3510,2993,1,6,true
7,prasle-ring,10,3360,3259,1,6,true
8,prasle-ring,10,3255,2956,1,6,true
9,prasle-ring,10,2969,3301,1,6,true
10,prasle-ring,10,3084,3490,1,6,true
11,prasle-ring,10,2860,3764,1,6,true
12,prasle-ring,10,3481,3435,1,6,true
13,prasle-ring,10,3628,2948,1,6,true
14,prasle-ring,10,2820,3263,1,6,true
15,prasle-ring,10,3344,3296,1,6,true
16,prasle-ring,10,2929,3526,1,6,true
17,prasle-ring,10,2988,3064,1,6,true
18,prasle-ring,10,3173,2762,1,6,true
19,prasle-ring,10,3044,3038,1,6,true
20,prasle-ring,10,3392,3115,1,6,true
21,prasle-ring,10,3595,3495,1,6,true
22,prasle-ring,10,3370,2721,1,6,true
23,prasle-ring,10,2869,3106,1,6,true
24,prasle-ring,10,3070,3660,1,6,true
25,prasle-ring,10,3834,3226,1,6,true
26,prasle-ring,10,3300,3039,1,6,true
27,prasle-ring,10,3447,2952,1,6,true
28,prasle-ring,10,3673,3151,1,6,true
29,prasle-ring,10,3089,3338,1,6,true
30,prasle-ring,10,3099,2995,1,6,true
31,prasle-ring,10,2879,3505,1,6,true
32,prasle-ring,10,3415,3302,1,6,true
33,prasle-ring,10,3277,3366,1,6,true
34,prasle-ring,10,2829,3799,1,6,true
35,prasle-ring,10,3116,3400,1,6,true
36,prasle-ring,10,3665,2950,1,6,true
37,prasle-ring,10,3122,3485,1,6,true
38,prasle-ring,10,3332,3308,1,6,true
39,prasle-ring,10,3326,2928,1,6,true
40,prasle-ring,10,3427,3175,1,6,true
41,prasle-ring,10,3136,3496,1,6,true
42,prasle-ring,10,3329,3236,1,6,true
43,prasle-ring,10,3070,3311,1,6,true
44,prasle-ring,10,3183,3315,1,6,true
45,prasle-ring,10,2990,3359,1,6,true
46,prasle-ring,10,3087,3032,1,6,true
47,prasle-ring,10,3126,2975,1,6,true
48,prasle-ring,10,3363,3027,1,6,true
49,prasle-ring,10,3297,3176,1,6,true
50,prasle-ring,10,3185,3386,1,6,true
51,prasle-ring,10,3311,3086,1,6,true
52,prasle-ring,10,3022,3532,1,6,true
53,prasle-ring,10,2817,3307,1,6,true
54,prasle-ring,10,2777,3078,1,6,true
55,prasle-ring,10,3174,2972,1,6,true
56,prasle-ring,10,3064,3310,1,6,true
57,prasle-ring,10,3535,3040,1,6,true
58,prasle-ring,10,3108,2910,1,6,true
59,prasle-ring,10,2948,3162,1,6,true
60,prasle-ring,10,3383,2755,1,6,true
61,prasle-ring,10,3391,3407,1,6,true
62,prasle-ring,10,3129,3194,1,6,true
63,prasle-ring,10,3256,3482,1,6,true
64,prasle-ring,10,3166,3133,1,6,true
65,prasle-ring,10,3048,3395,1,6,true
66,prasle-ring,10,3143,3641,1,6,true
67,prasle-ring,10,3103,3543,1,6,true
68,prasle-ring,10,3064,3774,1,6,true
69,prasle-ring,10,2990,3158,1,6,true
70,prasle-ring,10,3110,3202,1,6,true
71,prasle-ring,10,3332,3428,1,6,true
72,prasle-ring,10,2945,3348,1,6,true
73,prasle-ring,10,2933,3155,1,6,true
74,prasle-ring,10,3665,3127,1,6,true
75,prasle-ring,10,2924,3245,1,6,true
76,prasle-ring,10,3491,3130,1,6,true
77,prasle-ring,10,3239,2962,1,6,true
78,prasle-ring,10,3035,3317,1,6,true
79,prasle-ring,10,3310,3508,1,6,true
80,prasle-ring,10,3374,3195,1,6,true
81,prasle-ring,10,3213,3377,1,6,true
82,prasle-ring,10,3292,3727,1,6,true
83,prasle-ring,10,3725,3241,1,6,true
84,prasle-ring,10,2992,3332,1,6,true
85,prasle-ring,10,3518,2907,1,6,true
86,prasle-ring,10,3105,3297,1,6,true
87,prasle-ring,10,3239,3400,1,6,true
88,prasle-ring,10,3532,3185,1,6,true
89,prasle-ring,10,2849,3409,1,6,true
90,prasle-ring,10,3489,3676,1,6,true
91,prasle-ring,10,3313,3105,1,6,true
92,prasle-ring,10,3504,2919,1,6,true
93,prasle-ring,10,3674,2974,1,6,true
94,prasle-ring,10,3120,3547,1,6,true
95,prasle-ring,10,2989,3508,1,6,true
96,prasle-ring,10,3307,3031,1,6,true
97,prasle-ring,10,3482,3533,1,6,true
98,prasle-ring,10,3261,2782,1,6,true
99,prasle-ring,10,3083,3078,1,6,true
100,prasle-ring,10,3340,3689,1,6,true
