trial,algorithm,node_count,noise_level,convergence_time_ms,message_count
1,adaptive-prasle-line,5,90,1874,NA
2,adaptive-prasle-line,5,90,1607,NA
3,adaptive-prasle-line,5,90,2031,NA
4,adaptive-prasle-line,5,90,2014,NA
5,adaptive-prasle-line,5,90,1925,NA
6,adaptive-prasle-line,5,90,1505,NA
7,adaptive-prasle-line,5,90,2189,NA
8,adaptive-prasle-line,5,90,1747,NA
9,adaptive-prasle-line,5,90,1755,NA
10,adaptive-prasle-line,5,90,1851,NA
11,adaptive-prasle-line,5,90,1983,NA
12,adaptive-prasle-line,5,90,1506,NA
13,adaptive-prasle-line,5,90,1787,NA
14,adaptive-prasle-line,5,90,1930,NA
15,adaptive-prasle-line,5,90,1690,NA
16,adaptive-prasle-line,5,90,2104,NA
17,adaptive-prasle-line,5,90,1806,NA
18,adaptive-prasle-line,5,90,1678,NA
19,adaptive-prasle-line,5,90,1787,NA
20,adaptive-prasle-line,5,90,2245,NA
21,adaptive-prasle-line,5,90,1676,NA
22,adaptive-prasle-line,5,90,2406,NA
23,adaptive-prasle-line,5,90,1665,NA
24,adaptive-prasle-line,5,90,2055,NA
25,adaptive-prasle-line,5,90,1888,NA
26,adaptive-prasle-line,5,90,1584,NA
27,adaptive-prasle-line,5,90,2132,NA
28,adaptive-prasle-line,5,90,1791,NA
29,adaptive-prasle-line,5,90,1823,NA
30,adaptive-prasle-line,5,90,1991,NA
31,adaptive-prasle-line,5,90,2023,NA
32,adaptive-prasle-line,5,90,2398,NA
33,adaptive-prasle-line,5,90,1690,NA
34,adaptive-prasle-line,5,90,1812,NA
35,adaptive-prasle-line,5,90,2075,NA
36,adaptive-prasle-line,5,90,2086,NA
37,adaptive-prasle-line,5,90,1741,NA
38,adaptive-prasle-line,5,90,2040,NA
39,adaptive-prasle-line,5,90,1977,NA
40,adaptive-prasle-line,5,90,2061,NA
41,adaptive-prasle-line,5,90,2324,NA
42,adaptive-prasle-line,5,90,2046,NA
43,adaptive-prasle-line,5,90,2012,NA
44,adaptive-prasle-line,5,90,1553,NA
45,adaptive-prasle-line,5,90,1684,NA
46,adaptive-prasle-line,5,90,2129,NA
47,adaptive-prasle-line,5,90,1755,NA
48,adaptive-prasle-line,5,90,2188,NA
49,adaptive-prasle-line,5,90,1878,NA
50,adaptive-prasle-line,5,90,2342,NA
51,adaptive-prasle-line,5,90,1854,NA
52,adaptive-prasle-line,5,90,1950,NA
53,adaptive-prasle-line,5,90,1916,NA
54,adaptive-prasle-line,5,90,2118,NA
55,adaptive-prasle-line,5,90,1650,NA
56,adaptive-prasle-line,5,90,1788,NA
57,adaptive-prasle-line,5,90,1803,NA
58,adaptive-prasle-line,5,90,2319,NA
59,adaptive-prasle-line,5,90,2019,NA
60,adaptive-prasle-line,5,90,2405,NA
61,adaptive-prasle-line,5,90,2386,NA
62,adaptive-prasle-line,5,90,2692,NA
63,adaptive-prasle-line,5,90,2434,NA
64,adaptive-prasle-line,5,90,1862,NA
65,adaptive-prasle-line,5,90,2016,NA
66,adaptive-prasle-line,5,90,1481,NA
67,adaptive-prasle-line,5,90,1905,NA
68,adaptive-prasle-line,5,90,2068,NA
69,adaptive-prasle-line,5,90,1766,NA
70,adaptive-prasle-line,5,90,2376,NA
71,adaptive-prasle-line,5,90,1701,NA
72,adaptive-prasle-line,5,90,2053,NA
73,adaptive-prasle-line,5,90,1794,NA
74,adaptive-prasle-line,5,90,1815,NA
75,adaptive-prasle-line,5,90,2343,NA
76,adaptive-prasle-line,5,90,2389,NA
77,adaptive-prasle-line,5,90,1682,NA
78,adaptive-prasle-line,5,90,2158,NA
79,adaptive-prasle-line,5,90,1518,NA
80,adaptive-prasle-line,5,90,1778,NA
81,adaptive-prasle-line,5,90,2009,NA
82,adaptive-prasle-line,5,90,1986,NA
83,adaptive-prasle-line,5,90,1914,NA
84,adaptive-prasle-line,5,90,1676,NA
85,adaptive-prasle-line,5,90,2075,NA
86,adaptive-prasle-line,5,90,1679,NA
87,adaptive-prasle-line,5,90,1972,NA
88,adaptive-prasle-line,5,90,2463,NA
89,adaptive-prasle-line,5,90,2033,NA
90,adaptive-prasle-line,5,90,2446,NA
91,adaptive-prasle-line,5,90,2021,NA
92,adaptive-prasle-line,5,90,1543,NA
93,adaptive-prasle-line,5,90,1898,NA
94,adaptive-prasle-line,5,90,1492,NA
95,adaptive-prasle-line,5,90,1940,NA
96,adaptive-prasle-line,5,90,2041,NA
97,adaptive-prasle-line,5,90,1795,NA
98,adaptive-prasle-line,5,90,1977,NA
99,adaptive-prasle-line,5,90,2057,NA
100,adaptive-prasle-line,5,90,1864,NA
