trial,algorithm,node_count,partition_a_convergence_ms,partition_b_convergence_ms,partition_a_leader,partition_b_leader,split_brain
1,bully,5,5243,4234,2,5,true
2,bully,5,5405,5081,2,5,true
3,bully,5,5248,5148,2,5,true
4,bully,5,6071,4618,2,5,true
5,bully,5,4704,5399,2,5,true
6,bully,5,4446,4304,2,5,true
7,bully,5,6392,5706,2,5,true
8,bully,5,5565,4732,2,5,true
9,bully,5,6451,5515,2,5,true
10,bully,5,6367,5843,2,5,true
