trial,algorithm,node_count,crash_time_s,initial_convergence_time_ms,recovery_convergence_time_ms,total_recovery_time_ms
1,adaptive-prasle-mesh,10,60,1547,61840,1840
2,adaptive-prasle-mesh,10,60,1707,66102,6102
3,adaptive-prasle-mesh,10,60,1782,60216,216
4,adaptive-prasle-mesh,10,60,1736,60256,256
5,adaptive-prasle-mesh,10,60,1742,60812,812
6,adaptive-prasle-mesh,10,60,2147,67240,7240
7,adaptive-prasle-mesh,10,60,1893,60296,296
8,adaptive-prasle-mesh,10,60,1788,62211,2211
9,adaptive-prasle-mesh,10,60,1902,60005,5
10,adaptive-prasle-mesh,10,60,1656,60493,493
