trial,algorithm,node_count,crash_time_s,initial_convergence_time_ms,recovery_convergence_time_ms,total_recovery_time_ms
1,prasle-ring,100,120,2792,120245,245
2,prasle-ring,100,120,2736,120189,189
3,prasle-ring,100,120,2774,120227,227
4,prasle-ring,100,120,2860,120313,313
5,prasle-ring,100,120,2854,120307,307
6,prasle-ring,100,120,2806,120258,258
7,prasle-ring,100,120,2925,120378,378
8,prasle-ring,100,120,2795,120246,246
9,prasle-ring,100,120,2783,120236,236
10,prasle-ring,100,120,2849,120296,296
11,prasle-ring,100,120,2933,120384,384
12,prasle-ring,100,120,2861,120314,314
13,prasle-ring,100,120,2816,120269,269
14,prasle-ring,100,120,2716,120169,169
15,prasle-ring,100,120,2849,120302,302
16,prasle-ring,100,120,2731,120184,184
17,prasle-ring,100,120,2774,120227,227
18,prasle-ring,100,120,2947,120400,400
19,prasle-ring,100,120,2930,120383,383
20,prasle-ring,100,120,2734,120187,187
21,prasle-ring,100,120,2781,120234,234
22,prasle-ring,100,120,2819,120272,272
23,prasle-ring,100,120,2862,120315,315
24,prasle-ring,100,120,2765,120218,218
25,prasle-ring,100,120,2846,120298,298
26,prasle-ring,100,120,2824,120277,277
27,prasle-ring,100,120,2765,120218,218
28,prasle-ring,100,120,2824,120275,275
29,prasle-ring,100,120,2736,120189,189
30,prasle-ring,100,120,2842,120295,295
31,prasle-ring,100,120,2835,120288,288
32,prasle-ring,100,120,2906,120359,359
33,prasle-ring,100,120,2907,120360,360
34,prasle-ring,100,120,2863,120316,316
35,prasle-ring,100,120,2860,120313,313
36,prasle-ring,100,120,2826,120277,277
37,prasle-ring,100,120,2968,120173,173
38,prasle-ring,100,120,2799,120080,80
39,prasle-ring,100,120,2816,120269,269
40,prasle-ring,100,120,2760,120213,213
41,prasle-ring,100,120,2763,120216,216
42,prasle-ring,100,120,2876,120231,231
43,prasle-ring,100,120,2763,120216,216
44,prasle-ring,100,120,2786,120239,239
45,prasle-ring,100,120,2819,120272,272
46,prasle-ring,100,120,2870,120323,323
47,prasle-ring,100,120,2823,120276,276
48,prasle-ring,100,120,2832,120285,285
49,prasle-ring,100,120,2777,120230,230
50,prasle-ring,100,120,2784,120233,233
51,prasle-ring,100,120,2841,120294,294
52,prasle-ring,100,120,2800,120251,251
53,prasle-ring,100,120,2833,120286,286
54,prasle-ring,100,120,2818,120269,269
55,prasle-ring,100,120,2818,120271,271
56,prasle-ring,100,120,2916,120369,369
57,prasle-ring,100,120,2761,120214,214
58,prasle-ring,100,120,2882,120335,335
59,prasle-ring,100,120,2763,120216,216
60,prasle-ring,100,120,2855,120308,308
61,prasle-ring,100,120,2811,120264,264
62,prasle-ring,100,120,2909,120362,362
63,prasle-ring,100,120,2886,120339,339
64,prasle-ring,100,120,2856,120309,309
65,prasle-ring,100,120,2823,120276,276
66,prasle-ring,100,120,2773,120226,226
67,prasle-ring,100,120,2880,120357,357
68,prasle-ring,100,120,2784,120237,237
69,prasle-ring,100,120,2950,120403,403
70,prasle-ring,100,120,2823,120276,276
71,prasle-ring,100,120,2799,120252,252
72,prasle-ring,100,120,2874,120149,149
73,prasle-ring,100,120,2934,120387,387
74,prasle-ring,100,120,2735,120188,188
75,prasle-ring,100,120,2977,120430,430
76,prasle-ring,100,120,2825,120278,278
77,prasle-ring,100,120,2822,120275,275
78,prasle-ring,100,120,2784,120237,237
79,prasle-ring,100,120,2812,120265,265
80,prasle-ring,100,120,2758,120211,211
81,prasle-ring,100,120,2803,120256,256
82,prasle-ring,100,120,2816,120269,269
83,prasle-ring,100,120,2930,120383,383
84,prasle-ring,100,120,2780,120233,233
85,prasle-ring,100,120,2797,120250,250
86,prasle-ring,100,120,2889,120342,342
87,prasle-ring,100,120,2833,120286,286
88,prasle-ring,100,120,2780,120233,233
89,prasle-ring,100,120,2867,120320,320
90,prasle-ring,100,120,2934,120387,387
91,prasle-ring,100,120,2736,120190,190
92,prasle-ring,100,120,2861,120314,314
93,prasle-ring,100,120,2768,120221,221
94,prasle-ring,100,120,2794,120247,247
95,prasle-ring,100,120,2867,120317,317
96,prasle-ring,100,120,2840,120293,293
97,prasle-ring,100,120,2787,120241,241
98,prasle-ring,100,120,2849,120302,302
99,prasle-ring,100,120,2894,120347,347
100,prasle-ring,100,120,2897,120350,350
