trial,algorithm,node_count,partition_a_convergence_ms,partition_b_convergence_ms,partition_a_leader,partition_b_leader,split_brain
1,adaptive-prasle-mesh,10,2430,2332,5,10,true
2,adaptive-prasle-mesh,10,1898,1864,5,10,true
3,adaptive-prasle-mesh,10,1592,2387,5,10,true
4,adaptive-prasle-mesh,10,1931,1835,5,10,true
5,adaptive-prasle-mesh,10,1885,1914,5,10,true
6,adaptive-prasle-mesh,10,1781,2408,5,10,true
7,adaptive-prasle-mesh,10,1725,1710,5,10,true
8,adaptive-prasle-mesh,10,1508,1711,5,10,true
9,adaptive-prasle-mesh,10,1950,1633,5,10,true
10,adaptive-prasle-mesh,10,2348,1800,5,10,true
