trial,algorithm,node_count,convergence_time_ms
8,adaptive-prasle,10,2018
1,adaptive-prasle,10,1875
7,adaptive-prasle,10,1814
6,adaptive-prasle,10,1798
5,adaptive-prasle,10,1988
10,adaptive-prasle,10,2195
3,adaptive-prasle,10,1677
2,adaptive-prasle,10,1745
12,adaptive-prasle,10,1653
11,adaptive-prasle,10,2040
4,adaptive-prasle,10,1754
9,adaptive-prasle,10,1954
13,adaptive-prasle,10,2028
14,adaptive-prasle,10,1938
16,adaptive-prasle,10,1907
20,adaptive-prasle,10,1843
15,adaptive-prasle,10,1835
18,adaptive-prasle,10,2027
19,adaptive-prasle,10,1661
23,adaptive-prasle,10,2036
17,adaptive-prasle,10,2043
21,adaptive-prasle,10,1802
22,adaptive-prasle,10,1634
24,adaptive-prasle,10,2075
26,adaptive-prasle,10,2006
25,adaptive-prasle,10,2264
27,adaptive-prasle,10,1559
30,adaptive-prasle,10,2028
29,adaptive-prasle,10,1883
31,adaptive-prasle,10,1916
32,adaptive-prasle,10,2035
28,adaptive-prasle,10,1855
33,adaptive-prasle,10,1851
34,adaptive-prasle,10,1742
35,adaptive-prasle,10,1626
36,adaptive-prasle,10,1909
38,adaptive-prasle,10,1666
37,adaptive-prasle,10,1901
41,adaptive-prasle,10,1919
43,adaptive-prasle,10,1997
39,adaptive-prasle,10,1867
42,adaptive-prasle,10,1797
40,adaptive-prasle,10,1535
47,adaptive-prasle,10,1866
45,adaptive-prasle,10,1955
46,adaptive-prasle,10,1752
44,adaptive-prasle,10,1694
48,adaptive-prasle,10,1922
49,adaptive-prasle,10,1957
50,adaptive-prasle,10,1613
51,adaptive-prasle,10,1597
52,adaptive-prasle,10,1920
54,adaptive-prasle,10,1665
53,adaptive-prasle,10,1938
55,adaptive-prasle,10,1967
56,adaptive-prasle,10,2214
57,adaptive-prasle,10,1886
59,adaptive-prasle,10,2452
58,adaptive-prasle,10,2226
60,adaptive-prasle,10,2215
63,adaptive-prasle,10,1874
61,adaptive-prasle,10,1902
65,adaptive-prasle,10,1569
62,adaptive-prasle,10,1898
64,adaptive-prasle,10,1770
68,adaptive-prasle,10,1751
70,adaptive-prasle,10,2037
67,adaptive-prasle,10,1659
69,adaptive-prasle,10,1908
66,adaptive-prasle,10,1649
71,adaptive-prasle,10,1616
72,adaptive-prasle,10,1728
73,adaptive-prasle,10,1718
75,adaptive-prasle,10,2044
74,adaptive-prasle,10,1851
79,adaptive-prasle,10,1935
76,adaptive-prasle,10,2032
77,adaptive-prasle,10,1538
78,adaptive-prasle,10,1864
80,adaptive-prasle,10,2038
81,adaptive-prasle,10,1525
83,adaptive-prasle,10,2054
84,adaptive-prasle,10,1931
82,adaptive-prasle,10,1699
86,adaptive-prasle,10,1794
85,adaptive-prasle,10,1745
87,adaptive-prasle,10,1756
89,adaptive-prasle,10,1890
88,adaptive-prasle,10,1934
91,adaptive-prasle,10,1931
90,adaptive-prasle,10,1796
92,adaptive-prasle,10,1978
93,adaptive-prasle,10,1998
94,adaptive-prasle,10,1936
96,adaptive-prasle,10,2172
97,adaptive-prasle,10,1866
98,adaptive-prasle,10,1775
95,adaptive-prasle,10,1779
99,adaptive-prasle,10,1444
100,adaptive-prasle,10,1680
