trial,algorithm,node_count,crash_time_s,initial_convergence_time_ms,recovery_convergence_time_ms,total_recovery_time_ms
1,adaptive-prasle,10,60,1902,62572,2572
2,adaptive-prasle,10,60,2032,60185,185
3,adaptive-prasle,10,60,1677,61571,1571
4,adaptive-prasle,10,60,2079,65631,5631
5,adaptive-prasle,10,60,1612,62345,2345
6,adaptive-prasle,10,60,1792,62146,2146
7,adaptive-prasle,10,60,2094,60931,931
8,adaptive-prasle,10,60,1615,61914,1914
9,adaptive-prasle,10,60,1908,61405,1405
10,adaptive-prasle,10,60,1747,63061,3061
