trial,algorithm,node_count,partition_a_convergence_ms,partition_b_convergence_ms,partition_a_leader,partition_b_leader,split_brain
1,adaptive-prasle-ring,10,1976,2051,5,10,true
2,adaptive-prasle-ring,10,2426,2400,5,10,true
3,adaptive-prasle-ring,10,2356,1792,5,10,true
4,adaptive-prasle-ring,10,1963,1779,5,10,true
5,adaptive-prasle-ring,10,2136,2422,5,10,true
6,adaptive-prasle-ring,10,1811,1910,5,10,true
7,adaptive-prasle-ring,10,1738,1978,5,10,true
8,adaptive-prasle-ring,10,2163,1764,5,10,true
9,adaptive-prasle-ring,10,1628,2320,5,10,true
10,adaptive-prasle-ring,10,2090,2171,5,10,true
11,adaptive-prasle-ring,10,1968,1618,5,10,true
12,adaptive-prasle-ring,10,1607,1879,5,10,true
13,adaptive-prasle-ring,10,1994,2350,5,10,true
14,adaptive-prasle-ring,10,1792,2225,5,10,true
15,adaptive-prasle-ring,10,2085,2070,5,10,true
16,adaptive-prasle-ring,10,1943,1797,5,10,true
17,adaptive-prasle-ring,10,1875,1974,5,10,true
18,adaptive-prasle-ring,10,1881,2250,5,10,true
19,adaptive-prasle-ring,10,1952,1839,5,10,true
20,adaptive-prasle-ring,10,2192,2623,5,10,true
21,adaptive-prasle-ring,10,1672,2527,5,10,true
22,adaptive-prasle-ring,10,1558,2021,5,10,true
23,adaptive-prasle-ring,10,1832,1872,5,10,true
24,adaptive-prasle-ring,10,1975,2276,5,10,true
25,adaptive-prasle-ring,10,1901,1907,5,10,true
26,adaptive-prasle-ring,10,1949,1613,5,10,true
27,adaptive-prasle-ring,10,1453,2303,5,10,true
28,adaptive-prasle-ring,10,2219,2259,5,10,true
29,adaptive-prasle-ring,10,2221,2216,5,10,true
30,adaptive-prasle-ring,10,2263,1633,5,10,true
31,adaptive-prasle-ring,10,1988,1683,5,10,true
32,adaptive-prasle-ring,10,1853,1709,5,10,true
33,adaptive-prasle-ring,10,2446,1742,5,10,true
34,adaptive-prasle-ring,10,2194,1723,5,10,true
35,adaptive-prasle-ring,10,1867,2269,5,10,true
36,adaptive-prasle-ring,10,2370,2043,5,10,true
37,adaptive-prasle-ring,10,2042,1718,5,10,true
38,adaptive-prasle-ring,10,2004,1870,5,10,true
39,adaptive-prasle-ring,10,1862,1846,5,10,true
40,adaptive-prasle-ring,10,1861,2598,5,10,true
41,adaptive-prasle-ring,10,2194,2150,5,10,true
42,adaptive-prasle-ring,10,1731,2485,5,10,true
43,adaptive-prasle-ring,10,2323,1801,5,10,true
44,adaptive-prasle-ring,10,2311,2076,5,10,true
45,adaptive-prasle-ring,10,2020,1554,5,10,true
46,adaptive-prasle-ring,10,1806,2090,5,10,true
47,adaptive-prasle-ring,10,1814,1552,5,10,true
48,adaptive-prasle-ring,10,2167,2077,5,10,true
49,adaptive-prasle-ring,10,2071,2305,5,10,true
50,adaptive-prasle-ring,10,1833,1834,5,10,true
51,adaptive-prasle-ring,10,1487,1773,5,10,true
52,adaptive-prasle-ring,10,1660,1877,5,10,true
53,adaptive-prasle-ring,10,2400,1765,5,10,true
54,adaptive-prasle-ring,10,2517,1618,5,10,true
55,adaptive-prasle-ring,10,1956,1885,5,10,true
56,adaptive-prasle-ring,10,2227,2602,5,10,true
57,adaptive-prasle-ring,10,2169,1888,5,10,true
58,adaptive-prasle-ring,10,1796,2429,5,10,true
59,adaptive-prasle-ring,10,2207,1975,5,10,true
60,adaptive-prasle-ring,10,1761,2066,5,10,true
61,adaptive-prasle-ring,10,2314,1940,5,10,true
62,adaptive-prasle-ring,10,1982,1953,5,10,true
63,adaptive-prasle-ring,10,2105,2284,5,10,true
64,adaptive-prasle-ring,10,1828,2075,5,10,true
65,adaptive-prasle-ring,10,2061,2317,5,10,true
66,adaptive-prasle-ring,10,1849,1964,5,10,true
67,adaptive-prasle-ring,10,1974,2098,5,10,true
68,adaptive-prasle-ring,10,2694,2035,5,10,true
69,adaptive-prasle-ring,10,1726,1582,5,10,true
70,adaptive-prasle-ring,10,1815,2040,5,10,true
71,adaptive-prasle-ring,10,2340,1981,5,10,true
72,adaptive-prasle-ring,10,2115,2262,5,10,true
73,adaptive-prasle-ring,10,1957,2040,5,10,true
74,adaptive-prasle-ring,10,2228,2362,5,10,true
75,adaptive-prasle-ring,10,2190,1931,5,10,true
76,adaptive-prasle-ring,10,2133,2123,5,10,true
77,adaptive-prasle-ring,10,2153,1999,5,10,true
78,adaptive-prasle-ring,10,1470,1795,5,10,true
79,adaptive-prasle-ring,10,1650,2274,5,10,true
80,adaptive-prasle-ring,10,1793,1652,5,10,true
81,adaptive-prasle-ring,10,1974,2340,5,10,true
82,adaptive-prasle-ring,10,1803,2004,5,10,true
83,adaptive-prasle-ring,10,2208,2266,5,10,true
84,adaptive-prasle-ring,10,1641,2275,5,10,true
85,adaptive-prasle-ring,10,1946,2543,5,10,true
86,adaptive-prasle-ring,10,1631,2773,5,10,true
87,adaptive-prasle-ring,10,2420,1716,5,10,true
88,adaptive-prasle-ring,10,2178,2206,5,10,true
89,adaptive-prasle-ring,10,2291,2238,5,10,true
90,adaptive-prasle-ring,10,1791,2348,5,10,true
91,adaptive-prasle-ring,10,2532,2047,5,10,true
92,adaptive-prasle-ring,10,2548,2242,5,10,true
93,adaptive-prasle-ring,10,2089,2186,5,10,true
94,adaptive-prasle-ring,10,1503,1862,5,10,true
95,adaptive-prasle-ring,10,2170,1520,5,10,true
96,adaptive-prasle-ring,10,2145,1657,5,10,true
97,adaptive-prasle-ring,10,1834,1774,5,10,true
98,adaptive-prasle-ring,10,1804,2024,5,10,true
99,adaptive-prasle-ring,10,2201,1598,5,10,true
100,adaptive-prasle-ring,10,2055,2055,5,10,true
