timestamp,node_id,algorithm,first_convergence_time_ms,elections_started,elections_completed,total_election_time_ms,messages_sent,messages_received,bytes_sent,bytes_received,leader_changes,current_leader,time_in_normal_ms,time_in_election_ms,time_in_waiting_ms,state_transitions,timeouts_detected,heartbeats_sent,heartbeats_received,current_state,am_leader,ring_completions,forwards,msg_election_sent,msg_coordinator_sent,msg_alive_sent,msg_election_recv,msg_coordinator_recv,msg_alive_recv,acks_sent,acks_received,retries,nodes_marked_unreachable,nodes_recovered,ring_reconfigs
10134,1,ring,9597,0,0,0,9,17,126,238,1,100,537,7580,0,8,2,1,1,NORMAL,0,0,9,14,2,2,14,2,2,8,8,0,0,0,0
10034,88,ring,8767,1,1,4733,9,16,126,224,1,100,1267,4733,0,9,2,0,0,NORMAL,0,1,9,12,6,0,12,4,0,8,8,0,0,0,0
10023,77,ring,8848,1,1,4825,9,16,126,224,1,100,1175,4825,0,9,2,0,0,NORMAL,0,1,9,12,6,0,12,4,0,8,8,0,0,0,0
10363,91,ring,9080,0,0,0,9,17,126,238,1,100,1283,4744,0,9,2,0,0,NORMAL,0,0,9,12,6,0,12,6,0,9,8,0,0,0,0
10255,30,ring,0,0,0,0,7,14,98,196,0,0,0,6983,0,7,2,0,0,ELECTION,0,0,7,14,0,0,14,0,0,7,7,0,0,0,0
10037,45,ring,0,0,0,0,7,14,98,196,0,0,0,6292,0,7,2,0,0,ELECTION,0,0,7,14,0,0,14,0,0,7,7,0,0,0,0
10337,18,ring,0,0,0,0,7,14,98,196,0,0,0,7591,0,7,2,0,0,ELECTION,0,0,7,14,0,0,14,0,0,7,7,0,0,0,0
10189,10,ring,9796,0,0,0,9,17,126,238,1,100,393,7575,0,8,2,1,1,NORMAL,0,0,9,14,2,2,14,2,2,8,8,0,0,0,0
10186,53,ring,0,1,0,0,6,12,84,168,0,0,0,6000,0,7,2,0,0,ELECTION,0,0,6,12,0,0,12,0,0,6,6,0,0,0,0
10525,67,ring,9245,1,1,4720,9,18,126,252,1,100,1280,4720,0,10,2,0,0,NORMAL,0,1,9,12,6,0,14,4,0,9,9,0,0,0,0
10322,7,ring,9728,0,0,0,10,19,140,266,1,100,594,7557,0,9,2,1,1,NORMAL,0,0,10,14,4,2,14,4,2,9,9,0,0,0,0
10213,66,ring,9292,1,0,0,9,17,126,238,1,100,921,5079,0,9,2,0,0,NORMAL,0,0,9,14,4,0,12,4,0,8,9,0,0,0,0
10610,12,ring,10215,0,0,0,9,17,126,238,1,100,395,7613,0,8,2,1,1,NORMAL,0,0,9,14,2,2,14,2,2,8,8,0,0,0,0
10119,33,ring,0,0,0,0,7,14,98,196,0,0,0,7093,0,7,2,0,0,ELECTION,0,0,7,14,0,0,14,0,0,7,7,0,0,0,0
10513,56,ring,0,0,0,0,6,12,84,168,0,0,0,6065,0,6,2,0,0,ELECTION,0,0,6,12,0,0,12,0,0,6,6,0,0,0,0
10171,85,ring,8903,0,0,0,9,18,126,252,1,100,1268,4811,0,9,2,0,0,NORMAL,0,0,9,12,6,0,12,6,0,9,9,0,0,0,0
10052,13,ring,9594,0,0,0,9,17,126,238,1,100,458,7653,0,8,2,1,1,NORMAL,0,0,9,14,2,2,14,2,2,8,8,0,0,0,0
10746,94,ring,9273,0,0,0,9,18,126,252,1,100,1473,4826,0,9,2,0,0,NORMAL,0,0,9,12,6,0,12,6,0,9,9,0,0,0,0
10582,50,ring,0,0,0,0,7,14,98,196,0,0,0,6449,0,7,2,0,0,ELECTION,0,0,7,14,0,0,14,0,0,7,7,0,0,0,0
10201,21,ring,10019,0,0,0,9,17,126,238,1,100,182,7663,0,8,2,1,1,NORMAL,0,0,9,14,2,2,14,2,2,8,8,0,0,0,0
10742,81,ring,9151,0,0,0,9,18,126,252,1,100,1591,4872,0,9,2,0,0,NORMAL,0,0,9,12,6,0,12,6,0,9,9,0,0,0,0
10853,70,ring,9420,0,0,0,9,18,126,252,1,100,1433,4785,0,9,2,0,0,NORMAL,0,0,9,12,6,0,12,6,0,9,9,0,0,0,0
10487,34,ring,0,0,0,0,7,14,98,196,0,0,0,7292,0,7,2,0,0,ELECTION,0,0,7,14,0,0,14,0,0,7,7,0,0,0,0
10241,62,ring,8791,1,1,4550,8,16,112,224,1,100,1450,4550,0,9,2,0,0,NORMAL,0,1,8,12,4,0,14,2,0,8,8,0,0,0,0
10798,61,ring,10046,1,1,5248,7,13,98,182,1,100,752,5248,0,7,2,0,0,NORMAL,0,1,7,12,2,0,12,0,0,6,7,1,0,0,0
10647,96,ring,9175,0,0,0,9,18,126,252,1,100,1472,4843,0,9,2,0,0,NORMAL,0,0,9,12,6,0,12,6,0,9,9,0,0,0,0
10868,38,ring,0,0,0,0,7,14,98,196,0,0,0,7175,0,7,2,0,0,ELECTION,0,0,7,14,0,0,14,0,0,7,7,0,0,0,0
10540,35,ring,0,0,0,0,7,14,98,196,0,0,0,7309,0,7,2,0,0,ELECTION,0,0,7,14,0,0,14,0,0,7,7,0,0,0,0
