timestamp,node_id,algorithm,first_convergence_time_ms,elections_started,elections_completed,total_election_time_ms,messages_sent,messages_received,bytes_sent,bytes_received,leader_changes,current_leader,time_in_normal_ms,time_in_election_ms,time_in_waiting_ms,state_transitions,timeouts_detected,heartbeats_sent,heartbeats_received,current_state,am_leader,elections_won,elections_lost,msg_election_sent,msg_answer_sent,msg_coordinator_sent,msg_alive_sent,msg_election_recv,msg_answer_recv,msg_coordinator_recv,msg_alive_recv,duplicates_filtered,invalid_coordinators,coordinator_reannouncements,alive_adoptions
1615,10,bully,1615,1,0,0,1,0,14,0,1,10,0,1615,0,2,0,0,0,LEADER,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1446,3,bully,1446,1,0,0,2,1,28,14,1,2,0,1446,0,2,0,0,0,NORMAL,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0
1933,7,bully,1933,1,0,0,3,3,42,42,1,2,0,1933,0,2,0,0,0,NORMAL,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0
2533,5,bully,2533,1,0,0,2,3,28,42,1,2,0,2533,0,2,0,0,0,NORMAL,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0
2258,6,bully,2258,1,0,0,2,5,28,70,1,2,0,2258,0,2,0,0,0,NORMAL,0,0,0,2,0,0,0,5,0,0,0,0,0,0,0
2152,2,bully,2152,1,0,0,2,3,28,42,1,1,0,2152,0,2,0,0,0,NORMAL,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0
1945,4,bully,1945,1,0,0,2,5,28,70,1,1,0,1945,0,2,0,0,0,NORMAL,0,0,0,2,0,0,0,5,0,0,0,0,0,0,0
2512,9,bully,2512,1,0,0,2,1,28,14,1,5,0,2512,0,2,0,0,0,NORMAL,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0
2195,8,bully,2195,1,0,0,2,4,28,56,1,2,0,2195,0,2,0,0,0,NORMAL,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0
2453,1,bully,2453,1,0,0,1,2,14,28,1,1,0,2453,0,2,0,0,0,LEADER,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0
3424,2,bully,2152,1,0,0,2,4,28,56,1,1,1272,2152,0,2,0,0,0,NORMAL,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0
3613,3,bully,1446,1,0,0,3,4,42,56,1,2,2167,1446,0,2,0,0,0,NORMAL,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0
3359,4,bully,1945,1,0,0,2,6,28,84,1,1,1414,1945,0,2,0,0,0,NORMAL,0,0,0,2,0,0,0,6,0,0,0,0,0,0,0
3540,7,bully,1933,1,0,0,4,5,56,70,1,2,1607,1933,0,2,0,0,0,NORMAL,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0
3872,6,bully,2258,1,0,0,3,7,42,98,1,2,1614,2258,0,2,0,0,0,NORMAL,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0
4462,9,bully,2512,1,0,0,4,3,56,42,1,5,1950,2512,0,2,0,0,0,NORMAL,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0
4818,5,bully,2533,1,0,0,3,5,42,70,1,2,2285,2533,0,2,0,0,0,NORMAL,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0
4650,2,bully,2152,1,0,0,2,4,28,56,1,1,2498,2152,0,2,0,0,0,NORMAL,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0
4820,10,bully,1615,1,0,0,2,1,28,14,1,10,3205,1615,0,2,0,0,0,LEADER,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0
4676,8,bully,2195,1,0,0,3,8,42,112,1,2,2481,2195,0,2,0,0,0,NORMAL,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0
4661,1,bully,2453,1,0,0,2,3,28,42,1,1,2208,2453,0,2,0,0,0,LEADER,1,0,0,2,0,0,0,3,0,0,0,0,0,0,0
5337,7,bully,1933,1,0,0,4,6,56,84,1,2,3404,1933,0,2,0,0,0,NORMAL,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0
5653,3,bully,1446,1,0,0,4,6,56,84,1,2,4207,1446,0,2,0,0,0,NORMAL,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0
5921,2,bully,2152,1,0,0,3,6,42,84,2,2,3769,2152,0,3,0,0,0,LEADER,1,0,0,3,0,0,0,6,0,0,0,0,0,0,0
5594,4,bully,1945,1,0,0,3,8,42,112,1,1,3649,1945,0,2,0,0,0,NORMAL,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0
6974,6,bully,2258,1,0,0,4,9,56,126,1,2,4716,2258,0,2,0,0,0,NORMAL,0,0,0,4,0,0,0,9,0,0,0,0,0,0,0
7214,2,bully,2152,1,0,0,4,7,56,98,2,2,5062,2152,0,3,0,0,0,LEADER,1,0,0,4,0,0,0,7,0,0,0,0,0,0,0
6869,1,bully,2453,1,0,0,3,4,42,56,1,1,4416,2453,0,2,0,0,0,LEADER,1,0,0,3,0,0,0,4,0,0,0,0,0,0,0
8036,5,bully,2533,1,0,0,5,8,70,112,1,2,5503,2533,0,2,0,0,0,NORMAL,0,0,0,5,0,0,0,8,0,0,0,0,0,0,0
7598,8,bully,2195,1,0,0,4,9,56,126,1,2,5403,2195,0,2,0,0,0,NORMAL,0,0,0,4,0,0,0,9,0,0,0,0,0,0,0
7738,3,bully,1446,1,0,0,5,8,70,112,2,3,6292,1446,0,3,0,0,0,LEADER,1,0,0,5,0,0,0,8,0,0,0,0,0,0,0
7816,7,bully,1933,1,0,0,6,9,84,126,2,3,5883,1933,0,3,0,0,0,NORMAL,0,0,0,6,0,0,0,9,0,0,0,0,0,0,0
7796,4,bully,1945,1,0,0,4,10,56,140,2,3,5851,1945,0,3,0,0,0,NORMAL,0,0,0,4,0,0,0,10,0,0,0,0,0,0,0
9580,2,bully,2152,1,0,0,4,8,56,112,2,2,7428,2152,0,3,0,0,0,LEADER,1,0,0,4,0,0,0,8,0,0,0,0,0,0,0
9842,6,bully,2258,1,0,0,5,12,70,168,2,3,7584,2258,0,3,0,0,0,NORMAL,0,0,0,5,0,0,0,12,0,0,0,0,0,0,0
10224,3,bully,1446,1,0,0,5,8,70,112,2,3,8778,1446,0,3,0,0,0,LEADER,1,0,0,5,0,0,0,8,0,0,0,0,0,0,0
11229,5,bully,2533,1,0,0,6,9,84,126,2,3,8696,2533,0,3,0,0,0,NORMAL,0,0,0,6,0,0,0,9,0,0,0,0,0,0,0
12427,6,bully,2258,1,0,0,5,12,70,168,2,3,10169,2258,0,3,0,0,0,NORMAL,0,0,0,5,0,0,0,12,0,0,0,0,0,0,0
12581,9,bully,2512,1,0,0,6,5,84,70,1,5,10069,2512,0,2,0,0,0,NORMAL,0,0,0,6,0,0,0,5,0,0,0,0,0,0,0
12263,7,bully,1933,1,0,0,6,10,84,140,2,3,10330,1933,0,3,0,0,0,NORMAL,0,0,0,6,0,0,0,10,0,0,0,0,0,0,0
12484,2,bully,2152,1,0,0,5,9,70,126,3,1,10332,2152,0,4,0,0,0,NORMAL,0,0,0,5,0,0,0,9,0,0,0,0,0,0,0
12710,3,bully,1446,1,0,0,5,9,70,126,2,3,11264,1446,0,3,0,0,0,LEADER,1,0,0,5,0,0,0,9,0,0,0,0,0,0,0
12864,8,bully,2195,1,0,0,5,12,70,168,2,3,10669,2195,0,3,0,0,0,NORMAL,0,0,0,5,0,0,0,12,0,0,0,0,0,0,0
13584,10,bully,1615,1,0,0,4,4,56,56,1,10,11969,1615,0,2,0,0,0,LEADER,1,0,0,4,0,0,0,4,0,0,0,0,0,0,0
13264,4,bully,1945,1,0,0,4,12,56,168,2,3,11319,1945,0,3,0,0,0,NORMAL,0,0,0,4,0,0,0,12,0,0,0,0,0,0,0
14225,5,bully,2533,1,0,0,6,9,84,126,2,3,11692,2533,0,3,0,0,0,NORMAL,0,0,0,6,0,0,0,9,0,0,0,0,0,0,0
15012,6,bully,2258,1,0,0,5,12,70,168,2,3,12754,2258,0,3,0,0,0,NORMAL,0,0,0,5,0,0,0,12,0,0,0,0,0,0,0
14800,1,bully,2453,1,0,0,4,5,56,70,1,1,12347,2453,0,3,0,0,0,LEADER,1,0,0,4,0,0,0,5,0,0,0,0,0,0,0
15197,3,bully,1446,1,0,0,6,9,84,126,2,3,13751,1446,0,4,0,0,0,LEADER,1,0,0,6,0,0,0,9,0,0,0,0,0,0,0
17074,7,bully,1933,1,0,0,6,11,84,154,2,3,15141,1933,0,3,0,0,0,NORMAL,0,0,0,6,0,0,0,11,0,0,0,0,0,0,0
17598,6,bully,2258,1,0,0,6,12,84,168,3,6,15340,2258,0,4,0,0,0,LEADER,1,0,0,6,0,0,0,12,0,0,0,0,0,0,0
17683,3,bully,1446,1,0,0,6,9,84,126,2,3,16237,1446,0,4,0,0,0,LEADER,1,0,0,6,0,0,0,9,0,0,0,0,0,0,0
18732,4,bully,1945,1,0,0,4,12,56,168,2,3,16787,1945,0,3,0,0,0,NORMAL,0,0,0,4,0,0,0,12,0,0,0,0,0,0,0
19193,2,bully,2152,1,0,0,5,10,70,140,3,1,17041,2152,0,4,0,0,0,NORMAL,0,0,0,5,0,0,0,10,0,0,0,0,0,0,0
20169,3,bully,1446,1,0,0,6,9,84,126,2,3,18723,1446,0,4,0,0,0,LEADER,1,0,0,6,0,0,0,9,0,0,0,0,0,0,0
