trial,algorithm,node_count,partition_a_convergence_ms,partition_b_convergence_ms,partition_a_leader,partition_b_leader,split_brain
1,adaptive-prasle-mesh,100,1600,1493,50,100,true
2,adaptive-prasle-mesh,100,1570,1574,50,100,true
3,adaptive-prasle-mesh,100,1481,1633,50,100,true
4,adaptive-prasle-mesh,100,1611,1660,50,100,true
5,adaptive-prasle-mesh,100,1554,1616,50,100,true
6,adaptive-prasle-mesh,100,1677,1507,50,100,true
7,adaptive-prasle-mesh,100,1786,1662,50,100,true
8,adaptive-prasle-mesh,100,1512,1571,50,100,true
9,adaptive-prasle-mesh,100,1804,1542,50,100,true
10,adaptive-prasle-mesh,100,1631,1634,50,100,true
