trial,algorithm,node_count,partition_a_convergence_ms,partition_b_convergence_ms,partition_a_leader,partition_b_leader,split_brain
1,adaptive-prasle-mesh,5,2324,2135,2,5,true
2,adaptive-prasle-mesh,5,1932,2205,2,5,true
3,adaptive-prasle-mesh,5,1679,1611,2,5,true
4,adaptive-prasle-mesh,5,2534,1610,2,5,true
5,adaptive-prasle-mesh,5,2019,2135,2,5,true
6,adaptive-prasle-mesh,5,2111,2299,2,5,true
7,adaptive-prasle-mesh,5,1985,1782,2,5,true
8,adaptive-prasle-mesh,5,2132,2358,2,5,true
9,adaptive-prasle-mesh,5,2279,1880,2,5,true
10,adaptive-prasle-mesh,5,2895,1899,2,5,true
