trial,algorithm,node_count,noise_level,convergence_time_ms,message_count
1,prasle-mesh,10,90,3183,NA
2,prasle-mesh,10,90,2980,NA
3,prasle-mesh,10,90,3479,NA
4,prasle-mesh,10,90,2987,NA
5,prasle-mesh,10,90,3194,NA
6,prasle-mesh,10,90,3169,NA
7,prasle-mesh,10,90,3037,NA
8,prasle-mesh,10,90,3154,NA
9,prasle-mesh,10,90,3018,NA
10,prasle-mesh,10,90,3309,NA
11,prasle-mesh,10,90,3084,NA
12,prasle-mesh,10,90,2893,NA
13,prasle-mesh,10,90,2926,NA
14,prasle-mesh,10,90,2843,NA
15,prasle-mesh,10,90,3190,NA
16,prasle-mesh,10,90,3245,NA
17,prasle-mesh,10,90,3120,NA
18,prasle-mesh,10,90,3097,NA
19,prasle-mesh,10,90,3069,NA
20,prasle-mesh,10,90,3093,NA
21,prasle-mesh,10,90,3222,NA
22,prasle-mesh,10,90,3210,NA
23,prasle-mesh,10,90,3047,NA
24,prasle-mesh,10,90,3160,NA
25,prasle-mesh,10,90,2907,NA
26,prasle-mesh,10,90,3039,NA
27,prasle-mesh,10,90,2881,NA
28,prasle-mesh,10,90,3147,NA
29,prasle-mesh,10,90,2986,NA
30,prasle-mesh,10,90,3182,NA
31,prasle-mesh,10,90,3267,NA
32,prasle-mesh,10,90,3059,NA
33,prasle-mesh,10,90,3046,NA
34,prasle-mesh,10,90,2804,NA
35,prasle-mesh,10,90,3429,NA
36,prasle-mesh,10,90,3211,NA
37,prasle-mesh,10,90,2761,NA
38,prasle-mesh,10,90,3066,NA
39,prasle-mesh,10,90,2943,NA
40,prasle-mesh,10,90,2810,NA
41,prasle-mesh,10,90,3240,NA
42,prasle-mesh,10,90,2965,NA
43,prasle-mesh,10,90,3180,NA
44,prasle-mesh,10,90,3155,NA
45,prasle-mesh,10,90,2980,NA
46,prasle-mesh,10,90,2824,NA
47,prasle-mesh,10,90,3132,NA
48,prasle-mesh,10,90,2912,NA
49,prasle-mesh,10,90,3320,NA
50,prasle-mesh,10,90,2787,NA
51,prasle-mesh,10,90,2972,NA
52,prasle-mesh,10,90,2999,NA
53,prasle-mesh,10,90,3056,NA
54,prasle-mesh,10,90,2870,NA
55,prasle-mesh,10,90,2815,NA
56,prasle-mesh,10,90,2996,NA
57,prasle-mesh,10,90,2912,NA
58,prasle-mesh,10,90,2970,NA
59,prasle-mesh,10,90,3056,NA
60,prasle-mesh,10,90,3067,NA
61,prasle-mesh,10,90,3157,NA
62,prasle-mesh,10,90,3133,NA
63,prasle-mesh,10,90,2856,NA
64,prasle-mesh,10,90,3016,NA
65,prasle-mesh,10,90,3094,NA
66,prasle-mesh,10,90,3283,NA
67,prasle-mesh,10,90,2842,NA
68,prasle-mesh,10,90,2907,NA
69,prasle-mesh,10,90,3312,NA
70,prasle-mesh,10,90,3216,NA
71,prasle-mesh,10,90,2945,NA
72,prasle-mesh,10,90,3029,NA
73,prasle-mesh,10,90,3031,NA
74,prasle-mesh,10,90,3258,NA
75,prasle-mesh,10,90,2943,NA
76,prasle-mesh,10,90,3132,NA
77,prasle-mesh,10,90,2944,NA
78,prasle-mesh,10,90,3059,NA
79,prasle-mesh,10,90,3099,NA
80,prasle-mesh,10,90,2994,NA
81,prasle-mesh,10,90,2829,NA
82,prasle-mesh,10,90,2818,NA
83,prasle-mesh,10,90,2997,NA
84,prasle-mesh,10,90,2871,NA
85,prasle-mesh,10,90,3118,NA
86,prasle-mesh,10,90,3093,NA
87,prasle-mesh,10,90,3090,NA
88,prasle-mesh,10,90,2863,NA
89,prasle-mesh,10,90,3131,NA
90,prasle-mesh,10,90,3015,NA
91,prasle-mesh,10,90,3378,NA
92,prasle-mesh,10,90,3292,NA
93,prasle-mesh,10,90,2995,NA
94,prasle-mesh,10,90,3258,NA
95,prasle-mesh,10,90,3024,NA
96,prasle-mesh,10,90,3130,NA
97,prasle-mesh,10,90,3020,NA
98,prasle-mesh,10,90,3238,NA
99,prasle-mesh,10,90,3323,NA
100,prasle-mesh,10,90,3044,NA
