trial,algorithm,node_count,convergence_time_ms
2,adaptive-prasle-mesh,10,1859
5,adaptive-prasle-mesh,10,1852
3,adaptive-prasle-mesh,10,1667
1,adaptive-prasle-mesh,10,1853
6,adaptive-prasle-mesh,10,2380
4,adaptive-prasle-mesh,10,2209
11,adaptive-prasle-mesh,10,1763
7,adaptive-prasle-mesh,10,2098
9,adaptive-prasle-mesh,10,1621
14,adaptive-prasle-mesh,10,1802
12,adaptive-prasle-mesh,10,1722
8,adaptive-prasle-mesh,10,1721
10,adaptive-prasle-mesh,10,1905
13,adaptive-prasle-mesh,10,1853
16,adaptive-prasle-mesh,10,1924
15,adaptive-prasle-mesh,10,2274
17,adaptive-prasle-mesh,10,1668
18,adaptive-prasle-mesh,10,2062
20,adaptive-prasle-mesh,10,1741
19,adaptive-prasle-mesh,10,1848
22,adaptive-prasle-mesh,10,1935
21,adaptive-prasle-mesh,10,1901
23,adaptive-prasle-mesh,10,1654
24,adaptive-prasle-mesh,10,1690
25,adaptive-prasle-mesh,10,1815
26,adaptive-prasle-mesh,10,1661
27,adaptive-prasle-mesh,10,1538
30,adaptive-prasle-mesh,10,1632
28,adaptive-prasle-mesh,10,1914
29,adaptive-prasle-mesh,10,1497
31,adaptive-prasle-mesh,10,1653
33,adaptive-prasle-mesh,10,1615
32,adaptive-prasle-mesh,10,2215
34,adaptive-prasle-mesh,10,1906
36,adaptive-prasle-mesh,10,2110
38,adaptive-prasle-mesh,10,2214
37,adaptive-prasle-mesh,10,1672
35,adaptive-prasle-mesh,10,1770
39,adaptive-prasle-mesh,10,2049
40,adaptive-prasle-mesh,10,1568
43,adaptive-prasle-mesh,10,1931
41,adaptive-prasle-mesh,10,1784
42,adaptive-prasle-mesh,10,1949
44,adaptive-prasle-mesh,10,2121
45,adaptive-prasle-mesh,10,1695
46,adaptive-prasle-mesh,10,1696
49,adaptive-prasle-mesh,10,1624
47,adaptive-prasle-mesh,10,1539
48,adaptive-prasle-mesh,10,1789
50,adaptive-prasle-mesh,10,1872
51,adaptive-prasle-mesh,10,1730
52,adaptive-prasle-mesh,10,1769
53,adaptive-prasle-mesh,10,1799
57,adaptive-prasle-mesh,10,1845
55,adaptive-prasle-mesh,10,1780
56,adaptive-prasle-mesh,10,1545
54,adaptive-prasle-mesh,10,1645
60,adaptive-prasle-mesh,10,1922
58,adaptive-prasle-mesh,10,1596
59,adaptive-prasle-mesh,10,2174
61,adaptive-prasle-mesh,10,1772
65,adaptive-prasle-mesh,10,1814
63,adaptive-prasle-mesh,10,1699
62,adaptive-prasle-mesh,10,2027
64,adaptive-prasle-mesh,10,1834
66,adaptive-prasle-mesh,10,1709
67,adaptive-prasle-mesh,10,1841
70,adaptive-prasle-mesh,10,1683
68,adaptive-prasle-mesh,10,1912
69,adaptive-prasle-mesh,10,2148
72,adaptive-prasle-mesh,10,1785
71,adaptive-prasle-mesh,10,1689
74,adaptive-prasle-mesh,10,1513
73,adaptive-prasle-mesh,10,1664
75,adaptive-prasle-mesh,10,1594
78,adaptive-prasle-mesh,10,1888
76,adaptive-prasle-mesh,10,1939
77,adaptive-prasle-mesh,10,2129
79,adaptive-prasle-mesh,10,1975
80,adaptive-prasle-mesh,10,1594
82,adaptive-prasle-mesh,10,2375
81,adaptive-prasle-mesh,10,1661
83,adaptive-prasle-mesh,10,2077
84,adaptive-prasle-mesh,10,1550
85,adaptive-prasle-mesh,10,1900
86,adaptive-prasle-mesh,10,1813
89,adaptive-prasle-mesh,10,1793
87,adaptive-prasle-mesh,10,2166
88,adaptive-prasle-mesh,10,1969
90,adaptive-prasle-mesh,10,1548
91,adaptive-prasle-mesh,10,2027
92,adaptive-prasle-mesh,10,1702
95,adaptive-prasle-mesh,10,1775
93,adaptive-prasle-mesh,10,1546
94,adaptive-prasle-mesh,10,1589
98,adaptive-prasle-mesh,10,1877
99,adaptive-prasle-mesh,10,2429
96,adaptive-prasle-mesh,10,1648
97,adaptive-prasle-mesh,10,1922
100,adaptive-prasle-mesh,10,1703
