trial,algorithm,node_count,convergence_time_ms
7,ring,10,2365
3,ring,10,2413
2,ring,10,999
13,ring,10,2100
1,ring,10,831
11,ring,10,1391
14,ring,10,931
4,ring,10,1141
9,ring,10,1852
6,ring,10,623
5,ring,10,2012
12,ring,10,990
8,ring,10,964
10,ring,10,679
18,ring,10,1535
17,ring,10,1155
15,ring,10,862
16,ring,10,685
20,ring,10,672
19,ring,10,825
22,ring,10,1283
21,ring,10,782
25,ring,10,1289
23,ring,10,555
24,ring,10,501
26,ring,10,1291
28,ring,10,1448
27,ring,10,781
29,ring,10,2299
30,ring,10,1322
31,ring,10,1287
32,ring,10,586
34,ring,10,396
33,ring,10,762
35,ring,10,802
38,ring,10,972
41,ring,10,691
37,ring,10,1883
42,ring,10,919
40,ring,10,551
39,ring,10,1095
45,ring,10,1941
36,ring,10,1291
44,ring,10,757
43,ring,10,769
46,ring,10,1818
48,ring,10,740
47,ring,10,1410
49,ring,10,2054
52,ring,10,2415
51,ring,10,690
53,ring,10,1588
50,ring,10,578
54,ring,10,602
56,ring,10,1211
55,ring,10,1995
57,ring,10,1753
58,ring,10,1746
59,ring,10,1478
60,ring,10,922
62,ring,10,875
63,ring,10,953
61,ring,10,965
65,ring,10,734
64,ring,10,2006
69,ring,10,743
67,ring,10,1868
70,ring,10,1193
66,ring,10,1186
71,ring,10,570
68,ring,10,1667
72,ring,10,843
74,ring,10,1738
73,ring,10,1370
75,ring,10,872
77,ring,10,1696
76,ring,10,2348
78,ring,10,1616
79,ring,10,903
80,ring,10,1070
81,ring,10,1166
85,ring,10,1840
83,ring,10,2056
82,ring,10,516
86,ring,10,895
87,ring,10,1320
84,ring,10,1749
89,ring,10,855
88,ring,10,1531
91,ring,10,1988
92,ring,10,1923
93,ring,10,1708
90,ring,10,637
95,ring,10,2469
94,ring,10,1516
96,ring,10,775
98,ring,10,1402
99,ring,10,2444
97,ring,10,771
100,ring,10,1248
