trial,algorithm,node_count,partition_a_convergence_ms,partition_b_convergence_ms,partition_a_leader,partition_b_leader,split_brain
1,adaptive-prasle-line,10,2169,2139,5,10,true
2,adaptive-prasle-line,10,1936,1604,5,10,true
3,adaptive-prasle-line,10,2352,1921,5,10,true
4,adaptive-prasle-line,10,2366,2201,5,10,true
5,adaptive-prasle-line,10,2046,1940,5,10,true
6,adaptive-prasle-line,10,1957,2276,5,10,true
7,adaptive-prasle-line,10,1921,2019,5,10,true
8,adaptive-prasle-line,10,1834,1983,5,10,true
9,adaptive-prasle-line,10,2127,2359,5,10,true
10,adaptive-prasle-line,10,2345,2133,5,10,true
