trial,algorithm,node_count,partition_a_convergence_ms,partition_b_convergence_ms,partition_a_leader,partition_b_leader,split_brain
1,adaptive-prasle,100,1788,1556,50,100,true
2,adaptive-prasle,100,1662,1484,50,100,true
3,adaptive-prasle,100,1632,1474,50,100,true
4,adaptive-prasle,100,1626,1546,50,100,true
5,adaptive-prasle,100,1629,1497,50,100,true
6,adaptive-prasle,100,1671,1547,50,100,true
7,adaptive-prasle,100,1658,1589,50,100,true
8,adaptive-prasle,100,1765,1628,50,100,true
9,adaptive-prasle,100,1609,1618,50,100,true
10,adaptive-prasle,100,1502,1526,50,100,true
