trial,algorithm,node_count,partition_a_convergence_ms,partition_b_convergence_ms,partition_a_leader,partition_b_leader,split_brain
1,adaptive-prasle,5,2925,2169,2,5,true
2,adaptive-prasle,5,2109,2400,2,5,true
3,adaptive-prasle,5,2067,2223,2,5,true
4,adaptive-prasle,5,1760,2133,2,5,true
5,adaptive-prasle,5,2286,2438,2,5,true
6,adaptive-prasle,5,2952,1760,2,5,true
7,adaptive-prasle,5,2193,1971,2,5,true
8,adaptive-prasle,5,2266,2234,2,5,true
9,adaptive-prasle,5,1805,1735,2,5,true
10,adaptive-prasle,5,2035,1653,2,5,true
