trial,algorithm,node_count,crash_time_s,initial_convergence_time_ms,recovery_convergence_time_ms,total_recovery_time_ms
1,adaptive-prasle-ring,10,60,1904,63694,3694
2,adaptive-prasle-ring,10,60,2061,62873,2873
3,adaptive-prasle-ring,10,60,1723,60765,765
4,adaptive-prasle-ring,10,60,1651,60854,854
5,adaptive-prasle-ring,10,60,1866,62173,2173
6,adaptive-prasle-ring,10,60,1852,66598,6598
7,adaptive-prasle-ring,10,60,1578,60593,593
8,adaptive-prasle-ring,10,60,1821,62356,2356
9,adaptive-prasle-ring,10,60,1689,60169,169
10,adaptive-prasle-ring,10,60,2039,60105,105
