trial,algorithm,node_count,crash_time_s,initial_convergence_time_ms,recovery_convergence_time_ms,total_recovery_time_ms
1,bully,5,60,6208,66216,6216
2,bully,5,60,6197,68228,8228
3,bully,5,60,4637,66651,6651
4,bully,5,60,4844,66373,6373
5,bully,5,60,6685,66696,6696
6,bully,5,60,5596,67621,7621
7,bully,5,60,4831,66855,6855
8,bully,5,60,6508,66513,6513
9,bully,5,60,4138,66193,6193
10,bully,5,60,4360,66382,6382
11,bully,5,60,4285,66194,6194
12,bully,5,60,6606,66648,6648
13,bully,5,60,4310,66529,6529
14,bully,5,60,4601,66646,6646
15,bully,5,60,5263,67279,7279
16,bully,5,60,4198,66226,6226
17,bully,5,60,5694,67702,7702
18,bully,5,60,4182,68028,8028
19,bully,5,60,5825,67842,7842
20,bully,5,60,5654,67662,7662
21,bully,5,60,6069,66074,6074
22,bully,5,60,5065,67102,7102
23,bully,5,60,6018,68061,8061
24,bully,5,60,5961,68002,8002
25,bully,5,60,6439,66476,6476
26,bully,5,60,5468,67496,7496
27,bully,5,60,5469,67509,7509
28,bully,5,60,6162,66169,6169
29,bully,5,60,4366,66225,6225
30,bully,5,60,5441,67458,7458
31,bully,5,60,4928,66943,6943
32,bully,5,60,5118,67140,7140
33,bully,5,60,5311,67321,7321
34,bully,5,60,5186,67221,7221
35,bully,5,60,5520,67561,7561
36,bully,5,60,5621,67644,7644
37,bully,5,60,4239,67456,7456
38,bully,5,60,4980,67004,7004
39,bully,5,60,5517,67534,7534
40,bully,5,60,4323,66328,6328
41,bully,5,60,5775,67820,7820
42,bully,5,60,5633,67654,7654
43,bully,5,60,4795,66833,6833
44,bully,5,60,4962,66977,6977
45,bully,5,60,5555,67584,7584
46,bully,5,60,6147,68185,8185
47,bully,5,60,5180,67223,7223
48,bully,5,60,5572,67588,7588
49,bully,5,60,6175,66198,6198
50,bully,5,60,5329,67374,7374
51,bully,5,60,6323,68344,8344
52,bully,5,60,4927,66965,6965
53,bully,5,60,5303,67325,7325
54,bully,5,60,6542,66551,6551
55,bully,5,60,6656,66668,6668
56,bully,5,60,4437,66447,6447
57,bully,5,60,5513,67544,7544
58,bully,5,60,5261,67304,7304
59,bully,5,60,5502,67541,7541
60,bully,5,60,5502,67516,7516
61,bully,5,60,5670,67702,7702
62,bully,5,60,5911,67940,7940
63,bully,5,60,4590,67692,7692
64,bully,5,60,5828,67856,7856
65,bully,5,60,4272,66299,6299
66,bully,5,60,5477,67490,7490
67,bully,5,60,5956,67981,7981
68,bully,5,60,5014,67030,7030
69,bully,5,60,5064,67084,7084
70,bully,5,60,5001,67046,7046
71,bully,5,60,4914,66942,6942
72,bully,5,60,5517,67550,7550
73,bully,5,60,5530,67568,7568
74,bully,5,60,6264,68279,8279
75,bully,5,60,4341,66349,6349
76,bully,5,60,5229,67235,7235
77,bully,5,60,4944,66986,6986
78,bully,5,60,4727,66745,6745
79,bully,5,60,6020,68048,8048
80,bully,5,60,5260,67304,7304
81,bully,5,60,5399,67413,7413
82,bully,5,60,6051,66075,6075
83,bully,5,60,5459,67466,7466
84,bully,5,60,6152,68179,8179
85,bully,5,60,5415,67444,7444
86,bully,5,60,5015,67043,7043
87,bully,5,60,6440,66448,6448
88,bully,5,60,6812,66856,6856
89,bully,5,60,5990,68021,8021
90,bully,5,60,5849,67884,7884
91,bully,5,60,5427,67438,7438
92,bully,5,60,6651,66687,6687
93,bully,5,60,6254,68266,8266
94,bully,5,60,5109,67121,7121
95,bully,5,60,5076,67103,7103
96,bully,5,60,4754,66780,6780
97,bully,5,60,4482,67742,7742
98,bully,5,60,6075,68087,8087
99,bully,5,60,5081,67125,7125
100,bully,5,60,4795,66805,6805
