timestamp,node_id,algorithm,first_convergence_time_ms,elections_started,elections_completed,total_election_time_ms,messages_sent,messages_received,bytes_sent,bytes_received,leader_changes,current_leader,time_in_normal_ms,time_in_election_ms,time_in_waiting_ms,state_transitions,timeouts_detected,heartbeats_sent,heartbeats_received,current_state,am_leader,energest_cpu,energest_lpm,energest_tx,energest_rx,elections_won,elections_lost,msg_election_sent,msg_answer_sent,msg_coordinator_sent,msg_alive_sent,msg_election_recv,msg_answer_recv,msg_coordinator_recv,msg_alive_recv,duplicates_filtered,invalid_coordinators,coordinator_reannouncements,alive_adoptions
1493,43,bully,1493,1,0,0,1,0,14,0,1,43,0,1493,0,2,0,0,0,LEADER,1,1493000,0,3248,1489752,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1534,14,bully,1534,1,0,0,1,0,14,0,1,14,0,1534,0,2,0,0,0,LEADER,1,1534000,0,3248,1530752,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1637,1,bully,1637,1,0,0,1,0,14,0,1,1,0,1637,0,2,0,0,0,LEADER,1,1637000,0,3248,1633752,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1655,17,bully,1655,1,0,0,1,0,14,0,1,17,0,1655,0,2,0,0,0,LEADER,1,1655000,0,3248,1651752,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1567,24,bully,1567,1,0,0,1,0,14,0,1,24,0,1567,0,2,0,0,0,LEADER,1,1567000,0,3248,1563752,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1770,41,bully,1770,1,0,0,1,0,14,0,1,41,0,1770,0,2,0,0,0,LEADER,1,1770000,0,3248,1766752,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1792,40,bully,1792,1,0,0,1,0,14,0,1,40,0,1792,0,2,0,0,0,LEADER,1,1792000,0,3248,1788752,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1589,23,bully,1589,1,0,0,1,0,14,0,1,23,0,1589,0,2,0,0,0,LEADER,1,1589000,0,3248,1585752,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1452,26,bully,1452,1,0,0,1,0,14,0,1,26,0,1452,0,2,0,0,0,LEADER,1,1452000,0,3248,1448752,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1808,8,bully,1808,1,0,0,2,1,28,14,1,4,0,1808,0,2,0,0,0,NORMAL,0,1808000,0,3248,1804752,0,0,2,0,0,0,1,0,0,0,0,0,0,0
1928,37,bully,1928,1,0,0,1,0,14,0,1,37,0,1928,0,2,0,0,0,LEADER,1,1928000,0,3248,1924752,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1431,27,bully,1431,1,0,0,1,0,14,0,1,27,0,1431,0,2,0,0,0,LEADER,1,1431000,0,3248,1427752,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1519,46,bully,1519,1,0,0,1,0,14,0,1,46,0,1519,0,2,0,0,0,LEADER,1,1519000,0,3248,1515752,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1762,4,bully,1762,1,0,0,1,1,14,14,1,4,0,1762,0,2,0,0,0,LEADER,1,1762000,0,3248,1758752,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1943,5,bully,1943,1,0,0,1,2,14,28,1,4,0,1943,0,2,0,0,0,NORMAL,0,1943000,0,3248,1939752,0,0,1,0,0,0,2,0,0,0,0,0,0,0
1737,31,bully,1737,1,0,0,1,0,14,0,1,31,0,1737,0,2,0,0,0,LEADER,1,1737000,0,3248,1733752,0,0,1,0,0,0,0,0,0,0,0,0,0,0
