trial,algorithm,node_count,crash_time_s,initial_convergence_time_ms,recovery_convergence_time_ms,total_recovery_time_ms
1,adaptive-prasle-ring,100,120,1543,120266,266
2,adaptive-prasle-ring,100,120,1488,120211,211
3,adaptive-prasle-ring,100,120,1563,120286,286
4,adaptive-prasle-ring,100,120,1502,120225,225
5,adaptive-prasle-ring,100,120,1586,120309,309
6,adaptive-prasle-ring,100,120,1471,120194,194
7,adaptive-prasle-ring,100,120,1523,120246,246
8,adaptive-prasle-ring,100,120,1580,120303,303
9,adaptive-prasle-ring,100,120,1579,120302,302
10,adaptive-prasle-ring,100,120,1619,120342,342
11,adaptive-prasle-ring,100,120,1610,120333,333
12,adaptive-prasle-ring,100,120,1585,120308,308
13,adaptive-prasle-ring,100,120,1594,120317,317
14,adaptive-prasle-ring,100,120,1546,120269,269
15,adaptive-prasle-ring,100,120,1541,120264,264
16,adaptive-prasle-ring,100,120,1573,120297,297
17,adaptive-prasle-ring,100,120,1576,120299,299
18,adaptive-prasle-ring,100,120,1528,120251,251
19,adaptive-prasle-ring,100,120,1654,120377,377
20,adaptive-prasle-ring,100,120,1564,120287,287
21,adaptive-prasle-ring,100,120,1455,120178,178
22,adaptive-prasle-ring,100,120,1540,120115,115
23,adaptive-prasle-ring,100,120,1578,120301,301
24,adaptive-prasle-ring,100,120,1548,120336,336
25,adaptive-prasle-ring,100,120,1617,120340,340
26,adaptive-prasle-ring,100,120,1528,120141,141
27,adaptive-prasle-ring,100,120,1589,120312,312
28,adaptive-prasle-ring,100,120,1484,120070,70
29,adaptive-prasle-ring,100,120,1508,120231,231
30,adaptive-prasle-ring,100,120,1476,120138,138
31,adaptive-prasle-ring,100,120,1664,120387,387
32,adaptive-prasle-ring,100,120,1523,120246,246
33,adaptive-prasle-ring,100,120,1465,120188,188
34,adaptive-prasle-ring,100,120,1479,120202,202
35,adaptive-prasle-ring,100,120,1502,120225,225
36,adaptive-prasle-ring,100,120,1490,120042,42
37,adaptive-prasle-ring,100,120,1483,120207,207
38,adaptive-prasle-ring,100,120,1544,120301,301
39,adaptive-prasle-ring,100,120,1501,120224,224
40,adaptive-prasle-ring,100,120,1518,120241,241
41,adaptive-prasle-ring,100,120,1566,120094,94
42,adaptive-prasle-ring,100,120,1505,120228,228
43,adaptive-prasle-ring,100,120,1523,120246,246
44,adaptive-prasle-ring,100,120,1436,120159,159
45,adaptive-prasle-ring,100,120,1519,120242,242
46,adaptive-prasle-ring,100,120,1469,120192,192
47,adaptive-prasle-ring,100,120,1643,120366,366
48,adaptive-prasle-ring,100,120,1471,120194,194
49,adaptive-prasle-ring,100,120,1637,120360,360
50,adaptive-prasle-ring,100,120,1578,120386,386
51,adaptive-prasle-ring,100,120,1619,120342,342
52,adaptive-prasle-ring,100,120,1561,120284,284
53,adaptive-prasle-ring,100,120,1632,120355,355
54,adaptive-prasle-ring,100,120,1568,120291,291
55,adaptive-prasle-ring,100,120,1517,120240,240
56,adaptive-prasle-ring,100,120,1526,120249,249
57,adaptive-prasle-ring,100,120,1569,120292,292
58,adaptive-prasle-ring,100,120,1688,120411,411
59,adaptive-prasle-ring,100,120,1495,120218,218
60,adaptive-prasle-ring,100,120,1496,120274,274
61,adaptive-prasle-ring,100,120,1499,120222,222
62,adaptive-prasle-ring,100,120,1568,120272,272
63,adaptive-prasle-ring,100,120,1474,120197,197
64,adaptive-prasle-ring,100,120,1471,120194,194
65,adaptive-prasle-ring,100,120,1646,120369,369
66,adaptive-prasle-ring,100,120,1559,120282,282
67,adaptive-prasle-ring,100,120,1502,120225,225
68,adaptive-prasle-ring,100,120,1515,120118,118
69,adaptive-prasle-ring,100,120,1505,120229,229
70,adaptive-prasle-ring,100,120,1483,120206,206
71,adaptive-prasle-ring,100,120,1460,120261,261
72,adaptive-prasle-ring,100,120,1570,120293,293
73,adaptive-prasle-ring,100,120,1557,120280,280
74,adaptive-prasle-ring,100,120,1543,120266,266
75,adaptive-prasle-ring,100,120,1505,120228,228
76,adaptive-prasle-ring,100,120,1505,120228,228
77,adaptive-prasle-ring,100,120,1528,120265,265
78,adaptive-prasle-ring,100,120,1593,120316,316
79,adaptive-prasle-ring,100,120,1520,120243,243
80,adaptive-prasle-ring,100,120,1567,120290,290
81,adaptive-prasle-ring,100,120,1507,120100,100
82,adaptive-prasle-ring,100,120,1546,120269,269
83,adaptive-prasle-ring,100,120,1498,120221,221
84,adaptive-prasle-ring,100,120,1559,120283,283
85,adaptive-prasle-ring,100,120,1478,120201,201
86,adaptive-prasle-ring,100,120,1647,120151,151
87,adaptive-prasle-ring,100,120,1581,120306,306
88,adaptive-prasle-ring,100,120,1567,120290,290
89,adaptive-prasle-ring,100,120,1554,120186,186
90,adaptive-prasle-ring,100,120,1625,120348,348
91,adaptive-prasle-ring,100,120,1493,120216,216
92,adaptive-prasle-ring,100,120,1489,120212,212
93,adaptive-prasle-ring,100,120,1503,120226,226
94,adaptive-prasle-ring,100,120,1509,120232,232
95,adaptive-prasle-ring,100,120,1504,120227,227
96,adaptive-prasle-ring,100,120,1442,120165,165
97,adaptive-prasle-ring,100,120,1441,120164,164
98,adaptive-prasle-ring,100,120,1508,120173,173
99,adaptive-prasle-ring,100,120,1567,120290,290
100,adaptive-prasle-ring,100,120,1497,120185,185
