timestamp,node_id,algorithm,first_convergence_time_ms,elections_started,elections_completed,total_election_time_ms,messages_sent,messages_received,bytes_sent,bytes_received,leader_changes,current_leader,time_in_normal_ms,time_in_election_ms,time_in_waiting_ms,state_transitions,timeouts_detected,heartbeats_sent,heartbeats_received,current_state,am_leader,rounds_completed,current_round,min_value,value_updates,broadcasts
1552,9,adaptive-prasle,1552,1,0,0,1,0,14,0,1,9,0,1552,0,2,0,0,0,LEADER,1,0,0,0,0,1
1688,6,adaptive-prasle,1688,1,0,0,1,0,14,0,1,6,0,1688,0,2,0,0,0,LEADER,1,0,0,0,0,1
1934,8,adaptive-prasle,1934,1,0,0,2,4,28,56,1,2,0,1934,0,2,0,0,0,NORMAL,0,0,0,0,0,2
2081,7,adaptive-prasle,2081,1,0,0,3,6,42,84,1,1,0,2081,0,2,0,0,0,NORMAL,0,0,0,0,0,3
2402,2,adaptive-prasle,2402,1,0,0,2,5,28,70,1,1,0,2402,0,2,0,0,0,NORMAL,0,0,0,0,0,2
2402,4,adaptive-prasle,2402,1,0,0,3,4,42,56,1,1,0,2402,0,2,0,0,0,NORMAL,0,0,0,0,0,3
2473,9,adaptive-prasle,1552,1,0,0,2,1,28,14,1,9,921,1552,0,2,0,0,0,LEADER,1,0,0,0,0,2
1887,3,adaptive-prasle,1887,1,0,0,2,8,28,112,1,1,0,1887,0,2,0,0,0,NORMAL,0,0,0,0,0,2
2435,1,adaptive-prasle,2435,1,0,0,1,3,14,42,1,1,0,2435,0,2,0,0,0,LEADER,1,0,0,0,0,1
1994,10,adaptive-prasle,1994,1,0,0,1,2,14,28,1,2,0,1994,0,2,0,0,0,NORMAL,0,0,0,0,0,1
2350,5,adaptive-prasle,2350,1,0,0,1,5,14,70,1,1,0,2350,0,2,0,0,0,NORMAL,0,0,0,0,0,1
3343,2,adaptive-prasle,2402,1,0,0,2,6,28,84,1,1,941,2402,0,2,0,0,0,NORMAL,0,0,0,0,0,2
3403,1,adaptive-prasle,2435,1,0,0,1,3,14,42,1,1,968,2435,0,2,0,0,0,LEADER,1,0,0,0,0,1
3495,7,adaptive-prasle,2081,1,0,0,3,8,42,112,1,1,1414,2081,0,2,0,0,0,NORMAL,0,0,0,0,0,3
4237,6,adaptive-prasle,1688,1,0,0,3,6,42,84,1,6,2549,1688,0,2,0,0,0,LEADER,1,0,0,0,0,3
3771,8,adaptive-prasle,1934,1,0,0,3,6,42,84,1,2,1837,1934,0,2,0,0,0,NORMAL,0,0,0,0,0,3
3494,3,adaptive-prasle,1887,1,0,0,2,8,28,112,1,1,1607,1887,0,2,0,0,0,NORMAL,0,0,0,0,0,2
4284,2,adaptive-prasle,2402,1,0,0,2,6,28,84,1,1,1882,2402,0,2,0,0,0,NORMAL,0,0,0,0,0,2
3585,5,adaptive-prasle,2350,1,0,0,1,6,14,84,1,1,1235,2350,0,2,0,0,0,NORMAL,0,0,0,0,0,1
4371,1,adaptive-prasle,2435,1,0,0,1,4,14,56,1,1,1936,2435,0,2,0,0,0,LEADER,1,0,0,0,0,1
4784,4,adaptive-prasle,2402,1,0,0,3,5,42,70,1,1,2382,2402,0,2,0,0,0,NORMAL,0,0,0,0,0,3
4197,10,adaptive-prasle,1994,1,0,0,2,3,28,42,1,2,2203,1994,0,2,0,0,0,NORMAL,0,0,0,0,0,2
4820,5,adaptive-prasle,2350,1,0,0,1,7,14,98,1,1,2470,2350,0,2,0,0,0,NORMAL,0,0,0,0,0,1
5570,2,adaptive-prasle,2402,1,0,0,4,7,56,98,1,1,3168,2402,0,3,0,0,0,NORMAL,0,0,0,0,0,4
5340,1,adaptive-prasle,2435,1,0,0,2,5,28,70,1,1,2905,2435,0,3,0,0,0,LEADER,1,0,0,0,0,2
5101,3,adaptive-prasle,1887,1,0,0,2,10,28,140,1,1,3214,1887,0,2,0,0,0,NORMAL,0,0,0,0,0,2
5525,8,adaptive-prasle,1934,1,0,0,3,6,42,84,1,2,3591,1934,0,2,0,0,0,NORMAL,0,0,0,0,0,3
