trial,algorithm,node_count,crash_time_s,initial_convergence_time_ms,recovery_convergence_time_ms,total_recovery_time_ms
1,adaptive-prasle-ring,100,120,1553,120276,276
2,adaptive-prasle-ring,100,120,1567,120306,306
3,adaptive-prasle-ring,100,120,1587,120310,310
4,adaptive-prasle-ring,100,120,1648,120136,136
5,adaptive-prasle-ring,100,120,1527,120250,250
6,adaptive-prasle-ring,100,120,1483,120206,206
7,adaptive-prasle-ring,100,120,1523,120246,246
8,adaptive-prasle-ring,100,120,1544,120267,267
9,adaptive-prasle-ring,100,120,1627,120285,285
10,adaptive-prasle-ring,100,120,1612,120335,335
