trial,algorithm,node_count,crash_time_s,initial_convergence_time_ms,recovery_convergence_time_ms,total_recovery_time_ms
1,prasle,100,120,2746,120007,7
2,prasle,100,120,2963,120066,66
3,prasle,100,120,2787,120227,227
4,prasle,100,120,2920,120346,346
5,prasle,100,120,2732,120173,173
6,prasle,100,120,2840,120267,267
7,prasle,100,120,2806,120130,130
8,prasle,100,120,2745,120170,170
9,prasle,100,120,2763,120201,201
10,prasle,100,120,2740,120177,177
11,prasle,100,120,2848,120087,87
12,prasle,100,120,2911,120352,352
13,prasle,100,120,2845,120277,277
14,prasle,100,120,2902,120246,246
15,prasle,100,120,2742,120025,25
16,prasle,100,120,2869,120070,70
17,prasle,100,120,2716,120149,149
18,prasle,100,120,2831,120228,228
19,prasle,100,120,2813,120255,255
20,prasle,100,120,2800,120231,231
21,prasle,100,120,2858,120298,298
22,prasle,100,120,2899,120337,337
23,prasle,100,120,2810,120253,253
24,prasle,100,120,2803,120232,232
25,prasle,100,120,2726,120159,159
26,prasle,100,120,2875,120002,2
27,prasle,100,120,2828,120268,268
28,prasle,100,120,2792,120228,228
29,prasle,100,120,2861,120301,301
30,prasle,100,120,2892,120318,318
31,prasle,100,120,2721,120050,50
32,prasle,100,120,2873,120299,299
33,prasle,100,120,2776,120216,216
34,prasle,100,120,2817,120258,258
35,prasle,100,120,2841,120082,82
36,prasle,100,120,2739,120179,179
37,prasle,100,120,2837,120278,278
38,prasle,100,120,2812,120250,250
39,prasle,100,120,2763,120196,196
40,prasle,100,120,2906,120343,343
41,prasle,100,120,2758,120193,193
42,prasle,100,120,2735,120158,158
43,prasle,100,120,2760,120196,196
44,prasle,100,120,2820,120258,258
45,prasle,100,120,2852,120054,54
46,prasle,100,120,2778,120216,216
47,prasle,100,120,2910,120341,341
48,prasle,100,120,2885,120317,317
49,prasle,100,120,2826,120259,259
50,prasle,100,120,2915,120353,353
51,prasle,100,120,2851,120294,294
52,prasle,100,120,2799,120067,67
53,prasle,100,120,2787,120228,228
54,prasle,100,120,2819,120253,253
55,prasle,100,120,2718,120141,141
56,prasle,100,120,2919,120004,4
57,prasle,100,120,2766,120201,201
58,prasle,100,120,2830,120256,256
59,prasle,100,120,2757,120197,197
60,prasle,100,120,2795,120235,235
61,prasle,100,120,2830,120273,273
62,prasle,100,120,2745,120176,176
63,prasle,100,120,2805,120234,234
64,prasle,100,120,2845,120218,218
65,prasle,100,120,2825,120264,264
66,prasle,100,120,2825,120223,223
67,prasle,100,120,2811,120018,18
68,prasle,100,120,2785,120197,197
69,prasle,100,120,2790,120235,235
70,prasle,100,120,2926,120123,123
71,prasle,100,120,2750,120192,192
72,prasle,100,120,2914,120021,21
73,prasle,100,120,2808,120248,248
74,prasle,100,120,2809,120248,248
75,prasle,100,120,2863,120042,42
76,prasle,100,120,2734,120049,49
77,prasle,100,120,2876,120038,38
78,prasle,100,120,2814,120252,252
79,prasle,100,120,2755,120032,32
80,prasle,100,120,2764,120196,196
81,prasle,100,120,2857,120297,297
82,prasle,100,120,2954,120386,386
83,prasle,100,120,2929,120355,355
84,prasle,100,120,2896,120333,333
85,prasle,100,120,2885,120162,162
86,prasle,100,120,2957,120274,274
87,prasle,100,120,2924,120028,28
88,prasle,100,120,2821,120261,261
89,prasle,100,120,2927,120297,297
90,prasle,100,120,2928,120364,364
91,prasle,100,120,2792,120227,227
92,prasle,100,120,2813,120249,249
93,prasle,100,120,2811,120238,238
94,prasle,100,120,2856,120002,2
95,prasle,100,120,2767,120214,214
96,prasle,100,120,2789,120007,7
97,prasle,100,120,2952,120382,382
98,prasle,100,120,2860,120287,287
99,prasle,100,120,2828,120266,266
100,prasle,100,120,2784,120208,208
