timestamp,node_id,algorithm,first_convergence_time_ms,elections_started,elections_completed,total_election_time_ms,messages_sent,messages_received,bytes_sent,bytes_received,leader_changes,current_leader,time_in_normal_ms,time_in_election_ms,time_in_waiting_ms,state_transitions,timeouts_detected,heartbeats_sent,heartbeats_received,current_state,am_leader,rounds_completed,current_round,min_value,value_updates,broadcasts
2752,27,adaptive-prasle,2752,1,1,2752,3,0,18,0,1,27,0,2752,0,2,0,0,0,LEADER,1,3,1,27,1,6
2800,5,adaptive-prasle,2800,1,1,2800,3,4,18,24,1,2,0,2800,0,2,0,0,0,NORMAL,0,3,1,2,5,6
2719,17,adaptive-prasle,2719,1,1,2719,3,0,18,0,1,17,0,2719,0,2,0,0,0,LEADER,1,3,1,17,1,6
3025,21,adaptive-prasle,3025,1,1,3025,3,0,18,0,1,21,0,3025,0,2,0,0,0,LEADER,1,3,1,21,1,6
2791,22,adaptive-prasle,2791,1,1,2791,3,0,18,0,1,22,0,2791,0,2,0,0,0,LEADER,1,3,1,22,1,6
3173,29,adaptive-prasle,3173,1,1,3173,3,0,18,0,1,29,0,3173,0,2,0,0,0,LEADER,1,3,1,29,1,6
3003,12,adaptive-prasle,3003,1,1,3003,3,0,18,0,1,12,0,3003,0,2,0,0,0,LEADER,1,3,1,12,1,6
3194,28,adaptive-prasle,3194,1,1,3194,3,0,18,0,1,28,0,3194,0,2,0,0,0,LEADER,1,3,1,28,1,6
3243,6,adaptive-prasle,3243,1,1,3243,3,6,18,36,1,2,0,3243,0,2,0,0,0,NORMAL,0,3,1,2,6,6
3091,41,adaptive-prasle,3091,1,1,3091,3,0,18,0,1,41,0,3091,0,2,0,0,0,LEADER,1,3,1,41,1,6
3206,39,adaptive-prasle,3206,1,1,3206,3,0,18,0,1,39,0,3206,0,2,0,0,0,LEADER,1,3,1,39,1,6
2955,8,adaptive-prasle,2955,1,1,2955,3,4,18,24,1,4,0,2955,0,2,0,0,0,NORMAL,0,3,1,4,5,6
2785,37,adaptive-prasle,2785,1,1,2785,3,0,18,0,1,37,0,2785,0,2,0,0,0,LEADER,1,3,1,37,1,6
2937,2,adaptive-prasle,2937,1,1,2937,3,4,18,24,1,1,0,2937,0,2,0,0,0,NORMAL,0,3,1,1,3,6
3276,16,adaptive-prasle,3276,1,1,3276,3,0,18,0,1,16,0,3276,0,2,0,0,0,LEADER,1,3,1,16,1,6
3037,32,adaptive-prasle,3037,1,1,3037,3,0,18,0,1,32,0,3037,0,2,0,0,0,LEADER,1,3,1,32,1,6
3358,4,adaptive-prasle,3358,1,1,3358,3,6,18,36,1,1,0,3358,0,2,0,0,0,NORMAL,0,3,1,1,5,6
3377,33,adaptive-prasle,3377,1,1,3377,3,0,18,0,1,33,0,3377,0,2,0,0,0,LEADER,1,3,1,33,1,6
2704,49,adaptive-prasle,2704,1,1,2704,3,0,18,0,1,49,0,2704,0,2,0,0,0,LEADER,1,3,1,49,1,6
3228,38,adaptive-prasle,3228,1,1,3228,3,0,18,0,1,38,0,3228,0,2,0,0,0,LEADER,1,3,1,38,1,6
2834,15,adaptive-prasle,2834,1,1,2834,3,0,18,0,1,15,0,2834,0,2,0,0,0,LEADER,1,3,1,15,1,6
3479,43,adaptive-prasle,3479,1,1,3479,3,0,18,0,1,43,0,3479,0,2,0,0,0,LEADER,1,3,1,43,1,6
3106,9,adaptive-prasle,3106,1,1,3106,3,4,18,24,1,4,0,3106,0,2,0,0,0,NORMAL,0,3,1,4,6,6
3697,18,adaptive-prasle,3697,1,1,3697,3,0,18,0,1,18,0,3697,0,2,0,0,0,LEADER,1,3,1,18,1,6
2888,24,adaptive-prasle,2888,1,1,2888,3,0,18,0,1,24,0,2888,0,2,0,0,0,LEADER,1,3,1,24,1,6
3527,11,adaptive-prasle,3527,1,1,3527,3,0,18,0,1,11,0,3527,0,2,0,0,0,LEADER,1,3,1,11,1,6
2855,14,adaptive-prasle,2855,1,1,2855,3,0,18,0,1,14,0,2855,0,2,0,0,0,LEADER,1,3,1,14,1,6
2819,47,adaptive-prasle,2819,1,1,2819,3,0,18,0,1,47,0,2819,0,2,0,0,0,LEADER,1,3,1,47,1,6
2922,34,adaptive-prasle,2922,1,1,2922,3,0,18,0,1,34,0,2922,0,2,0,0,0,LEADER,1,3,1,34,1,6
3261,48,adaptive-prasle,3261,1,1,3261,3,0,18,0,1,48,0,3261,0,2,0,0,0,LEADER,1,3,1,48,1,6
3140,19,adaptive-prasle,3140,1,1,3140,3,0,18,0,1,19,0,3140,0,2,0,0,0,LEADER,1,3,1,19,1,6
3616,30,adaptive-prasle,3616,1,1,3616,3,0,18,0,1,30,0,3616,0,2,0,0,0,LEADER,1,3,1,30,1,6
3398,45,adaptive-prasle,3398,1,1,3398,3,0,18,0,1,45,0,3398,0,2,0,0,0,LEADER,1,3,1,45,1,6
3534,42,adaptive-prasle,3534,1,1,3534,3,0,18,0,1,42,0,3534,0,2,0,0,0,LEADER,1,3,1,42,1,6
3498,44,adaptive-prasle,3498,1,1,3498,3,0,18,0,1,44,0,3498,0,2,0,0,0,LEADER,1,3,1,44,1,6
3494,23,adaptive-prasle,3494,1,1,3494,3,0,18,0,1,23,0,3494,0,2,0,0,0,LEADER,1,3,1,23,1,6
3309,26,adaptive-prasle,3309,1,1,3309,3,0,18,0,1,26,0,3309,0,2,0,0,0,LEADER,1,3,1,26,1,6
3379,3,adaptive-prasle,3379,1,1,3379,3,8,18,48,1,1,0,3379,0,2,0,0,0,NORMAL,0,3,1,1,4,6
3412,13,adaptive-prasle,3412,1,1,3412,3,0,18,0,1,13,0,3412,0,2,0,0,0,LEADER,1,3,1,13,1,6
3376,25,adaptive-prasle,3376,1,1,3376,3,0,18,0,1,25,0,3376,0,2,0,0,0,LEADER,1,3,1,25,1,6
3058,31,adaptive-prasle,3058,1,1,3058,3,0,18,0,1,31,0,3058,0,2,0,0,0,LEADER,1,3,1,31,1,6
3364,35,adaptive-prasle,3364,1,1,3364,3,0,18,0,1,35,0,3364,0,2,0,0,0,LEADER,1,3,1,35,1,6
3343,36,adaptive-prasle,3343,1,1,3343,3,0,18,0,1,36,0,3343,0,2,0,0,0,LEADER,1,3,1,36,1,6
3651,1,adaptive-prasle,3651,1,1,3651,3,4,18,24,1,1,0,3651,0,2,0,0,0,LEADER,1,3,1,1,1,6
3582,20,adaptive-prasle,3582,1,1,3582,3,0,18,0,1,20,0,3582,0,2,0,0,0,LEADER,1,3,1,20,1,6
3682,50,adaptive-prasle,3682,1,1,3682,3,0,18,0,1,50,0,3682,0,2,0,0,0,LEADER,1,3,1,50,1,6
3702,46,adaptive-prasle,3702,1,1,3702,3,0,18,0,1,46,0,3702,0,2,0,0,0,LEADER,1,3,1,46,1,6
3685,7,adaptive-prasle,3685,1,1,3685,3,8,18,48,1,2,0,3685,0,2,0,0,0,NORMAL,0,3,1,2,6,6
3549,10,adaptive-prasle,3549,1,1,3549,3,0,18,0,1,10,0,3549,0,2,0,0,0,LEADER,1,3,1,10,1,6
3649,40,adaptive-prasle,3649,1,1,3649,3,0,18,0,1,40,0,3649,0,2,0,0,0,LEADER,1,3,1,40,1,6
5055,27,adaptive-prasle,2752,1,1,2752,6,0,36,0,1,27,2303,2752,0,2,0,0,0,LEADER,1,3,1,27,1,12
5103,5,adaptive-prasle,2800,1,1,2800,6,10,36,60,1,2,2303,2800,0,2,0,0,0,NORMAL,0,3,1,1,7,12
5022,17,adaptive-prasle,2719,1,1,2719,6,0,36,0,1,17,2303,2719,0,2,0,0,0,LEADER,1,3,1,17,1,12
5328,21,adaptive-prasle,3025,1,1,3025,6,0,36,0,1,21,2303,3025,0,2,0,0,0,LEADER,1,3,1,21,1,12
5094,22,adaptive-prasle,2791,1,1,2791,6,0,36,0,1,22,2303,2791,0,2,0,0,0,LEADER,1,3,1,22,1,12
5476,29,adaptive-prasle,3173,1,1,3173,6,0,36,0,1,29,2303,3173,0,2,0,0,0,LEADER,1,3,1,29,1,12
5306,12,adaptive-prasle,3003,1,1,3003,6,0,36,0,1,12,2303,3003,0,2,0,0,0,LEADER,1,3,1,12,1,12
5497,28,adaptive-prasle,3194,1,1,3194,6,0,36,0,1,28,2303,3194,0,2,0,0,0,LEADER,1,3,1,28,1,12
5546,6,adaptive-prasle,3243,1,1,3243,6,12,36,72,1,2,2303,3243,0,2,0,0,0,NORMAL,0,3,1,1,8,12
5394,41,adaptive-prasle,3091,1,1,3091,6,0,36,0,1,41,2303,3091,0,2,0,0,0,LEADER,1,3,1,41,1,12
5509,39,adaptive-prasle,3206,1,1,3206,6,0,36,0,1,39,2303,3206,0,2,0,0,0,LEADER,1,3,1,39,1,12
5258,8,adaptive-prasle,2955,1,1,2955,6,10,36,60,1,4,2303,2955,0,2,0,0,0,NORMAL,0,3,1,1,9,12
5088,37,adaptive-prasle,2785,1,1,2785,6,0,36,0,1,37,2303,2785,0,2,0,0,0,LEADER,1,3,1,37,1,12
5240,2,adaptive-prasle,2937,1,1,2937,6,10,36,60,1,1,2303,2937,0,2,0,0,0,NORMAL,0,3,1,1,3,12
5579,16,adaptive-prasle,3276,1,1,3276,6,0,36,0,1,16,2303,3276,0,2,0,0,0,LEADER,1,3,1,16,1,12
5340,32,adaptive-prasle,3037,1,1,3037,6,0,36,0,1,32,2303,3037,0,2,0,0,0,LEADER,1,3,1,32,1,12
5661,4,adaptive-prasle,3358,1,1,3358,6,12,36,72,1,1,2303,3358,0,2,0,0,0,NORMAL,0,3,1,1,5,12
5680,33,adaptive-prasle,3377,1,1,3377,6,0,36,0,1,33,2303,3377,0,2,0,0,0,LEADER,1,3,1,33,1,12
5007,49,adaptive-prasle,2704,1,1,2704,6,0,36,0,1,49,2303,2704,0,2,0,0,0,LEADER,1,3,1,49,1,12
5531,38,adaptive-prasle,3228,1,1,3228,6,0,36,0,1,38,2303,3228,0,2,0,0,0,LEADER,1,3,1,38,1,12
5137,15,adaptive-prasle,2834,1,1,2834,6,0,36,0,1,15,2303,2834,0,2,0,0,0,LEADER,1,3,1,15,1,12
5782,43,adaptive-prasle,3479,1,1,3479,6,0,36,0,1,43,2303,3479,0,2,0,0,0,LEADER,1,3,1,43,1,12
5409,9,adaptive-prasle,3106,1,1,3106,6,7,36,42,1,4,2303,3106,0,2,0,0,0,NORMAL,0,3,1,1,10,12
6000,18,adaptive-prasle,3697,1,1,3697,6,0,36,0,1,18,2303,3697,0,2,0,0,0,LEADER,1,3,1,18,1,12
5191,24,adaptive-prasle,2888,1,1,2888,6,0,36,0,1,24,2303,2888,0,2,0,0,0,LEADER,1,3,1,24,1,12
5830,11,adaptive-prasle,3527,1,1,3527,6,0,36,0,1,11,2303,3527,0,2,0,0,0,LEADER,1,3,1,11,1,12
5158,14,adaptive-prasle,2855,1,1,2855,6,0,36,0,1,14,2303,2855,0,2,0,0,0,LEADER,1,3,1,14,1,12
5122,47,adaptive-prasle,2819,1,1,2819,6,0,36,0,1,47,2303,2819,0,2,0,0,0,LEADER,1,3,1,47,1,12
5225,34,adaptive-prasle,2922,1,1,2922,6,0,36,0,1,34,2303,2922,0,2,0,0,0,LEADER,1,3,1,34,1,12
5564,48,adaptive-prasle,3261,1,1,3261,6,0,36,0,1,48,2303,3261,0,2,0,0,0,LEADER,1,3,1,48,1,12
5443,19,adaptive-prasle,3140,1,1,3140,6,0,36,0,1,19,2303,3140,0,2,0,0,0,LEADER,1,3,1,19,1,12
5919,30,adaptive-prasle,3616,1,1,3616,6,0,36,0,1,30,2303,3616,0,2,0,0,0,LEADER,1,3,1,30,1,12
5701,45,adaptive-prasle,3398,1,1,3398,6,0,36,0,1,45,2303,3398,0,2,0,0,0,LEADER,1,3,1,45,1,12
5837,42,adaptive-prasle,3534,1,1,3534,6,0,36,0,1,42,2303,3534,0,2,0,0,0,LEADER,1,3,1,42,1,12
5801,44,adaptive-prasle,3498,1,1,3498,6,0,36,0,1,44,2303,3498,0,2,0,0,0,LEADER,1,3,1,44,1,12
5797,23,adaptive-prasle,3494,1,1,3494,6,0,36,0,1,23,2303,3494,0,2,0,0,0,LEADER,1,3,1,23,1,12
5612,26,adaptive-prasle,3309,1,1,3309,6,0,36,0,1,26,2303,3309,0,2,0,0,0,LEADER,1,3,1,26,1,12
5682,3,adaptive-prasle,3379,1,1,3379,6,14,36,84,1,1,2303,3379,0,2,0,0,0,NORMAL,0,3,1,1,4,12
5715,13,adaptive-prasle,3412,1,1,3412,6,0,36,0,1,13,2303,3412,0,2,0,0,0,LEADER,1,3,1,13,1,12
5679,25,adaptive-prasle,3376,1,1,3376,6,0,36,0,1,25,2303,3376,0,2,0,0,0,LEADER,1,3,1,25,1,12
5361,31,adaptive-prasle,3058,1,1,3058,6,0,36,0,1,31,2303,3058,0,2,0,0,0,LEADER,1,3,1,31,1,12
5667,35,adaptive-prasle,3364,1,1,3364,6,0,36,0,1,35,2303,3364,0,2,0,0,0,LEADER,1,3,1,35,1,12
5646,36,adaptive-prasle,3343,1,1,3343,6,0,36,0,1,36,2303,3343,0,2,0,0,0,LEADER,1,3,1,36,1,12
5954,1,adaptive-prasle,3651,1,1,3651,6,7,36,42,1,1,2303,3651,0,2,0,0,0,LEADER,1,3,1,1,1,12
5885,20,adaptive-prasle,3582,1,1,3582,6,0,36,0,1,20,2303,3582,0,2,0,0,0,LEADER,1,3,1,20,1,12
5985,50,adaptive-prasle,3682,1,1,3682,6,0,36,0,1,50,2303,3682,0,2,0,0,0,LEADER,1,3,1,50,1,12
6005,46,adaptive-prasle,3702,1,1,3702,6,0,36,0,1,46,2303,3702,0,2,0,0,0,LEADER,1,3,1,46,1,12
5988,7,adaptive-prasle,3685,1,1,3685,6,14,36,84,1,2,2303,3685,0,2,0,0,0,NORMAL,0,3,1,1,8,12
