trial,algorithm,node_count,noise_level,convergence_time_ms,message_count
1,prasle-line,5,70,2821,NA
2,prasle-line,5,70,2823,NA
3,prasle-line,5,70,3344,NA
4,prasle-line,5,70,3147,NA
5,prasle-line,5,70,3471,NA
6,prasle-line,5,70,3254,NA
7,prasle-line,5,70,3636,NA
8,prasle-line,5,70,3927,NA
9,prasle-line,5,70,3225,NA
10,prasle-line,5,70,3322,NA
11,prasle-line,5,70,2764,NA
12,prasle-line,5,70,3346,NA
13,prasle-line,5,70,3016,NA
14,prasle-line,5,70,3112,NA
15,prasle-line,5,70,3143,NA
16,prasle-line,5,70,2960,NA
17,prasle-line,5,70,3046,NA
18,prasle-line,5,70,3005,NA
19,prasle-line,5,70,3139,NA
20,prasle-line,5,70,3608,NA
21,prasle-line,5,70,3293,NA
22,prasle-line,5,70,3548,NA
23,prasle-line,5,70,3178,NA
24,prasle-line,5,70,3673,NA
25,prasle-line,5,70,3064,NA
26,prasle-line,5,70,3428,NA
27,prasle-line,5,70,3354,NA
28,prasle-line,5,70,3486,NA
29,prasle-line,5,70,3093,NA
30,prasle-line,5,70,3111,NA
31,prasle-line,5,70,3594,NA
32,prasle-line,5,70,3015,NA
33,prasle-line,5,70,3311,NA
34,prasle-line,5,70,3989,NA
35,prasle-line,5,70,3023,NA
36,prasle-line,5,70,3623,NA
37,prasle-line,5,70,3419,NA
38,prasle-line,5,70,2804,NA
39,prasle-line,5,70,2985,NA
40,prasle-line,5,70,3330,NA
41,prasle-line,5,70,3527,NA
42,prasle-line,5,70,3335,NA
43,prasle-line,5,70,3101,NA
44,prasle-line,5,70,3474,NA
45,prasle-line,5,70,3032,NA
46,prasle-line,5,70,3005,NA
47,prasle-line,5,70,3027,NA
48,prasle-line,5,70,3068,NA
49,prasle-line,5,70,3691,NA
50,prasle-line,5,70,2866,NA
51,prasle-line,5,70,2838,NA
52,prasle-line,5,70,3257,NA
53,prasle-line,5,70,3134,NA
54,prasle-line,5,70,2924,NA
55,prasle-line,5,70,2912,NA
56,prasle-line,5,70,3101,NA
57,prasle-line,5,70,3295,NA
58,prasle-line,5,70,3416,NA
59,prasle-line,5,70,3159,NA
60,prasle-line,5,70,3638,NA
61,prasle-line,5,70,3059,NA
62,prasle-line,5,70,2933,NA
63,prasle-line,5,70,2964,NA
64,prasle-line,5,70,2889,NA
65,prasle-line,5,70,2889,NA
66,prasle-line,5,70,3402,NA
67,prasle-line,5,70,3065,NA
68,prasle-line,5,70,3672,NA
69,prasle-line,5,70,3838,NA
70,prasle-line,5,70,3535,NA
71,prasle-line,5,70,3777,NA
72,prasle-line,5,70,2778,NA
73,prasle-line,5,70,2880,NA
74,prasle-line,5,70,3379,NA
75,prasle-line,5,70,3240,NA
76,prasle-line,5,70,3234,NA
77,prasle-line,5,70,3221,NA
78,prasle-line,5,70,3383,NA
79,prasle-line,5,70,2844,NA
80,prasle-line,5,70,3449,NA
81,prasle-line,5,70,3247,NA
82,prasle-line,5,70,3160,NA
83,prasle-line,5,70,2883,NA
84,prasle-line,5,70,3550,NA
85,prasle-line,5,70,3257,NA
86,prasle-line,5,70,3135,NA
87,prasle-line,5,70,3100,NA
88,prasle-line,5,70,3381,NA
89,prasle-line,5,70,2937,NA
90,prasle-line,5,70,3498,NA
91,prasle-line,5,70,3496,NA
92,prasle-line,5,70,3159,NA
93,prasle-line,5,70,2765,NA
94,prasle-line,5,70,3361,NA
95,prasle-line,5,70,3308,NA
96,prasle-line,5,70,2748,NA
97,prasle-line,5,70,3247,NA
98,prasle-line,5,70,3602,NA
99,prasle-line,5,70,3345,NA
100,prasle-line,5,70,3364,NA
