trial,algorithm,node_count,partition_a_convergence_ms,partition_b_convergence_ms,partition_a_leader,partition_b_leader,split_brain
1,adaptive-prasle,10,1593,2529,5,10,true
2,adaptive-prasle,10,2586,1774,5,10,true
3,adaptive-prasle,10,2434,1641,5,10,true
4,adaptive-prasle,10,2031,1691,5,10,true
5,adaptive-prasle,10,2457,2230,5,10,true
6,adaptive-prasle,10,1507,2186,5,10,true
7,adaptive-prasle,10,2395,2170,5,10,true
8,adaptive-prasle,10,2280,1631,5,10,true
9,adaptive-prasle,10,1790,1896,5,10,true
10,adaptive-prasle,10,2425,2187,5,10,true
