trial,algorithm,node_count,crash_time_s,initial_convergence_time_ms,recovery_convergence_time_ms,total_recovery_time_ms
1,adaptive-prasle,50,75,1743,75940,940
2,adaptive-prasle,50,75,1569,75568,568
3,adaptive-prasle,50,75,1584,75319,319
4,adaptive-prasle,50,75,1821,75829,829
5,adaptive-prasle,50,75,1908,75279,279
6,adaptive-prasle,50,75,1476,75156,156
7,adaptive-prasle,50,75,1513,76148,1148
8,adaptive-prasle,50,75,1534,75194,194
9,adaptive-prasle,50,75,1561,75470,470
10,adaptive-prasle,50,75,1692,75267,267
