trial,algorithm,node_count,convergence_time_ms
1,prasle-mesh,50,2913
2,prasle-mesh,50,3024
9,prasle-mesh,50,2757
8,prasle-mesh,50,2851
5,prasle-mesh,50,2914
3,prasle-mesh,50,2902
7,prasle-mesh,50,2830
4,prasle-mesh,50,2940
6,prasle-mesh,50,2955
10,prasle-mesh,50,2830
12,prasle-mesh,50,2783
13,prasle-mesh,50,2959
11,prasle-mesh,50,2823
14,prasle-mesh,50,2948
15,prasle-mesh,50,2938
16,prasle-mesh,50,2829
19,prasle-mesh,50,2777
17,prasle-mesh,50,2900
18,prasle-mesh,50,2726
21,prasle-mesh,50,2882
20,prasle-mesh,50,2738
22,prasle-mesh,50,2947
23,prasle-mesh,50,2845
25,prasle-mesh,50,2767
24,prasle-mesh,50,2947
26,prasle-mesh,50,2817
27,prasle-mesh,50,2868
28,prasle-mesh,50,2809
29,prasle-mesh,50,2847
33,prasle-mesh,50,2839
31,prasle-mesh,50,2992
32,prasle-mesh,50,2804
34,prasle-mesh,50,2830
30,prasle-mesh,50,2839
35,prasle-mesh,50,2864
36,prasle-mesh,50,2926
38,prasle-mesh,50,2884
37,prasle-mesh,50,2848
40,prasle-mesh,50,3005
39,prasle-mesh,50,2959
41,prasle-mesh,50,3076
42,prasle-mesh,50,2856
44,prasle-mesh,50,2922
47,prasle-mesh,50,2859
43,prasle-mesh,50,2836
46,prasle-mesh,50,2953
45,prasle-mesh,50,2902
50,prasle-mesh,50,2999
51,prasle-mesh,50,2851
52,prasle-mesh,50,2837
48,prasle-mesh,50,2928
53,prasle-mesh,50,2823
49,prasle-mesh,50,2772
56,prasle-mesh,50,2808
54,prasle-mesh,50,2915
55,prasle-mesh,50,2843
59,prasle-mesh,50,2824
58,prasle-mesh,50,2952
57,prasle-mesh,50,2945
60,prasle-mesh,50,2956
61,prasle-mesh,50,3002
63,prasle-mesh,50,2935
62,prasle-mesh,50,2972
65,prasle-mesh,50,2781
64,prasle-mesh,50,2877
66,prasle-mesh,50,2867
68,prasle-mesh,50,2760
67,prasle-mesh,50,2748
69,prasle-mesh,50,2721
70,prasle-mesh,50,2793
71,prasle-mesh,50,2782
73,prasle-mesh,50,2867
75,prasle-mesh,50,2748
74,prasle-mesh,50,2897
72,prasle-mesh,50,3007
76,prasle-mesh,50,2889
80,prasle-mesh,50,2806
79,prasle-mesh,50,2863
81,prasle-mesh,50,2926
82,prasle-mesh,50,2861
84,prasle-mesh,50,2767
77,prasle-mesh,50,2922
78,prasle-mesh,50,2857
83,prasle-mesh,50,2896
85,prasle-mesh,50,2926
86,prasle-mesh,50,2793
87,prasle-mesh,50,2896
90,prasle-mesh,50,2851
91,prasle-mesh,50,2997
89,prasle-mesh,50,2814
88,prasle-mesh,50,2993
92,prasle-mesh,50,2816
94,prasle-mesh,50,2891
95,prasle-mesh,50,3027
97,prasle-mesh,50,2909
98,prasle-mesh,50,2877
96,prasle-mesh,50,2986
93,prasle-mesh,50,2725
100,prasle-mesh,50,2892
99,prasle-mesh,50,2852
