trial,algorithm,node_count,noise_level,convergence_time_ms,message_count
1,adaptive-prasle-mesh,5,90,1995,NA
2,adaptive-prasle-mesh,5,90,2050,NA
3,adaptive-prasle-mesh,5,90,2277,NA
4,adaptive-prasle-mesh,5,90,1949,NA
5,adaptive-prasle-mesh,5,90,1773,NA
6,adaptive-prasle-mesh,5,90,1926,NA
7,adaptive-prasle-mesh,5,90,1812,NA
8,adaptive-prasle-mesh,5,90,2718,NA
9,adaptive-prasle-mesh,5,90,2346,NA
10,adaptive-prasle-mesh,5,90,1773,NA
11,adaptive-prasle-mesh,5,90,1495,NA
12,adaptive-prasle-mesh,5,90,1570,NA
13,adaptive-prasle-mesh,5,90,1923,NA
14,adaptive-prasle-mesh,5,90,2373,NA
15,adaptive-prasle-mesh,5,90,2049,NA
16,adaptive-prasle-mesh,5,90,2062,NA
17,adaptive-prasle-mesh,5,90,1664,NA
18,adaptive-prasle-mesh,5,90,2439,NA
19,adaptive-prasle-mesh,5,90,1884,NA
20,adaptive-prasle-mesh,5,90,1819,NA
21,adaptive-prasle-mesh,5,90,1600,NA
22,adaptive-prasle-mesh,5,90,2079,NA
23,adaptive-prasle-mesh,5,90,2231,NA
24,adaptive-prasle-mesh,5,90,1983,NA
25,adaptive-prasle-mesh,5,90,1606,NA
26,adaptive-prasle-mesh,5,90,2122,NA
27,adaptive-prasle-mesh,5,90,2394,NA
28,adaptive-prasle-mesh,5,90,1825,NA
29,adaptive-prasle-mesh,5,90,2068,NA
30,adaptive-prasle-mesh,5,90,2353,NA
31,adaptive-prasle-mesh,5,90,2430,NA
32,adaptive-prasle-mesh,5,90,2060,NA
33,adaptive-prasle-mesh,5,90,1609,NA
34,adaptive-prasle-mesh,5,90,2150,NA
35,adaptive-prasle-mesh,5,90,1657,NA
36,adaptive-prasle-mesh,5,90,2086,NA
37,adaptive-prasle-mesh,5,90,2382,NA
38,adaptive-prasle-mesh,5,90,1930,NA
39,adaptive-prasle-mesh,5,90,1744,NA
40,adaptive-prasle-mesh,5,90,1891,NA
41,adaptive-prasle-mesh,5,90,1980,NA
42,adaptive-prasle-mesh,5,90,2028,NA
43,adaptive-prasle-mesh,5,90,2358,NA
44,adaptive-prasle-mesh,5,90,1796,NA
45,adaptive-prasle-mesh,5,90,1893,NA
46,adaptive-prasle-mesh,5,90,1813,NA
47,adaptive-prasle-mesh,5,90,1855,NA
48,adaptive-prasle-mesh,5,90,2227,NA
49,adaptive-prasle-mesh,5,90,1644,NA
50,adaptive-prasle-mesh,5,90,1508,NA
51,adaptive-prasle-mesh,5,90,2475,NA
52,adaptive-prasle-mesh,5,90,1746,NA
53,adaptive-prasle-mesh,5,90,2346,NA
54,adaptive-prasle-mesh,5,90,1668,NA
55,adaptive-prasle-mesh,5,90,1718,NA
56,adaptive-prasle-mesh,5,90,1698,NA
57,adaptive-prasle-mesh,5,90,1943,NA
58,adaptive-prasle-mesh,5,90,1556,NA
59,adaptive-prasle-mesh,5,90,1946,NA
60,adaptive-prasle-mesh,5,90,1689,NA
61,adaptive-prasle-mesh,5,90,1605,NA
62,adaptive-prasle-mesh,5,90,2251,NA
63,adaptive-prasle-mesh,5,90,1954,NA
64,adaptive-prasle-mesh,5,90,1805,NA
65,adaptive-prasle-mesh,5,90,2395,NA
66,adaptive-prasle-mesh,5,90,1959,NA
67,adaptive-prasle-mesh,5,90,2515,NA
68,adaptive-prasle-mesh,5,90,1648,NA
69,adaptive-prasle-mesh,5,90,1838,NA
70,adaptive-prasle-mesh,5,90,2101,NA
71,adaptive-prasle-mesh,5,90,1507,NA
72,adaptive-prasle-mesh,5,90,2084,NA
73,adaptive-prasle-mesh,5,90,2418,NA
74,adaptive-prasle-mesh,5,90,1867,NA
75,adaptive-prasle-mesh,5,90,2256,NA
76,adaptive-prasle-mesh,5,90,1969,NA
77,adaptive-prasle-mesh,5,90,2117,NA
78,adaptive-prasle-mesh,5,90,1826,NA
79,adaptive-prasle-mesh,5,90,1795,NA
80,adaptive-prasle-mesh,5,90,1622,NA
81,adaptive-prasle-mesh,5,90,1620,NA
82,adaptive-prasle-mesh,5,90,2225,NA
83,adaptive-prasle-mesh,5,90,1837,NA
84,adaptive-prasle-mesh,5,90,1920,NA
85,adaptive-prasle-mesh,5,90,1785,NA
86,adaptive-prasle-mesh,5,90,2319,NA
87,adaptive-prasle-mesh,5,90,1627,NA
88,adaptive-prasle-mesh,5,90,1984,NA
89,adaptive-prasle-mesh,5,90,1557,NA
90,adaptive-prasle-mesh,5,90,1845,NA
91,adaptive-prasle-mesh,5,90,1962,NA
92,adaptive-prasle-mesh,5,90,1844,NA
93,adaptive-prasle-mesh,5,90,1951,NA
94,adaptive-prasle-mesh,5,90,1736,NA
95,adaptive-prasle-mesh,5,90,2134,NA
96,adaptive-prasle-mesh,5,90,1995,NA
97,adaptive-prasle-mesh,5,90,2083,NA
98,adaptive-prasle-mesh,5,90,2330,NA
99,adaptive-prasle-mesh,5,90,1998,NA
100,adaptive-prasle-mesh,5,90,2272,NA
