trial,algorithm,node_count,convergence_time_ms
1,prasle,10,2933
4,prasle,10,3315
5,prasle,10,2883
8,prasle,10,2849
3,prasle,10,2802
2,prasle,10,3187
6,prasle,10,2771
9,prasle,10,3504
14,prasle,10,3015
11,prasle,10,2975
10,prasle,10,2844
7,prasle,10,2923
12,prasle,10,2963
13,prasle,10,3322
15,prasle,10,3220
17,prasle,10,2895
16,prasle,10,2926
18,prasle,10,2940
19,prasle,10,2990
21,prasle,10,3055
22,prasle,10,3064
20,prasle,10,3008
25,prasle,10,3057
24,prasle,10,2876
23,prasle,10,2876
26,prasle,10,3015
28,prasle,10,3492
27,prasle,10,2982
29,prasle,10,2851
31,prasle,10,3228
32,prasle,10,3428
30,prasle,10,3204
33,prasle,10,2981
34,prasle,10,3273
35,prasle,10,2948
39,prasle,10,3311
37,prasle,10,3096
36,prasle,10,2956
38,prasle,10,3073
41,prasle,10,2979
43,prasle,10,3231
40,prasle,10,3253
42,prasle,10,3266
45,prasle,10,3067
46,prasle,10,2909
44,prasle,10,3143
47,prasle,10,3473
48,prasle,10,3020
49,prasle,10,2943
51,prasle,10,2824
54,prasle,10,2828
56,prasle,10,3611
50,prasle,10,2856
55,prasle,10,3184
52,prasle,10,2894
53,prasle,10,3016
57,prasle,10,3291
61,prasle,10,2757
58,prasle,10,3288
60,prasle,10,2939
59,prasle,10,3024
63,prasle,10,2941
64,prasle,10,3379
62,prasle,10,3362
70,prasle,10,2946
67,prasle,10,3178
66,prasle,10,2859
68,prasle,10,3170
65,prasle,10,3296
71,prasle,10,3117
69,prasle,10,3196
74,prasle,10,3087
72,prasle,10,3307
75,prasle,10,3175
73,prasle,10,3272
76,prasle,10,2870
77,prasle,10,3040
83,prasle,10,3176
79,prasle,10,2927
78,prasle,10,3085
81,prasle,10,3179
80,prasle,10,3204
82,prasle,10,2984
84,prasle,10,3003
87,prasle,10,2867
85,prasle,10,2938
86,prasle,10,3162
88,prasle,10,3149
89,prasle,10,2867
90,prasle,10,3436
99,prasle,10,2905
92,prasle,10,3088
95,prasle,10,3284
96,prasle,10,2867
91,prasle,10,2820
94,prasle,10,3219
97,prasle,10,2843
100,prasle,10,3133
93,prasle,10,3277
98,prasle,10,3067
