trial,algorithm,node_count,crash_time_s,initial_convergence_time_ms,recovery_convergence_time_ms,total_recovery_time_ms
1,adaptive-prasle,10,60,2226,60064,64
2,adaptive-prasle,10,60,1736,60811,811
3,adaptive-prasle,10,60,1812,61484,1484
4,adaptive-prasle,10,60,1883,61230,1230
5,adaptive-prasle,10,60,1778,61327,1327
6,adaptive-prasle,10,60,2280,60367,367
7,adaptive-prasle,10,60,1911,62939,2939
8,adaptive-prasle,10,60,1912,60340,340
9,adaptive-prasle,10,60,2171,61594,1594
10,adaptive-prasle,10,60,1872,61832,1832
