timestamp,node_id,algorithm,first_convergence_time_ms,elections_started,elections_completed,total_election_time_ms,messages_sent,messages_received,bytes_sent,bytes_received,leader_changes,current_leader,time_in_normal_ms,time_in_election_ms,time_in_waiting_ms,state_transitions,timeouts_detected,heartbeats_sent,heartbeats_received,current_state,am_leader,rounds_completed,current_round,min_value,value_updates,broadcasts
10368,2,adaptive-prasle,1242,0,0,0,6,8,84,112,1,5,9126,147,0,2,0,4,4,NORMAL,0,0,6,1,1,10
10696,5,adaptive-prasle,902,1,1,207,6,8,84,112,1,5,9794,207,0,2,0,4,4,LEADER,1,6,6,1,1,10
11253,4,adaptive-prasle,1184,0,0,0,7,9,98,126,1,5,10069,175,0,2,0,5,5,NORMAL,0,0,7,1,1,12
11810,3,adaptive-prasle,1395,0,0,0,7,9,98,126,1,5,10415,171,0,2,0,5,5,NORMAL,0,0,7,1,1,12
11389,1,adaptive-prasle,523,0,0,0,7,9,98,126,1,5,10866,178,0,2,0,5,5,NORMAL,0,0,7,1,1,12
20368,2,adaptive-prasle,1242,0,0,0,11,13,154,182,1,5,19126,147,0,2,0,9,9,NORMAL,0,0,11,1,1,20
20696,5,adaptive-prasle,902,1,1,207,11,13,154,182,1,5,19794,207,0,2,0,9,9,LEADER,1,11,11,1,1,20
21253,4,adaptive-prasle,1184,0,0,0,12,14,168,196,1,5,20069,175,0,2,0,10,10,NORMAL,0,0,12,1,1,22
21810,3,adaptive-prasle,1395,0,0,0,12,14,168,196,1,5,20415,171,0,2,0,10,10,NORMAL,0,0,12,1,1,22
21389,1,adaptive-prasle,523,0,0,0,12,14,168,196,1,5,20866,178,0,2,0,10,10,NORMAL,0,0,12,1,1,22
30368,2,adaptive-prasle,1242,0,0,0,16,18,224,252,1,5,29126,147,0,2,0,14,14,NORMAL,0,0,16,1,1,30
30696,5,adaptive-prasle,902,1,1,207,16,18,224,252,1,5,29794,207,0,2,0,14,14,LEADER,1,16,16,1,1,30
31253,4,adaptive-prasle,1184,0,0,0,17,19,238,266,1,5,30069,175,0,2,0,15,15,NORMAL,0,0,17,1,1,32
31810,3,adaptive-prasle,1395,0,0,0,17,19,238,266,1,5,30415,171,0,2,0,15,15,NORMAL,0,0,17,1,1,32
31389,1,adaptive-prasle,523,0,0,0,17,19,238,266,1,5,30866,178,0,2,0,15,15,NORMAL,0,0,17,1,1,32
40368,2,adaptive-prasle,1242,0,0,0,21,23,294,322,1,5,39126,147,0,2,0,19,19,NORMAL,0,0,21,1,1,40
40696,5,adaptive-prasle,902,1,1,207,21,23,294,322,1,5,39794,207,0,2,0,19,19,LEADER,1,21,21,1,1,40
41253,4,adaptive-prasle,1184,0,0,0,22,24,308,336,1,5,40069,175,0,2,0,20,20,NORMAL,0,0,22,1,1,42
41810,3,adaptive-prasle,1395,0,0,0,22,24,308,336,1,5,40415,171,0,2,0,20,20,NORMAL,0,0,22,1,1,42
41389,1,adaptive-prasle,523,0,0,0,22,24,308,336,1,5,40866,178,0,2,0,20,20,NORMAL,0,0,22,1,1,42
50368,2,adaptive-prasle,1242,0,0,0,26,28,364,392,1,5,49126,147,0,2,0,24,24,NORMAL,0,0,26,1,1,50
50696,5,adaptive-prasle,902,1,1,207,26,28,364,392,1,5,49794,207,0,2,0,24,24,LEADER,1,26,26,1,1,50
51253,4,adaptive-prasle,1184,0,0,0,27,29,378,406,1,5,50069,175,0,2,0,25,25,NORMAL,0,0,27,1,1,52
51810,3,adaptive-prasle,1395,0,0,0,27,29,378,406,1,5,50415,171,0,2,0,25,25,NORMAL,0,0,27,1,1,52
51389,1,adaptive-prasle,523,0,0,0,27,29,378,406,1,5,50866,178,0,2,0,25,25,NORMAL,0,0,27,1,1,52
60368,2,adaptive-prasle,1242,0,0,0,31,33,434,462,1,5,59126,147,0,2,0,29,29,NORMAL,0,0,31,1,1,60
60696,5,adaptive-prasle,902,1,1,207,31,33,434,462,1,5,59794,207,0,2,0,29,29,LEADER,1,31,31,1,1,60
61253,4,adaptive-prasle,1184,0,0,0,32,34,448,476,1,5,60069,175,0,2,0,30,30,NORMAL,0,0,32,1,1,62
61810,3,adaptive-prasle,1395,0,0,0,32,34,448,476,1,5,60415,171,0,2,0,30,30,NORMAL,0,0,32,1,1,62
61389,1,adaptive-prasle,523,0,0,0,32,34,448,476,1,5,60866,178,0,2,0,30,30,NORMAL,0,0,32,1,1,62
70368,2,adaptive-prasle,1242,0,0,0,36,38,504,532,1,5,69126,147,0,2,0,34,34,NORMAL,0,0,36,1,1,70
