trial,algorithm,node_count,partition_a_convergence_ms,partition_b_convergence_ms,partition_a_leader,partition_b_leader,split_brain
1,adaptive-prasle,5,2553,2289,2,5,true
2,adaptive-prasle,5,1885,2036,2,5,true
3,adaptive-prasle,5,1985,2368,2,5,true
4,adaptive-prasle,5,1689,2006,2,5,true
5,adaptive-prasle,5,2882,1980,2,5,true
6,adaptive-prasle,5,2108,2519,2,5,true
7,adaptive-prasle,5,1923,2315,2,5,true
8,adaptive-prasle,5,2151,2223,2,5,true
9,adaptive-prasle,5,2187,1496,2,5,true
10,adaptive-prasle,5,2228,2392,2,5,true
11,adaptive-prasle,5,2275,2494,2,5,true
12,adaptive-prasle,5,2452,1856,2,5,true
13,adaptive-prasle,5,2448,1702,2,5,true
14,adaptive-prasle,5,2278,1584,2,5,true
15,adaptive-prasle,5,2392,2531,2,5,true
16,adaptive-prasle,5,2424,1773,2,5,true
17,adaptive-prasle,5,2122,2122,2,5,true
18,adaptive-prasle,5,2217,1668,2,5,true
19,adaptive-prasle,5,2751,2374,2,5,true
20,adaptive-prasle,5,1575,1520,2,5,true
21,adaptive-prasle,5,2586,2307,2,5,true
22,adaptive-prasle,5,2367,2329,2,5,true
23,adaptive-prasle,5,2423,2115,2,5,true
24,adaptive-prasle,5,1691,1893,2,5,true
25,adaptive-prasle,5,2670,2028,2,5,true
26,adaptive-prasle,5,2598,2430,2,5,true
27,adaptive-prasle,5,2482,1513,2,5,true
28,adaptive-prasle,5,2277,2205,2,5,true
29,adaptive-prasle,5,2526,2421,2,5,true
30,adaptive-prasle,5,2607,2492,2,5,true
31,adaptive-prasle,5,1966,2251,2,5,true
32,adaptive-prasle,5,1848,2190,2,5,true
33,adaptive-prasle,5,1649,2764,2,5,true
34,adaptive-prasle,5,2647,1838,2,5,true
35,adaptive-prasle,5,1914,2133,2,5,true
36,adaptive-prasle,5,1783,1819,2,5,true
37,adaptive-prasle,5,2465,1873,2,5,true
38,adaptive-prasle,5,3037,2297,2,5,true
39,adaptive-prasle,5,2648,1509,2,5,true
40,adaptive-prasle,5,2091,1881,2,5,true
41,adaptive-prasle,5,2228,2362,2,5,true
42,adaptive-prasle,5,2478,2512,2,5,true
43,adaptive-prasle,5,1767,2401,2,5,true
44,adaptive-prasle,5,2701,2002,2,5,true
45,adaptive-prasle,5,2413,1958,2,5,true
46,adaptive-prasle,5,2323,2498,2,5,true
47,adaptive-prasle,5,2392,2424,2,5,true
48,adaptive-prasle,5,1639,1686,2,5,true
49,adaptive-prasle,5,1822,2328,2,5,true
50,adaptive-prasle,5,2904,2753,2,5,true
51,adaptive-prasle,5,2617,1843,2,5,true
52,adaptive-prasle,5,2599,2266,2,5,true
53,adaptive-prasle,5,2543,2296,2,5,true
54,adaptive-prasle,5,1852,2007,2,5,true
55,adaptive-prasle,5,2572,2360,2,5,true
56,adaptive-prasle,5,2772,2272,2,5,true
57,adaptive-prasle,5,2305,2698,2,5,true
58,adaptive-prasle,5,1999,2132,2,5,true
59,adaptive-prasle,5,2502,2526,2,5,true
60,adaptive-prasle,5,1718,2596,2,5,true
61,adaptive-prasle,5,1987,2654,2,5,true
62,adaptive-prasle,5,2527,1820,2,5,true
63,adaptive-prasle,5,2533,2725,2,5,true
64,adaptive-prasle,5,2684,1771,2,5,true
65,adaptive-prasle,5,2404,2039,2,5,true
66,adaptive-prasle,5,2601,2389,2,5,true
67,adaptive-prasle,5,2419,2101,2,5,true
68,adaptive-prasle,5,1603,2237,2,5,true
69,adaptive-prasle,5,2119,1791,2,5,true
70,adaptive-prasle,5,2529,2017,2,5,true
71,adaptive-prasle,5,2011,2613,2,5,true
72,adaptive-prasle,5,1777,2295,2,5,true
73,adaptive-prasle,5,2606,2449,2,5,true
74,adaptive-prasle,5,1708,2176,2,5,true
75,adaptive-prasle,5,1855,2035,2,5,true
76,adaptive-prasle,5,2353,1667,2,5,true
77,adaptive-prasle,5,2939,2157,2,5,true
78,adaptive-prasle,5,2708,2343,2,5,true
79,adaptive-prasle,5,2716,2430,2,5,true
80,adaptive-prasle,5,1741,1634,2,5,true
81,adaptive-prasle,5,1868,2173,2,5,true
82,adaptive-prasle,5,2441,2249,2,5,true
83,adaptive-prasle,5,2156,2203,2,5,true
84,adaptive-prasle,5,1815,1982,2,5,true
85,adaptive-prasle,5,2259,1830,2,5,true
86,adaptive-prasle,5,2638,1671,2,5,true
87,adaptive-prasle,5,2462,2179,2,5,true
88,adaptive-prasle,5,2287,2097,2,5,true
89,adaptive-prasle,5,2671,2192,2,5,true
90,adaptive-prasle,5,2228,2789,2,5,true
91,adaptive-prasle,5,1800,2356,2,5,true
92,adaptive-prasle,5,2987,2501,2,5,true
93,adaptive-prasle,5,2555,2545,2,5,true
94,adaptive-prasle,5,1828,1916,2,5,true
95,adaptive-prasle,5,2663,1604,2,5,true
96,adaptive-prasle,5,2543,2323,2,5,true
97,adaptive-prasle,5,2087,1790,2,5,true
98,adaptive-prasle,5,1809,2149,2,5,true
99,adaptive-prasle,5,2591,2279,2,5,true
100,adaptive-prasle,5,2410,2404,2,5,true
