trial,algorithm,node_count,noise_level,convergence_time_ms,message_count
1,adaptive-prasle,50,50,1537,NA
2,adaptive-prasle,50,50,1513,NA
3,adaptive-prasle,50,50,1761,NA
4,adaptive-prasle,50,50,1541,NA
5,adaptive-prasle,50,50,1460,NA
6,adaptive-prasle,50,50,1594,NA
7,adaptive-prasle,50,50,1857,NA
8,adaptive-prasle,50,50,1685,NA
9,adaptive-prasle,50,50,1551,NA
10,adaptive-prasle,50,50,1681,NA
