trial,algorithm,node_count,partition_a_convergence_ms,partition_b_convergence_ms,partition_a_leader,partition_b_leader,split_brain
1,adaptive-prasle-mesh,50,1711,1787,25,50,true
2,adaptive-prasle-mesh,50,1540,1795,25,50,true
3,adaptive-prasle-mesh,50,1670,1718,25,50,true
4,adaptive-prasle-mesh,50,1726,1989,25,50,true
5,adaptive-prasle-mesh,50,1728,1667,25,50,true
6,adaptive-prasle-mesh,50,1788,1557,25,50,true
7,adaptive-prasle-mesh,50,1983,1499,25,50,true
8,adaptive-prasle-mesh,50,1594,1430,25,50,true
9,adaptive-prasle-mesh,50,1578,1508,25,50,true
10,adaptive-prasle-mesh,50,1571,1718,25,50,true
11,adaptive-prasle-mesh,50,1649,1565,25,50,true
12,adaptive-prasle-mesh,50,1508,1497,25,50,true
13,adaptive-prasle-mesh,50,1639,1773,25,50,true
14,adaptive-prasle-mesh,50,1445,1634,25,50,true
15,adaptive-prasle-mesh,50,1590,1541,25,50,true
16,adaptive-prasle-mesh,50,1477,1536,25,50,true
17,adaptive-prasle-mesh,50,1519,1672,25,50,true
18,adaptive-prasle-mesh,50,1544,1640,25,50,true
19,adaptive-prasle-mesh,50,1773,1548,25,50,true
20,adaptive-prasle-mesh,50,1556,1738,25,50,true
21,adaptive-prasle-mesh,50,1786,1551,25,50,true
22,adaptive-prasle-mesh,50,1807,1451,25,50,true
23,adaptive-prasle-mesh,50,1823,1548,25,50,true
24,adaptive-prasle-mesh,50,1643,1584,25,50,true
25,adaptive-prasle-mesh,50,1648,1516,25,50,true
26,adaptive-prasle-mesh,50,2069,1632,25,50,true
27,adaptive-prasle-mesh,50,1772,1505,25,50,true
28,adaptive-prasle-mesh,50,1658,1575,25,50,true
29,adaptive-prasle-mesh,50,1942,1456,25,50,true
30,adaptive-prasle-mesh,50,1643,1603,25,50,true
31,adaptive-prasle-mesh,50,1695,1660,25,50,true
32,adaptive-prasle-mesh,50,1872,1632,25,50,true
33,adaptive-prasle-mesh,50,1943,1581,25,50,true
34,adaptive-prasle-mesh,50,1626,1764,25,50,true
35,adaptive-prasle-mesh,50,1630,1596,25,50,true
36,adaptive-prasle-mesh,50,1504,1730,25,50,true
37,adaptive-prasle-mesh,50,1512,1589,25,50,true
38,adaptive-prasle-mesh,50,1588,1489,25,50,true
39,adaptive-prasle-mesh,50,1847,1683,25,50,true
40,adaptive-prasle-mesh,50,1759,1725,25,50,true
41,adaptive-prasle-mesh,50,1817,1432,25,50,true
42,adaptive-prasle-mesh,50,1643,1735,25,50,true
43,adaptive-prasle-mesh,50,1889,1739,25,50,true
44,adaptive-prasle-mesh,50,1644,1719,25,50,true
45,adaptive-prasle-mesh,50,1809,1687,25,50,true
46,adaptive-prasle-mesh,50,1705,1684,25,50,true
47,adaptive-prasle-mesh,50,1521,1499,25,50,true
48,adaptive-prasle-mesh,50,1635,1740,25,50,true
49,adaptive-prasle-mesh,50,1804,1492,25,50,true
50,adaptive-prasle-mesh,50,1929,1613,25,50,true
51,adaptive-prasle-mesh,50,1751,1791,25,50,true
52,adaptive-prasle-mesh,50,1602,1714,25,50,true
53,adaptive-prasle-mesh,50,1708,1630,25,50,true
54,adaptive-prasle-mesh,50,1492,1690,25,50,true
55,adaptive-prasle-mesh,50,1867,1665,25,50,true
56,adaptive-prasle-mesh,50,1878,1727,25,50,true
57,adaptive-prasle-mesh,50,1555,1541,25,50,true
58,adaptive-prasle-mesh,50,1805,1747,25,50,true
59,adaptive-prasle-mesh,50,1829,1644,25,50,true
60,adaptive-prasle-mesh,50,1889,1540,25,50,true
61,adaptive-prasle-mesh,50,1451,1690,25,50,true
62,adaptive-prasle-mesh,50,1902,1693,25,50,true
63,adaptive-prasle-mesh,50,1786,1721,25,50,true
64,adaptive-prasle-mesh,50,1839,1457,25,50,true
65,adaptive-prasle-mesh,50,1689,1567,25,50,true
66,adaptive-prasle-mesh,50,1657,1502,25,50,true
67,adaptive-prasle-mesh,50,1542,1791,25,50,true
68,adaptive-prasle-mesh,50,1893,1758,25,50,true
69,adaptive-prasle-mesh,50,1500,1777,25,50,true
70,adaptive-prasle-mesh,50,1653,1602,25,50,true
71,adaptive-prasle-mesh,50,1838,1741,25,50,true
72,adaptive-prasle-mesh,50,1962,1761,25,50,true
73,adaptive-prasle-mesh,50,1788,1674,25,50,true
74,adaptive-prasle-mesh,50,1529,1675,25,50,true
75,adaptive-prasle-mesh,50,1544,1469,25,50,true
76,adaptive-prasle-mesh,50,1650,1671,25,50,true
77,adaptive-prasle-mesh,50,1482,1679,25,50,true
78,adaptive-prasle-mesh,50,1765,1551,25,50,true
79,adaptive-prasle-mesh,50,1793,1586,25,50,true
80,adaptive-prasle-mesh,50,1660,1525,25,50,true
81,adaptive-prasle-mesh,50,1729,1650,25,50,true
82,adaptive-prasle-mesh,50,1569,1681,25,50,true
83,adaptive-prasle-mesh,50,1612,1479,25,50,true
84,adaptive-prasle-mesh,50,2050,1475,25,50,true
85,adaptive-prasle-mesh,50,2005,1616,25,50,true
86,adaptive-prasle-mesh,50,1518,1528,25,50,true
87,adaptive-prasle-mesh,50,1472,1721,25,50,true
88,adaptive-prasle-mesh,50,1709,1551,25,50,true
89,adaptive-prasle-mesh,50,1621,1885,25,50,true
90,adaptive-prasle-mesh,50,1650,1482,25,50,true
91,adaptive-prasle-mesh,50,1949,1466,25,50,true
92,adaptive-prasle-mesh,50,1811,1654,25,50,true
93,adaptive-prasle-mesh,50,1704,1594,25,50,true
94,adaptive-prasle-mesh,50,1687,1483,25,50,true
95,adaptive-prasle-mesh,50,1753,1624,25,50,true
96,adaptive-prasle-mesh,50,1496,1759,25,50,true
97,adaptive-prasle-mesh,50,1603,1857,25,50,true
98,adaptive-prasle-mesh,50,1851,1598,25,50,true
99,adaptive-prasle-mesh,50,1631,1951,25,50,true
100,adaptive-prasle-mesh,50,2009,1685,25,50,true
