trial,algorithm,node_count,partition_a_convergence_ms,partition_b_convergence_ms,partition_a_leader,partition_b_leader,split_brain
1,adaptive-prasle-line,5,2603,2073,2,5,true
2,adaptive-prasle-line,5,2277,1761,2,5,true
3,adaptive-prasle-line,5,2294,1828,2,5,true
4,adaptive-prasle-line,5,2520,2483,2,5,true
5,adaptive-prasle-line,5,2371,1984,2,5,true
6,adaptive-prasle-line,5,1973,1762,2,5,true
7,adaptive-prasle-line,5,2112,1915,2,5,true
8,adaptive-prasle-line,5,2374,1928,2,5,true
9,adaptive-prasle-line,5,2113,2090,2,5,true
10,adaptive-prasle-line,5,2417,2496,2,5,true
11,adaptive-prasle-line,5,2435,2422,2,5,true
12,adaptive-prasle-line,5,2222,1760,2,5,true
13,adaptive-prasle-line,5,2185,2288,2,5,true
14,adaptive-prasle-line,5,2056,1701,2,5,true
15,adaptive-prasle-line,5,2309,1966,2,5,true
16,adaptive-prasle-line,5,2393,2255,2,5,true
17,adaptive-prasle-line,5,2051,1905,2,5,true
18,adaptive-prasle-line,5,1968,2656,2,5,true
19,adaptive-prasle-line,5,1869,2504,2,5,true
20,adaptive-prasle-line,5,2472,1737,2,5,true
21,adaptive-prasle-line,5,2772,2436,2,5,true
22,adaptive-prasle-line,5,1692,2478,2,5,true
23,adaptive-prasle-line,5,2064,2173,2,5,true
24,adaptive-prasle-line,5,2465,2154,2,5,true
25,adaptive-prasle-line,5,1825,2104,2,5,true
26,adaptive-prasle-line,5,2341,2318,2,5,true
27,adaptive-prasle-line,5,1952,2523,2,5,true
28,adaptive-prasle-line,5,2433,2621,2,5,true
29,adaptive-prasle-line,5,1640,2237,2,5,true
30,adaptive-prasle-line,5,2418,2135,2,5,true
31,adaptive-prasle-line,5,2429,1806,2,5,true
32,adaptive-prasle-line,5,1700,2354,2,5,true
33,adaptive-prasle-line,5,2388,2617,2,5,true
34,adaptive-prasle-line,5,2556,2373,2,5,true
35,adaptive-prasle-line,5,2330,2373,2,5,true
36,adaptive-prasle-line,5,2049,1963,2,5,true
37,adaptive-prasle-line,5,1626,1852,2,5,true
38,adaptive-prasle-line,5,2192,2487,2,5,true
39,adaptive-prasle-line,5,2329,2434,2,5,true
40,adaptive-prasle-line,5,2462,1756,2,5,true
41,adaptive-prasle-line,5,1588,2175,2,5,true
42,adaptive-prasle-line,5,2289,2325,2,5,true
43,adaptive-prasle-line,5,2874,1988,2,5,true
44,adaptive-prasle-line,5,2583,1875,2,5,true
45,adaptive-prasle-line,5,2175,1934,2,5,true
46,adaptive-prasle-line,5,2287,1892,2,5,true
47,adaptive-prasle-line,5,2037,2324,2,5,true
48,adaptive-prasle-line,5,2598,2590,2,5,true
49,adaptive-prasle-line,5,2535,2526,2,5,true
50,adaptive-prasle-line,5,2254,2537,2,5,true
51,adaptive-prasle-line,5,2023,2655,2,5,true
52,adaptive-prasle-line,5,1938,2374,2,5,true
53,adaptive-prasle-line,5,2138,1918,2,5,true
54,adaptive-prasle-line,5,1800,2539,2,5,true
55,adaptive-prasle-line,5,2603,2463,2,5,true
56,adaptive-prasle-line,5,2056,2362,2,5,true
57,adaptive-prasle-line,5,1677,1859,2,5,true
58,adaptive-prasle-line,5,2142,2146,2,5,true
59,adaptive-prasle-line,5,1949,2186,2,5,true
60,adaptive-prasle-line,5,2570,1859,2,5,true
61,adaptive-prasle-line,5,1993,2130,2,5,true
62,adaptive-prasle-line,5,2030,1877,2,5,true
63,adaptive-prasle-line,5,2388,2193,2,5,true
64,adaptive-prasle-line,5,1760,1837,2,5,true
65,adaptive-prasle-line,5,2217,1939,2,5,true
66,adaptive-prasle-line,5,1731,2627,2,5,true
67,adaptive-prasle-line,5,1763,2455,2,5,true
68,adaptive-prasle-line,5,2514,1801,2,5,true
69,adaptive-prasle-line,5,2807,1950,2,5,true
70,adaptive-prasle-line,5,1869,2186,2,5,true
71,adaptive-prasle-line,5,2077,1792,2,5,true
72,adaptive-prasle-line,5,2468,1440,2,5,true
73,adaptive-prasle-line,5,1870,2285,2,5,true
74,adaptive-prasle-line,5,2150,1805,2,5,true
75,adaptive-prasle-line,5,2030,2776,2,5,true
76,adaptive-prasle-line,5,1693,2280,2,5,true
77,adaptive-prasle-line,5,2021,2327,2,5,true
78,adaptive-prasle-line,5,1949,2036,2,5,true
79,adaptive-prasle-line,5,2196,2009,2,5,true
80,adaptive-prasle-line,5,1662,1591,2,5,true
81,adaptive-prasle-line,5,1901,1918,2,5,true
82,adaptive-prasle-line,5,1934,2074,2,5,true
83,adaptive-prasle-line,5,1994,2040,2,5,true
84,adaptive-prasle-line,5,2289,2235,2,5,true
85,adaptive-prasle-line,5,2114,2406,2,5,true
86,adaptive-prasle-line,5,2036,2137,2,5,true
87,adaptive-prasle-line,5,2402,2030,2,5,true
88,adaptive-prasle-line,5,1646,2202,2,5,true
89,adaptive-prasle-line,5,2107,2027,2,5,true
90,adaptive-prasle-line,5,1781,2047,2,5,true
91,adaptive-prasle-line,5,2847,1952,2,5,true
92,adaptive-prasle-line,5,1988,2342,2,5,true
93,adaptive-prasle-line,5,2366,1981,2,5,true
94,adaptive-prasle-line,5,2919,1957,2,5,true
95,adaptive-prasle-line,5,2066,1843,2,5,true
96,adaptive-prasle-line,5,1807,1855,2,5,true
97,adaptive-prasle-line,5,1815,2240,2,5,true
98,adaptive-prasle-line,5,2474,2126,2,5,true
99,adaptive-prasle-line,5,2250,2136,2,5,true
100,adaptive-prasle-line,5,2098,2207,2,5,true
