trial,algorithm,node_count,partition_a_convergence_ms,partition_b_convergence_ms,partition_a_leader,partition_b_leader,split_brain
1,bully,100,4271,4933,50,100,true
2,bully,100,4976,5079,50,100,true
3,bully,100,4309,4921,50,100,true
4,bully,100,5100,4936,50,100,true
5,bully,100,4672,5791,50,100,true
6,bully,100,4541,4996,50,100,true
7,bully,100,5075,4757,50,100,true
8,bully,100,4187,5242,50,100,true
9,bully,100,5277,5105,50,100,true
10,bully,100,5265,4897,50,100,true
11,bully,100,4720,5586,50,100,true
12,bully,100,4532,4140,50,100,true
13,bully,100,4499,5041,50,100,true
14,bully,100,4871,4818,50,100,true
15,bully,100,5484,4545,50,100,true
16,bully,100,5124,4953,50,100,true
17,bully,100,4431,4870,50,100,true
18,bully,100,4369,4909,50,100,true
19,bully,100,4921,4166,50,100,true
20,bully,100,5542,5281,50,100,true
21,bully,100,5235,5233,50,100,true
22,bully,100,5425,5867,50,100,true
23,bully,100,4408,4244,50,100,true
24,bully,100,5166,4340,50,100,true
25,bully,100,5055,4675,50,100,true
26,bully,100,4295,4860,50,100,true
27,bully,100,5186,5333,50,100,true
28,bully,100,4497,4932,50,100,true
29,bully,100,5242,4656,50,100,true
30,bully,100,5311,5572,50,100,true
31,bully,100,4942,4176,50,100,true
32,bully,100,5288,4870,50,100,true
33,bully,100,4832,4745,50,100,true
34,bully,100,4888,4675,50,100,true
35,bully,100,4896,5587,50,100,true
36,bully,100,5791,4281,50,100,true
37,bully,100,5147,4793,50,100,true
38,bully,100,4188,5551,50,100,true
39,bully,100,4777,5599,50,100,true
40,bully,100,5359,5180,50,100,true
41,bully,100,5359,4854,50,100,true
42,bully,100,5320,4701,50,100,true
43,bully,100,4874,4662,50,100,true
44,bully,100,5399,4536,50,100,true
45,bully,100,5148,5170,50,100,true
46,bully,100,5469,4869,50,100,true
47,bully,100,4961,5062,50,100,true
48,bully,100,5426,4827,50,100,true
49,bully,100,4918,4145,50,100,true
50,bully,100,5225,4262,50,100,true
51,bully,100,5135,4606,50,100,true
52,bully,100,5233,4926,50,100,true
53,bully,100,5206,5700,50,100,true
54,bully,100,5153,5377,50,100,true
55,bully,100,4282,5479,50,100,true
56,bully,100,4277,4446,50,100,true
57,bully,100,4856,4822,50,100,true
58,bully,100,5307,5055,50,100,true
59,bully,100,4070,5287,50,100,true
60,bully,100,4934,5197,50,100,true
61,bully,100,4739,4903,50,100,true
62,bully,100,5008,4740,50,100,true
63,bully,100,5404,4616,50,100,true
64,bully,100,5043,4273,50,100,true
65,bully,100,5361,4956,50,100,true
66,bully,100,5111,5182,50,100,true
67,bully,100,5296,4928,50,100,true
68,bully,100,5019,4157,50,100,true
69,bully,100,5034,5511,50,100,true
70,bully,100,4940,5183,50,100,true
71,bully,100,4736,5508,50,100,true
72,bully,100,4645,5436,50,100,true
73,bully,100,4327,5290,50,100,true
74,bully,100,5126,5061,50,100,true
75,bully,100,4046,5757,50,100,true
76,bully,100,4785,4427,50,100,true
77,bully,100,4324,5005,50,100,true
78,bully,100,4991,4841,50,100,true
79,bully,100,5691,5103,50,100,true
80,bully,100,5028,4060,50,100,true
81,bully,100,5493,4555,50,100,true
82,bully,100,5559,5008,50,100,true
83,bully,100,5124,4224,50,100,true
84,bully,100,4705,4908,50,100,true
85,bully,100,5288,4827,50,100,true
86,bully,100,4722,4795,50,100,true
87,bully,100,5076,4779,50,100,true
88,bully,100,4366,4843,50,100,true
89,bully,100,4531,4776,50,100,true
90,bully,100,4130,4589,50,100,true
91,bully,100,5273,5367,50,100,true
92,bully,100,4204,5178,50,100,true
93,bully,100,4875,5279,50,100,true
94,bully,100,5066,5012,50,100,true
95,bully,100,5544,4015,50,100,true
96,bully,100,4540,5075,50,100,true
97,bully,100,4459,4994,50,100,true
98,bully,100,4110,5333,50,100,true
99,bully,100,5356,5169,50,100,true
100,bully,100,4410,4333,50,100,true
