trial,algorithm,node_count,crash_time_s,initial_convergence_time_ms,recovery_convergence_time_ms,total_recovery_time_ms
1,prasle-ring,100,120,2715,120168,168
2,prasle-ring,100,120,2776,120229,229
3,prasle-ring,100,120,2962,120167,167
4,prasle-ring,100,120,2847,120300,300
5,prasle-ring,100,120,2837,120079,79
6,prasle-ring,100,120,2769,120220,220
7,prasle-ring,100,120,2871,120324,324
8,prasle-ring,100,120,2856,120308,308
9,prasle-ring,100,120,2933,120386,386
10,prasle-ring,100,120,2781,120234,234
