trial,algorithm,node_count,partition_a_convergence_ms,partition_b_convergence_ms,partition_a_leader,partition_b_leader,split_brain
1,bully,10,4513,4682,5,10,true
2,bully,10,5706,4665,5,10,true
3,bully,10,5339,5793,5,10,true
4,bully,10,6595,4279,5,10,true
5,bully,10,6129,5494,5,10,true
6,bully,10,5327,5967,5,10,true
7,bully,10,5031,5318,5,10,true
8,bully,10,6797,4991,5,10,true
9,bully,10,5620,6289,5,10,true
10,bully,10,6209,6097,5,10,true
11,bully,10,6039,6262,5,10,true
12,bully,10,5910,5038,5,10,true
13,bully,10,4283,5237,5,10,true
14,bully,10,4494,4794,5,10,true
15,bully,10,5330,5557,5,10,true
16,bully,10,5278,6040,5,10,true
17,bully,10,5619,4365,5,10,true
18,bully,10,4212,5932,5,10,true
19,bully,10,5332,4535,5,10,true
20,bully,10,6200,5062,5,10,true
21,bully,10,4908,4968,5,10,true
22,bully,10,4777,5810,5,10,true
23,bully,10,5650,5841,5,10,true
24,bully,10,5059,5810,5,10,true
25,bully,10,6138,5549,5,10,true
26,bully,10,5892,4216,5,10,true
27,bully,10,5773,4869,5,10,true
28,bully,10,6072,4440,5,10,true
29,bully,10,5004,5132,5,10,true
30,bully,10,5939,6323,5,10,true
31,bully,10,4106,6578,5,10,true
32,bully,10,5788,5824,5,10,true
33,bully,10,5384,4268,5,10,true
34,bully,10,5575,4545,5,10,true
35,bully,10,5722,4511,5,10,true
36,bully,10,4188,5645,5,10,true
37,bully,10,6218,4674,5,10,true
38,bully,10,5394,6330,5,10,true
39,bully,10,6565,6177,5,10,true
40,bully,10,5458,5523,5,10,true
41,bully,10,5260,5887,5,10,true
42,bully,10,6219,4140,5,10,true
43,bully,10,4892,5688,5,10,true
44,bully,10,6029,4858,5,10,true
45,bully,10,5434,5516,5,10,true
46,bully,10,4759,5425,5,10,true
47,bully,10,5913,4558,5,10,true
48,bully,10,4950,5884,5,10,true
49,bully,10,6058,5207,5,10,true
50,bully,10,4632,5516,5,10,true
51,bully,10,6034,5168,5,10,true
52,bully,10,5476,5123,5,10,true
53,bully,10,5995,5166,5,10,true
54,bully,10,5526,5682,5,10,true
55,bully,10,4432,4396,5,10,true
56,bully,10,5737,4283,5,10,true
57,bully,10,5754,4530,5,10,true
58,bully,10,6228,5133,5,10,true
59,bully,10,5049,5585,5,10,true
60,bully,10,5744,4911,5,10,true
61,bully,10,5028,4287,5,10,true
62,bully,10,4497,5967,5,10,true
63,bully,10,5928,4736,5,10,true
64,bully,10,5115,5809,5,10,true
65,bully,10,5605,5960,5,10,true
66,bully,10,6027,4960,5,10,true
67,bully,10,4469,4534,5,10,true
68,bully,10,4831,6208,5,10,true
69,bully,10,6692,4658,5,10,true
70,bully,10,5798,6235,5,10,true
71,bully,10,5856,6854,5,10,true
72,bully,10,5025,5260,5,10,true
73,bully,10,6178,4415,5,10,true
74,bully,10,5546,4143,5,10,true
75,bully,10,5308,5921,5,10,true
76,bully,10,5103,5527,5,10,true
77,bully,10,4293,6036,5,10,true
78,bully,10,5928,4434,5,10,true
79,bully,10,5864,5782,5,10,true
80,bully,10,5620,5403,5,10,true
81,bully,10,4672,6083,5,10,true
82,bully,10,6066,4436,5,10,true
83,bully,10,5921,6120,5,10,true
84,bully,10,5211,6487,5,10,true
85,bully,10,6316,6686,5,10,true
86,bully,10,4935,6131,5,10,true
87,bully,10,4590,4799,5,10,true
88,bully,10,4322,6358,5,10,true
89,bully,10,4686,5975,5,10,true
90,bully,10,6212,4567,5,10,true
91,bully,10,6557,5204,5,10,true
92,bully,10,5080,4383,5,10,true
93,bully,10,5600,5159,5,10,true
94,bully,10,6236,4186,5,10,true
95,bully,10,5791,6233,5,10,true
96,bully,10,5119,5881,5,10,true
97,bully,10,6437,4572,5,10,true
98,bully,10,4108,4975,5,10,true
99,bully,10,5934,6624,5,10,true
100,bully,10,6321,4950,5,10,true
