trial,algorithm,node_count,convergence_time_ms
1,prasle-mesh,5,3130
11,prasle-mesh,5,3377
2,prasle-mesh,5,3231
8,prasle-mesh,5,3500
13,prasle-mesh,5,3163
4,prasle-mesh,5,3387
3,prasle-mesh,5,2956
6,prasle-mesh,5,3226
7,prasle-mesh,5,3185
9,prasle-mesh,5,3598
5,prasle-mesh,5,2978
12,prasle-mesh,5,2883
14,prasle-mesh,5,3196
10,prasle-mesh,5,3413
15,prasle-mesh,5,3597
16,prasle-mesh,5,2814
17,prasle-mesh,5,3081
18,prasle-mesh,5,2994
19,prasle-mesh,5,3060
21,prasle-mesh,5,3369
20,prasle-mesh,5,2869
23,prasle-mesh,5,3010
22,prasle-mesh,5,3560
24,prasle-mesh,5,3171
25,prasle-mesh,5,3167
26,prasle-mesh,5,3386
29,prasle-mesh,5,3190
28,prasle-mesh,5,3699
27,prasle-mesh,5,3157
30,prasle-mesh,5,3495
32,prasle-mesh,5,3347
31,prasle-mesh,5,3733
34,prasle-mesh,5,3254
35,prasle-mesh,5,3358
33,prasle-mesh,5,3036
36,prasle-mesh,5,3065
37,prasle-mesh,5,3056
38,prasle-mesh,5,3177
39,prasle-mesh,5,3129
40,prasle-mesh,5,2992
41,prasle-mesh,5,3304
42,prasle-mesh,5,3512
43,prasle-mesh,5,3242
44,prasle-mesh,5,3172
45,prasle-mesh,5,3073
46,prasle-mesh,5,3233
47,prasle-mesh,5,2936
49,prasle-mesh,5,3291
48,prasle-mesh,5,3318
50,prasle-mesh,5,3236
51,prasle-mesh,5,3314
52,prasle-mesh,5,3500
53,prasle-mesh,5,3256
54,prasle-mesh,5,3006
55,prasle-mesh,5,2918
56,prasle-mesh,5,3399
57,prasle-mesh,5,3398
58,prasle-mesh,5,2997
61,prasle-mesh,5,3123
59,prasle-mesh,5,3054
60,prasle-mesh,5,3390
62,prasle-mesh,5,3497
63,prasle-mesh,5,3330
65,prasle-mesh,5,3412
64,prasle-mesh,5,3197
66,prasle-mesh,5,2983
67,prasle-mesh,5,3160
68,prasle-mesh,5,3232
70,prasle-mesh,5,3134
69,prasle-mesh,5,3685
71,prasle-mesh,5,2841
74,prasle-mesh,5,3426
73,prasle-mesh,5,3275
75,prasle-mesh,5,2928
77,prasle-mesh,5,3115
72,prasle-mesh,5,3322
76,prasle-mesh,5,3212
78,prasle-mesh,5,3059
79,prasle-mesh,5,3354
80,prasle-mesh,5,3213
82,prasle-mesh,5,3187
81,prasle-mesh,5,3307
83,prasle-mesh,5,3128
84,prasle-mesh,5,3120
85,prasle-mesh,5,2778
87,prasle-mesh,5,2985
86,prasle-mesh,5,2996
88,prasle-mesh,5,2987
91,prasle-mesh,5,3776
93,prasle-mesh,5,2969
89,prasle-mesh,5,3191
90,prasle-mesh,5,3362
92,prasle-mesh,5,2822
94,prasle-mesh,5,3339
96,prasle-mesh,5,3398
100,prasle-mesh,5,3195
97,prasle-mesh,5,3426
95,prasle-mesh,5,3116
98,prasle-mesh,5,3088
99,prasle-mesh,5,2822
