trial,algorithm,node_count,partition_a_convergence_ms,partition_b_convergence_ms,partition_a_leader,partition_b_leader,split_brain
1,adaptive-prasle,50,1602,1607,25,50,true
2,adaptive-prasle,50,1549,1554,25,50,true
3,adaptive-prasle,50,1675,1508,25,50,true
4,adaptive-prasle,50,1713,1629,25,50,true
5,adaptive-prasle,50,1699,1605,25,50,true
6,adaptive-prasle,50,1739,1763,25,50,true
7,adaptive-prasle,50,1772,1696,25,50,true
8,adaptive-prasle,50,1761,1532,25,50,true
9,adaptive-prasle,50,1549,1516,25,50,true
10,adaptive-prasle,50,1951,1655,25,50,true
