timestamp,node_id,algorithm,first_convergence_time_ms,elections_started,elections_completed,total_election_time_ms,messages_sent,messages_received,bytes_sent,bytes_received,leader_changes,current_leader,time_in_normal_ms,time_in_election_ms,time_in_waiting_ms,state_transitions,timeouts_detected,heartbeats_sent,heartbeats_received,current_state,am_leader,energest_cpu,energest_lpm,energest_tx,energest_rx,elections_won,elections_lost,msg_election_sent,msg_answer_sent,msg_coordinator_sent,msg_alive_sent,msg_election_recv,msg_answer_recv,msg_coordinator_recv,msg_alive_recv,duplicates_filtered,invalid_coordinators,coordinator_reannouncements,alive_adoptions
2744,47,bully,2744,1,1,2744,3,12,18,72,1,1,0,2744,0,2,0,0,0,NORMAL,0,2744000,0,5984,2738016,3,2,3,4,3,0,12,0,0,0,0,0,0,0
2728,79,bully,2728,1,1,2728,3,12,18,72,1,1,0,2728,0,2,0,0,0,NORMAL,0,2728000,0,5984,2722016,3,2,3,4,3,0,12,0,0,0,0,0,0,0
2791,86,bully,2791,1,1,2791,3,13,18,78,1,1,0,2791,0,2,0,0,0,NORMAL,0,2791000,0,5984,2785016,3,2,3,4,3,0,13,0,0,0,0,0,0,0
2968,63,bully,2968,1,1,2968,3,14,18,84,1,1,0,2968,0,2,0,0,0,NORMAL,0,2968000,0,5984,2962016,3,2,3,4,3,0,14,0,0,0,0,0,0,0
2913,54,bully,2913,1,1,2913,3,14,18,84,1,1,0,2913,0,2,0,0,0,NORMAL,0,2913000,0,4976,2908024,3,2,3,4,3,0,14,0,0,0,0,0,0,0
2898,14,bully,2898,1,1,2898,3,14,18,84,1,1,0,2898,0,2,0,0,0,NORMAL,0,2898000,0,5984,2892016,3,2,3,4,3,0,14,0,0,0,0,0,0,0
3083,61,bully,3083,1,1,3083,3,14,18,84,1,1,0,3083,0,2,0,0,0,NORMAL,0,3083000,0,5984,3077016,3,2,3,4,3,0,14,0,0,0,0,0,0,0
3105,60,bully,3105,1,1,3105,3,14,18,84,1,1,0,3105,0,2,0,0,0,NORMAL,0,3105000,0,5984,3099016,3,2,3,4,3,0,14,0,0,0,0,0,0,0
2747,4,bully,2747,1,1,2747,3,15,18,90,1,1,0,2747,0,2,0,0,0,NORMAL,0,2747000,0,5984,2741016,3,2,3,3,3,0,15,0,0,0,0,0,0,0
3071,12,bully,3071,1,1,3071,3,15,18,90,1,1,0,3071,0,2,0,0,0,NORMAL,0,3071000,0,5984,3065016,3,2,3,4,3,0,15,0,0,0,0,0,0,0
