trial,algorithm,node_count,partition_a_convergence_ms,partition_b_convergence_ms,partition_a_leader,partition_b_leader,split_brain
1,adaptive-prasle-ring,5,2950,2247,2,5,true
2,adaptive-prasle-ring,5,1834,2423,2,5,true
3,adaptive-prasle-ring,5,2231,1942,2,5,true
4,adaptive-prasle-ring,5,2630,2504,2,5,true
5,adaptive-prasle-ring,5,2427,1965,2,5,true
6,adaptive-prasle-ring,5,2013,1897,2,5,true
7,adaptive-prasle-ring,5,1720,2833,2,5,true
8,adaptive-prasle-ring,5,2431,2322,2,5,true
9,adaptive-prasle-ring,5,1919,1962,2,5,true
10,adaptive-prasle-ring,5,2579,2027,2,5,true
