trial,algorithm,node_count,partition_a_convergence_ms,partition_b_convergence_ms,partition_a_leader,partition_b_leader,split_brain
1,adaptive-prasle-line,50,1510,1746,25,50,true
2,adaptive-prasle-line,50,1688,1546,25,50,true
3,adaptive-prasle-line,50,1737,1629,25,50,true
4,adaptive-prasle-line,50,1721,1757,25,50,true
5,adaptive-prasle-line,50,1682,1508,25,50,true
6,adaptive-prasle-line,50,1784,1655,25,50,true
7,adaptive-prasle-line,50,1907,1576,25,50,true
8,adaptive-prasle-line,50,1549,1610,25,50,true
9,adaptive-prasle-line,50,1843,1630,25,50,true
10,adaptive-prasle-line,50,1461,1769,25,50,true
