timestamp,node_id,algorithm,first_convergence_time_ms,elections_started,elections_completed,total_election_time_ms,messages_sent,messages_received,bytes_sent,bytes_received,leader_changes,current_leader,time_in_normal_ms,time_in_election_ms,time_in_waiting_ms,state_transitions,timeouts_detected,heartbeats_sent,heartbeats_received,current_state,am_leader,rounds_completed,current_round,min_value,value_updates,broadcasts
1425,87,adaptive-prasle,1425,1,0,0,1,0,14,0,1,87,0,1425,0,2,0,0,0,LEADER,1,0,0,0,0,1
1600,78,adaptive-prasle,1600,1,0,0,1,0,14,0,1,78,0,1600,0,2,0,0,0,LEADER,1,0,0,0,0,1
1464,81,adaptive-prasle,1464,1,0,0,1,0,14,0,1,81,0,1464,0,2,0,0,0,LEADER,1,0,0,0,0,1
1527,27,adaptive-prasle,1527,1,0,0,1,0,14,0,1,27,0,1527,0,2,0,0,0,LEADER,1,0,0,0,0,1
1518,90,adaptive-prasle,1518,1,0,0,1,0,14,0,1,90,0,1518,0,2,0,0,0,LEADER,1,0,0,0,0,1
1630,14,adaptive-prasle,1630,1,0,0,1,0,14,0,1,14,0,1630,0,2,0,0,0,LEADER,1,0,0,0,0,1
1615,46,adaptive-prasle,1615,1,0,0,1,0,14,0,1,46,0,1615,0,2,0,0,0,LEADER,1,0,0,0,0,1
1751,43,adaptive-prasle,1751,1,0,0,1,0,14,0,1,43,0,1751,0,2,0,0,0,LEADER,1,0,0,0,0,1
1766,11,adaptive-prasle,1766,1,0,0,1,0,14,0,1,11,0,1766,0,2,0,0,0,LEADER,1,0,0,0,0,1
1582,36,adaptive-prasle,1582,1,0,0,1,0,14,0,1,36,0,1582,0,2,0,0,0,LEADER,1,0,0,0,0,1
1682,66,adaptive-prasle,1682,1,0,0,1,0,14,0,1,66,0,1682,0,2,0,0,0,LEADER,1,0,0,0,0,1
1803,95,adaptive-prasle,1803,1,0,0,1,0,14,0,1,95,0,1803,0,2,0,0,0,LEADER,1,0,0,0,0,1
1460,88,adaptive-prasle,1460,1,0,0,1,0,14,0,1,88,0,1460,0,2,0,0,0,LEADER,1,0,0,0,0,1
1715,76,adaptive-prasle,1715,1,0,0,1,0,14,0,1,76,0,1715,0,2,0,0,0,LEADER,1,0,0,0,0,1
1512,59,adaptive-prasle,1512,1,0,0,1,0,14,0,1,59,0,1512,0,2,0,0,0,LEADER,1,0,0,0,0,1
1921,50,adaptive-prasle,1921,1,0,0,1,0,14,0,1,50,0,1921,0,2,0,0,0,LEADER,1,0,0,0,0,1
1697,34,adaptive-prasle,1697,1,0,0,1,0,14,0,1,34,0,1697,0,2,0,0,0,LEADER,1,0,0,0,0,1
1800,21,adaptive-prasle,1800,1,0,0,1,0,14,0,1,21,0,1800,0,2,0,0,0,LEADER,1,0,0,0,0,1
1548,26,adaptive-prasle,1548,1,0,0,1,0,14,0,1,26,0,1548,0,2,0,0,0,LEADER,1,0,0,0,0,1
1733,1,adaptive-prasle,1733,1,0,0,1,1,14,14,1,1,0,1733,0,2,0,0,0,LEADER,1,0,0,0,0,1
1479,49,adaptive-prasle,1479,1,0,0,1,0,14,0,1,49,0,1479,0,2,0,0,0,LEADER,1,0,0,0,0,1
1866,41,adaptive-prasle,1866,1,0,0,1,0,14,0,1,41,0,1866,0,2,0,0,0,LEADER,1,0,0,0,0,1
1648,56,adaptive-prasle,1648,1,0,0,1,0,14,0,1,56,0,1648,0,2,0,0,0,LEADER,1,0,0,0,0,1
1430,71,adaptive-prasle,1430,1,0,0,1,0,14,0,1,71,0,1430,0,2,0,0,0,LEADER,1,0,0,0,0,1
1818,63,adaptive-prasle,1818,1,0,0,1,0,14,0,1,63,0,1818,0,2,0,0,0,LEADER,1,0,0,0,0,1
1881,9,adaptive-prasle,1881,1,0,0,1,1,14,14,1,8,0,1881,0,2,0,0,0,NORMAL,0,0,0,0,0,1
1936,8,adaptive-prasle,1936,1,0,0,2,2,28,28,1,6,0,1936,0,2,0,0,0,NORMAL,0,0,0,0,0,2
1445,39,adaptive-prasle,1445,1,0,0,1,0,14,0,1,39,0,1445,0,2,0,0,0,LEADER,1,0,0,0,0,1
1833,31,adaptive-prasle,1833,1,0,0,1,0,14,0,1,31,0,1833,0,2,0,0,0,LEADER,1,0,0,0,0,1
1954,60,adaptive-prasle,1954,1,0,0,1,0,14,0,1,60,0,1954,0,2,0,0,0,LEADER,1,0,0,0,0,1
2212,86,adaptive-prasle,2212,1,0,0,1,0,14,0,1,86,0,2212,0,2,0,0,0,LEADER,1,0,0,0,0,1
1545,69,adaptive-prasle,1545,1,0,0,1,0,14,0,1,69,0,1545,0,2,0,0,0,LEADER,1,0,0,0,0,1
1493,17,adaptive-prasle,1493,1,0,0,1,0,14,0,1,17,0,1493,0,2,0,0,0,LEADER,1,0,0,0,0,1
2206,55,adaptive-prasle,2206,1,0,0,1,0,14,0,1,55,0,2206,0,2,0,0,0,LEADER,1,0,0,0,0,1
1770,85,adaptive-prasle,1770,1,0,0,1,0,14,0,1,85,0,1770,0,2,0,0,0,LEADER,1,0,0,0,0,1
2036,48,adaptive-prasle,2036,1,0,0,1,0,14,0,1,48,0,2036,0,2,0,0,0,LEADER,1,0,0,0,0,1
2057,47,adaptive-prasle,2057,1,0,0,1,0,14,0,1,47,0,2057,0,2,0,0,0,LEADER,1,0,0,0,0,1
1939,92,adaptive-prasle,1939,1,0,0,1,0,14,0,1,92,0,1939,0,2,0,0,0,LEADER,1,0,0,0,0,1
1688,97,adaptive-prasle,1688,1,0,0,1,0,14,0,1,97,0,1688,0,2,0,0,0,LEADER,1,0,0,0,0,1
2191,68,adaptive-prasle,2191,1,0,0,1,0,14,0,1,68,0,2191,0,2,0,0,0,LEADER,1,0,0,0,0,1
1663,24,adaptive-prasle,1663,1,0,0,1,0,14,0,1,24,0,1663,0,2,0,0,0,LEADER,1,0,0,0,0,1
2021,80,adaptive-prasle,2021,1,0,0,1,0,14,0,1,80,0,2021,0,2,0,0,0,LEADER,1,0,0,0,0,1
2132,20,adaptive-prasle,2132,1,0,0,1,0,14,0,1,20,0,2132,0,2,0,0,0,LEADER,1,0,0,0,0,1
2246,75,adaptive-prasle,2246,1,0,0,1,0,14,0,1,75,0,2246,0,2,0,0,0,LEADER,1,0,0,0,0,1
2187,13,adaptive-prasle,2187,1,0,0,1,0,14,0,1,13,0,2187,0,2,0,0,0,LEADER,1,0,0,0,0,1
2172,45,adaptive-prasle,2172,1,0,0,1,0,14,0,1,45,0,2172,0,2,0,0,0,LEADER,1,0,0,0,0,1
2024,37,adaptive-prasle,2024,1,0,0,1,0,14,0,1,37,0,2024,0,2,0,0,0,LEADER,1,0,0,0,0,1
1718,33,adaptive-prasle,1718,1,0,0,1,0,14,0,1,33,0,1718,0,2,0,0,0,LEADER,1,0,0,0,0,1
1851,73,adaptive-prasle,1851,1,0,0,1,0,14,0,1,73,0,1851,0,2,0,0,0,LEADER,1,0,0,0,0,1
2106,25,adaptive-prasle,2106,1,0,0,1,0,14,0,1,25,0,2106,0,2,0,0,0,LEADER,1,0,0,0,0,1
2343,96,adaptive-prasle,2343,1,0,0,1,0,14,0,1,96,0,2343,0,2,0,0,0,LEADER,1,0,0,0,0,1
2043,79,adaptive-prasle,2043,1,0,0,1,0,14,0,1,79,0,2043,0,2,0,0,0,LEADER,1,0,0,0,0,1
1497,58,adaptive-prasle,1497,1,0,0,1,0,14,0,1,58,0,1497,0,2,0,0,0,LEADER,1,0,0,0,0,1
2345,87,adaptive-prasle,1425,1,0,0,1,0,14,0,1,87,920,1425,0,2,0,0,0,LEADER,1,0,0,0,0,1
1685,23,adaptive-prasle,1685,1,0,0,1,0,14,0,1,23,0,1685,0,2,0,0,0,LEADER,1,0,0,0,0,1
1703,65,adaptive-prasle,1703,1,0,0,1,0,14,0,1,65,0,1703,0,2,0,0,0,LEADER,1,0,0,0,0,1
2361,94,adaptive-prasle,2361,1,0,0,1,0,14,0,1,94,0,2361,0,2,0,0,0,LEADER,1,0,0,0,0,1
1542,16,adaptive-prasle,1542,1,0,0,1,0,14,0,1,16,0,1542,0,2,0,0,0,LEADER,1,0,0,0,0,1
2139,35,adaptive-prasle,2139,1,0,0,1,0,14,0,1,35,0,2139,0,2,0,0,0,LEADER,1,0,0,0,0,1
2520,78,adaptive-prasle,1600,1,0,0,1,0,14,0,1,78,920,1600,0,2,0,0,0,LEADER,1,0,0,0,0,1
1552,100,adaptive-prasle,1552,1,0,0,1,0,14,0,1,100,0,1552,0,2,0,0,0,LEADER,1,0,0,0,0,1
2384,81,adaptive-prasle,1464,1,0,0,1,0,14,0,1,81,920,1464,0,2,0,0,0,LEADER,1,0,0,0,0,1
2357,70,adaptive-prasle,2357,1,0,0,1,0,14,0,1,70,0,2357,0,2,0,0,0,LEADER,1,0,0,0,0,1
2447,27,adaptive-prasle,1527,1,0,0,1,0,14,0,1,27,920,1527,0,2,0,0,0,LEADER,1,0,0,0,0,1
1731,2,adaptive-prasle,1731,1,0,0,1,2,14,28,1,1,0,1731,0,2,0,0,0,NORMAL,0,0,0,0,0,1
1738,89,adaptive-prasle,1738,1,0,0,1,0,14,0,1,89,0,1738,0,2,0,0,0,LEADER,1,0,0,0,0,1
1936,18,adaptive-prasle,1936,1,0,0,1,0,14,0,1,18,0,1936,0,2,0,0,0,LEADER,1,0,0,0,0,1
2194,44,adaptive-prasle,2194,1,0,0,1,0,14,0,1,44,0,2194,0,2,0,0,0,LEADER,1,0,0,0,0,1
1906,98,adaptive-prasle,1906,1,0,0,1,0,14,0,1,98,0,1906,0,2,0,0,0,LEADER,1,0,0,0,0,1
1785,53,adaptive-prasle,1785,1,0,0,1,0,14,0,1,53,0,1785,0,2,0,0,0,LEADER,1,0,0,0,0,1
1916,54,adaptive-prasle,1916,1,0,0,1,0,14,0,1,54,0,1916,0,2,0,0,0,LEADER,1,0,0,0,0,1
2438,90,adaptive-prasle,1518,1,0,0,1,0,14,0,1,90,920,1518,0,2,0,0,0,LEADER,1,0,0,0,0,1
