trial,algorithm,node_count,partition_a_convergence_ms,partition_b_convergence_ms,partition_a_leader,partition_b_leader,split_brain
1,adaptive-prasle-ring,10,1889,1853,5,10,true
2,adaptive-prasle-ring,10,1602,2365,5,10,true
3,adaptive-prasle-ring,10,1983,1944,5,10,true
4,adaptive-prasle-ring,10,2080,1947,5,10,true
5,adaptive-prasle-ring,10,1536,2247,5,10,true
6,adaptive-prasle-ring,10,2120,1822,5,10,true
7,adaptive-prasle-ring,10,2230,1882,5,10,true
8,adaptive-prasle-ring,10,2217,1992,5,10,true
9,adaptive-prasle-ring,10,2273,1976,5,10,true
10,adaptive-prasle-ring,10,1824,2495,5,10,true
