trial,algorithm,node_count,partition_a_convergence_ms,partition_b_convergence_ms,partition_a_leader,partition_b_leader,split_brain
1,adaptive-prasle,5,2217,1953,2,5,true
2,adaptive-prasle,5,2491,1877,2,5,true
3,adaptive-prasle,5,1913,2473,2,5,true
4,adaptive-prasle,5,2352,1865,2,5,true
5,adaptive-prasle,5,2227,2630,2,5,true
6,adaptive-prasle,5,2200,2079,2,5,true
7,adaptive-prasle,5,2429,2218,2,5,true
8,adaptive-prasle,5,2416,1884,2,5,true
9,adaptive-prasle,5,2560,2316,2,5,true
10,adaptive-prasle,5,2401,1535,2,5,true
