timestamp,node_id,algorithm,first_convergence_time_ms,elections_started,elections_completed,total_election_time_ms,messages_sent,messages_received,bytes_sent,bytes_received,leader_changes,current_leader,time_in_normal_ms,time_in_election_ms,time_in_waiting_ms,state_transitions,timeouts_detected,heartbeats_sent,heartbeats_received,current_state,am_leader,rounds_completed,current_round,min_value,value_updates,broadcasts
1484,26,adaptive-prasle,1484,1,0,0,1,0,14,0,1,26,0,1484,0,2,0,0,0,LEADER,1,0,0,0,0,1
1512,5,adaptive-prasle,1512,1,0,0,2,1,28,14,1,4,0,1512,0,2,0,0,0,NORMAL,0,0,0,0,0,2
1648,2,adaptive-prasle,1648,1,0,0,1,1,14,14,1,2,0,1648,0,2,0,0,0,LEADER,1,0,0,0,0,1
1721,53,adaptive-prasle,1721,1,0,0,1,0,14,0,1,53,0,1721,0,2,0,0,0,LEADER,1,0,0,0,0,1
1802,41,adaptive-prasle,1802,1,0,0,1,0,14,0,1,41,0,1802,0,2,0,0,0,LEADER,1,0,0,0,0,1
1569,88,adaptive-prasle,1569,1,0,0,1,0,14,0,1,88,0,1569,0,2,0,0,0,LEADER,1,0,0,0,0,1
1673,75,adaptive-prasle,1673,1,0,0,1,0,14,0,1,75,0,1673,0,2,0,0,0,LEADER,1,0,0,0,0,1
1824,64,adaptive-prasle,1824,1,0,0,1,0,14,0,1,64,0,1824,0,2,0,0,0,LEADER,1,0,0,0,0,1
1651,76,adaptive-prasle,1651,1,0,0,1,0,14,0,1,76,0,1651,0,2,0,0,0,LEADER,1,0,0,0,0,1
1809,72,adaptive-prasle,1809,1,0,0,1,0,14,0,1,72,0,1809,0,2,0,0,0,LEADER,1,0,0,0,0,1
1687,43,adaptive-prasle,1687,1,0,0,1,0,14,0,1,43,0,1687,0,2,0,0,0,LEADER,1,0,0,0,0,1
1488,100,adaptive-prasle,1488,1,0,0,1,0,14,0,1,100,0,1488,0,2,0,0,0,LEADER,1,0,0,0,0,1
1448,59,adaptive-prasle,1448,1,0,0,1,0,14,0,1,59,0,1448,0,2,0,0,0,LEADER,1,0,0,0,0,1
1599,24,adaptive-prasle,1599,1,0,0,1,0,14,0,1,24,0,1599,0,2,0,0,0,LEADER,1,0,0,0,0,1
1821,33,adaptive-prasle,1821,1,0,0,1,0,14,0,1,33,0,1821,0,2,0,0,0,LEADER,1,0,0,0,0,1
1824,40,adaptive-prasle,1824,1,0,0,1,0,14,0,1,40,0,1824,0,2,0,0,0,LEADER,1,0,0,0,0,1
1891,60,adaptive-prasle,1891,1,0,0,1,0,14,0,1,60,0,1891,0,2,0,0,0,LEADER,1,0,0,0,0,1
1972,48,adaptive-prasle,1972,1,0,0,1,0,14,0,1,48,0,1972,0,2,0,0,0,LEADER,1,0,0,0,0,1
1939,38,adaptive-prasle,1939,1,0,0,1,0,14,0,1,38,0,1939,0,2,0,0,0,LEADER,1,0,0,0,0,1
1666,44,adaptive-prasle,1666,1,0,0,1,0,14,0,1,44,0,1666,0,2,0,0,0,LEADER,1,0,0,0,0,1
1430,17,adaptive-prasle,1430,1,0,0,1,0,14,0,1,17,0,1430,0,2,0,0,0,LEADER,1,0,0,0,0,1
1987,16,adaptive-prasle,1987,1,0,0,1,0,14,0,1,16,0,1987,0,2,0,0,0,LEADER,1,0,0,0,0,1
1481,69,adaptive-prasle,1481,1,0,0,1,0,14,0,1,69,0,1481,0,2,0,0,0,LEADER,1,0,0,0,0,1
1551,46,adaptive-prasle,1551,1,0,0,1,0,14,0,1,46,0,1551,0,2,0,0,0,LEADER,1,0,0,0,0,1
1938,95,adaptive-prasle,1938,1,0,0,1,0,14,0,1,95,0,1938,0,2,0,0,0,LEADER,1,0,0,0,0,1
1818,9,adaptive-prasle,1818,1,0,0,2,1,28,14,1,8,0,1818,0,2,0,0,0,NORMAL,0,0,0,0,0,2
1842,82,adaptive-prasle,1842,1,0,0,1,0,14,0,1,82,0,1842,0,2,0,0,0,LEADER,1,0,0,0,0,1
1566,14,adaptive-prasle,1566,1,0,0,1,0,14,0,1,14,0,1566,0,2,0,0,0,LEADER,1,0,0,0,0,1
1991,19,adaptive-prasle,1991,1,0,0,1,0,14,0,1,19,0,1991,0,2,0,0,0,LEADER,1,0,0,0,0,1
1536,78,adaptive-prasle,1536,1,0,0,1,0,14,0,1,78,0,1536,0,2,0,0,0,LEADER,1,0,0,0,0,1
2175,65,adaptive-prasle,2175,1,0,0,1,0,14,0,1,65,0,2175,0,2,0,0,0,LEADER,1,0,0,0,0,1
1787,73,adaptive-prasle,1787,1,0,0,1,0,14,0,1,73,0,1787,0,2,0,0,0,LEADER,1,0,0,0,0,1
1543,22,adaptive-prasle,1543,1,0,0,1,0,14,0,1,22,0,1543,0,2,0,0,0,LEADER,1,0,0,0,0,1
2197,51,adaptive-prasle,2197,1,0,0,1,0,14,0,1,51,0,2197,0,2,0,0,0,LEADER,1,0,0,0,0,1
2042,25,adaptive-prasle,2042,1,0,0,1,0,14,0,1,25,0,2042,0,2,0,0,0,LEADER,1,0,0,0,0,1
1558,4,adaptive-prasle,1558,1,0,0,2,3,28,42,1,2,0,1558,0,2,0,0,0,NORMAL,0,0,0,0,0,2
1518,71,adaptive-prasle,1518,1,0,0,1,0,14,0,1,71,0,1518,0,2,0,0,0,LEADER,1,0,0,0,0,1
1702,11,adaptive-prasle,1702,1,0,0,1,0,14,0,1,11,0,1702,0,2,0,0,0,LEADER,1,0,0,0,0,1
2123,13,adaptive-prasle,2123,1,0,0,1,0,14,0,1,13,0,2123,0,2,0,0,0,LEADER,1,0,0,0,0,1
1681,12,adaptive-prasle,1681,1,0,0,1,0,14,0,1,12,0,1681,0,2,0,0,0,LEADER,1,0,0,0,0,1
1957,80,adaptive-prasle,1957,1,0,0,1,0,14,0,1,80,0,1957,0,2,0,0,0,LEADER,1,0,0,0,0,1
2094,77,adaptive-prasle,2094,1,0,0,1,0,14,0,1,77,0,2094,0,2,0,0,0,LEADER,1,0,0,0,0,1
1924,70,adaptive-prasle,1924,1,0,0,1,0,14,0,1,70,0,1924,0,2,0,0,0,LEADER,1,0,0,0,0,1
1460,31,adaptive-prasle,1460,1,0,0,1,0,14,0,1,31,0,1460,0,2,0,0,0,LEADER,1,0,0,0,0,1
2012,89,adaptive-prasle,2012,1,0,0,1,0,14,0,1,89,0,2012,0,2,0,0,0,LEADER,1,0,0,0,0,1
2245,42,adaptive-prasle,2245,1,0,0,1,0,14,0,1,42,0,2245,0,2,0,0,0,LEADER,1,0,0,0,0,1
1433,91,adaptive-prasle,1433,1,0,0,1,0,14,0,1,91,0,1433,0,2,0,0,0,LEADER,1,0,0,0,0,1
2147,90,adaptive-prasle,2147,1,0,0,1,0,14,0,1,90,0,2147,0,2,0,0,0,LEADER,1,0,0,0,0,1
2333,61,adaptive-prasle,2333,1,0,0,1,0,14,0,1,61,0,2333,0,2,0,0,0,LEADER,1,0,0,0,0,1
2075,35,adaptive-prasle,2075,1,0,0,1,0,14,0,1,35,0,2075,0,2,0,0,0,LEADER,1,0,0,0,0,1
2045,99,adaptive-prasle,2045,1,0,0,1,0,14,0,1,99,0,2045,0,2,0,0,0,LEADER,1,0,0,0,0,1
1857,20,adaptive-prasle,1857,1,0,0,1,0,14,0,1,20,0,1857,0,2,0,0,0,LEADER,1,0,0,0,0,1
2348,29,adaptive-prasle,2348,1,0,0,1,0,14,0,1,29,0,2348,0,2,0,0,0,LEADER,1,0,0,0,0,1
2225,83,adaptive-prasle,2225,1,0,0,1,0,14,0,1,83,0,2225,0,2,0,0,0,LEADER,1,0,0,0,0,1
2060,67,adaptive-prasle,2060,1,0,0,1,0,14,0,1,67,0,2060,0,2,0,0,0,LEADER,1,0,0,0,0,1
2182,96,adaptive-prasle,2182,1,0,0,1,0,14,0,1,96,0,2182,0,2,0,0,0,LEADER,1,0,0,0,0,1
2278,52,adaptive-prasle,2278,1,0,0,1,0,14,0,1,52,0,2278,0,2,0,0,0,LEADER,1,0,0,0,0,1
1584,56,adaptive-prasle,1584,1,0,0,1,0,14,0,1,56,0,1584,0,2,0,0,0,LEADER,1,0,0,0,0,1
1979,79,adaptive-prasle,1979,1,0,0,1,0,14,0,1,79,0,1979,0,2,0,0,0,LEADER,1,0,0,0,0,1
2327,30,adaptive-prasle,2327,1,0,0,1,0,14,0,1,30,0,2327,0,2,0,0,0,LEADER,1,0,0,0,0,1
2404,26,adaptive-prasle,1484,1,0,0,1,0,14,0,1,26,920,1484,0,2,0,0,0,LEADER,1,0,0,0,0,1
1463,27,adaptive-prasle,1463,1,0,0,1,0,14,0,1,27,0,1463,0,2,0,0,0,LEADER,1,0,0,0,0,1
2005,58,adaptive-prasle,2005,1,0,0,1,0,14,0,1,58,0,2005,0,2,0,0,0,LEADER,1,0,0,0,0,1
1633,34,adaptive-prasle,1633,1,0,0,1,0,14,0,1,34,0,1633,0,2,0,0,0,LEADER,1,0,0,0,0,1
1722,63,adaptive-prasle,1722,1,0,0,1,0,14,0,1,63,0,1722,0,2,0,0,0,LEADER,1,0,0,0,0,1
1706,85,adaptive-prasle,1706,1,0,0,1,0,14,0,1,85,0,1706,0,2,0,0,0,LEADER,1,0,0,0,0,1
1754,68,adaptive-prasle,1754,1,0,0,1,0,14,0,1,68,0,1754,0,2,0,0,0,LEADER,1,0,0,0,0,1
2157,23,adaptive-prasle,2157,1,0,0,1,0,14,0,1,23,0,2157,0,2,0,0,0,LEADER,1,0,0,0,0,1
1736,21,adaptive-prasle,1736,1,0,0,1,0,14,0,1,21,0,1736,0,2,0,0,0,LEADER,1,0,0,0,0,1
2312,62,adaptive-prasle,2312,1,0,0,1,0,14,0,1,62,0,2312,0,2,0,0,0,LEADER,1,0,0,0,0,1
1603,18,adaptive-prasle,1603,1,0,0,1,0,14,0,1,18,0,1603,0,2,0,0,0,LEADER,1,0,0,0,0,1
2027,57,adaptive-prasle,2027,1,0,0,1,0,14,0,1,57,0,2027,0,2,0,0,0,LEADER,1,0,0,0,0,1
1970,3,adaptive-prasle,1970,1,0,0,2,4,28,56,1,1,0,1970,0,2,0,0,0,NORMAL,0,0,0,0,0,2
1618,66,adaptive-prasle,1618,1,0,0,1,0,14,0,1,66,0,1618,0,2,0,0,0,LEADER,1,0,0,0,0,1
1994,1,adaptive-prasle,1994,1,0,0,1,2,14,28,1,1,0,1994,0,2,0,0,0,LEADER,1,0,0,0,0,1
1769,84,adaptive-prasle,1769,1,0,0,1,0,14,0,1,84,0,1769,0,2,0,0,0,LEADER,1,0,0,0,0,1
2163,54,adaptive-prasle,2163,1,0,0,1,0,14,0,1,54,0,2163,0,2,0,0,0,LEADER,1,0,0,0,0,1
2091,47,adaptive-prasle,2091,1,0,0,1,0,14,0,1,47,0,2091,0,2,0,0,0,LEADER,1,0,0,0,0,1
1970,36,adaptive-prasle,1970,1,0,0,1,0,14,0,1,36,0,1970,0,2,0,0,0,LEADER,1,0,0,0,0,1
1754,98,adaptive-prasle,1754,1,0,0,1,0,14,0,1,98,0,1754,0,2,0,0,0,LEADER,1,0,0,0,0,1
1848,8,adaptive-prasle,1848,1,0,0,2,3,28,42,1,4,0,1848,0,2,0,0,0,NORMAL,0,0,0,0,0,2
2142,55,adaptive-prasle,2142,1,0,0,1,0,14,0,1,55,0,2142,0,2,0,0,0,LEADER,1,0,0,0,0,1
2641,53,adaptive-prasle,1721,1,0,0,1,0,14,0,1,53,920,1721,0,2,0,0,0,LEADER,1,0,0,0,0,1
2722,41,adaptive-prasle,1802,1,0,0,1,0,14,0,1,41,920,1802,0,2,0,0,0,LEADER,1,0,0,0,0,1
1876,92,adaptive-prasle,1876,1,0,0,1,0,14,0,1,92,0,1876,0,2,0,0,0,LEADER,1,0,0,0,0,1
2009,15,adaptive-prasle,2009,1,0,0,1,0,14,0,1,15,0,2009,0,2,0,0,0,LEADER,1,0,0,0,0,1
2489,88,adaptive-prasle,1569,1,0,0,1,0,14,0,1,88,920,1569,0,2,0,0,0,LEADER,1,0,0,0,0,1
2593,75,adaptive-prasle,1673,1,0,0,1,0,14,0,1,75,920,1673,0,2,0,0,0,LEADER,1,0,0,0,0,1
1905,28,adaptive-prasle,1905,1,0,0,1,0,14,0,1,28,0,1905,0,2,0,0,0,LEADER,1,0,0,0,0,1
2023,6,adaptive-prasle,2023,1,0,0,2,4,28,56,1,2,0,2023,0,2,0,0,0,NORMAL,0,0,0,0,0,2
2744,64,adaptive-prasle,1824,1,0,0,1,0,14,0,1,64,920,1824,0,2,0,0,0,LEADER,1,0,0,0,0,1
2571,76,adaptive-prasle,1651,1,0,0,1,0,14,0,1,76,920,1651,0,2,0,0,0,LEADER,1,0,0,0,0,1
2160,97,adaptive-prasle,2160,1,0,0,1,0,14,0,1,97,0,2160,0,2,0,0,0,LEADER,1,0,0,0,0,1
2729,72,adaptive-prasle,1809,1,0,0,1,0,14,0,1,72,920,1809,0,2,0,0,0,LEADER,1,0,0,0,0,1
2607,43,adaptive-prasle,1687,1,0,0,1,0,14,0,1,43,920,1687,0,2,0,0,0,LEADER,1,0,0,0,0,1
2408,100,adaptive-prasle,1488,1,0,0,1,0,14,0,1,100,920,1488,0,2,0,0,0,LEADER,1,0,0,0,0,1
2368,59,adaptive-prasle,1448,1,0,0,1,0,14,0,1,59,920,1448,0,2,0,0,0,LEADER,1,0,0,0,0,1
2178,37,adaptive-prasle,2178,1,0,0,1,0,14,0,1,37,0,2178,0,2,0,0,0,LEADER,1,0,0,0,0,1
2519,24,adaptive-prasle,1599,1,0,0,1,0,14,0,1,24,920,1599,0,2,0,0,0,LEADER,1,0,0,0,0,1
2741,33,adaptive-prasle,1821,1,0,0,1,0,14,0,1,33,920,1821,0,2,0,0,0,LEADER,1,0,0,0,0,1
2744,40,adaptive-prasle,1824,1,0,0,1,0,14,0,1,40,920,1824,0,2,0,0,0,LEADER,1,0,0,0,0,1
2397,50,adaptive-prasle,2397,1,0,0,1,0,14,0,1,50,0,2397,0,2,0,0,0,LEADER,1,0,0,0,0,1
2811,60,adaptive-prasle,1891,1,0,0,1,0,14,0,1,60,920,1891,0,2,0,0,0,LEADER,1,0,0,0,0,1
2381,39,adaptive-prasle,2381,1,0,0,1,0,14,0,1,39,0,2381,0,2,0,0,0,LEADER,1,0,0,0,0,1
2892,48,adaptive-prasle,1972,1,0,0,1,0,14,0,1,48,920,1972,0,2,0,0,0,LEADER,1,0,0,0,0,1
2859,38,adaptive-prasle,1939,1,0,0,1,0,14,0,1,38,920,1939,0,2,0,0,0,LEADER,1,0,0,0,0,1
2148,86,adaptive-prasle,2148,1,0,0,1,0,14,0,1,86,0,2148,0,2,0,0,0,LEADER,1,0,0,0,0,1
2127,87,adaptive-prasle,2127,1,0,0,1,0,14,0,1,87,0,2127,0,2,0,0,0,LEADER,1,0,0,0,0,1
2586,44,adaptive-prasle,1666,1,0,0,1,0,14,0,1,44,920,1666,0,2,0,0,0,LEADER,1,0,0,0,0,1
2530,7,adaptive-prasle,2530,1,0,0,2,4,28,56,1,2,0,2530,0,2,0,0,0,NORMAL,0,0,0,0,0,2
2350,17,adaptive-prasle,1430,1,0,0,1,0,14,0,1,17,920,1430,0,2,0,0,0,LEADER,1,0,0,0,0,1
2907,16,adaptive-prasle,1987,1,0,0,1,0,14,0,1,16,920,1987,0,2,0,0,0,LEADER,1,0,0,0,0,1
2401,69,adaptive-prasle,1481,1,0,0,1,0,14,0,1,69,920,1481,0,2,0,0,0,LEADER,1,0,0,0,0,1
2260,10,adaptive-prasle,2260,1,0,0,1,0,14,0,1,10,0,2260,0,2,0,0,0,LEADER,1,0,0,0,0,1
2471,46,adaptive-prasle,1551,1,0,0,1,0,14,0,1,46,920,1551,0,2,0,0,0,LEADER,1,0,0,0,0,1
2858,95,adaptive-prasle,1938,1,0,0,1,0,14,0,1,95,920,1938,0,2,0,0,0,LEADER,1,0,0,0,0,1
2109,45,adaptive-prasle,2109,1,0,0,1,0,14,0,1,45,0,2109,0,2,0,0,0,LEADER,1,0,0,0,0,1
2762,82,adaptive-prasle,1842,1,0,0,1,0,14,0,1,82,920,1842,0,2,0,0,0,LEADER,1,0,0,0,0,1
2486,14,adaptive-prasle,1566,1,0,0,1,0,14,0,1,14,920,1566,0,2,0,0,0,LEADER,1,0,0,0,0,1
2911,19,adaptive-prasle,1991,1,0,0,1,0,14,0,1,19,920,1991,0,2,0,0,0,LEADER,1,0,0,0,0,1
2456,78,adaptive-prasle,1536,1,0,0,1,0,14,0,1,78,920,1536,0,2,0,0,0,LEADER,1,0,0,0,0,1
3095,65,adaptive-prasle,2175,1,0,0,1,0,14,0,1,65,920,2175,0,2,0,0,0,LEADER,1,0,0,0,0,1
2415,49,adaptive-prasle,2415,1,0,0,1,0,14,0,1,49,0,2415,0,2,0,0,0,LEADER,1,0,0,0,0,1
2463,22,adaptive-prasle,1543,1,0,0,1,0,14,0,1,22,920,1543,0,2,0,0,0,LEADER,1,0,0,0,0,1
2707,73,adaptive-prasle,1787,1,0,0,1,0,14,0,1,73,920,1787,0,2,0,0,0,LEADER,1,0,0,0,0,1
3117,51,adaptive-prasle,2197,1,0,0,1,0,14,0,1,51,920,2197,0,2,0,0,0,LEADER,1,0,0,0,0,1
2962,25,adaptive-prasle,2042,1,0,0,1,0,14,0,1,25,920,2042,0,2,0,0,0,LEADER,1,0,0,0,0,1
2438,71,adaptive-prasle,1518,1,0,0,1,0,14,0,1,71,920,1518,0,2,0,0,0,LEADER,1,0,0,0,0,1
2622,11,adaptive-prasle,1702,1,0,0,1,0,14,0,1,11,920,1702,0,2,0,0,0,LEADER,1,0,0,0,0,1
3043,13,adaptive-prasle,2123,1,0,0,1,0,14,0,1,13,920,2123,0,2,0,0,0,LEADER,1,0,0,0,0,1
2212,32,adaptive-prasle,2212,1,0,0,1,0,14,0,1,32,0,2212,0,2,0,0,0,LEADER,1,0,0,0,0,1
2601,12,adaptive-prasle,1681,1,0,0,1,0,14,0,1,12,920,1681,0,2,0,0,0,LEADER,1,0,0,0,0,1
2877,80,adaptive-prasle,1957,1,0,0,1,0,14,0,1,80,920,1957,0,2,0,0,0,LEADER,1,0,0,0,0,1
3014,77,adaptive-prasle,2094,1,0,0,1,0,14,0,1,77,920,2094,0,2,0,0,0,LEADER,1,0,0,0,0,1
2230,74,adaptive-prasle,2230,1,0,0,1,0,14,0,1,74,0,2230,0,2,0,0,0,LEADER,1,0,0,0,0,1
2844,70,adaptive-prasle,1924,1,0,0,1,0,14,0,1,70,920,1924,0,2,0,0,0,LEADER,1,0,0,0,0,1
2318,93,adaptive-prasle,2318,1,0,0,1,0,14,0,1,93,0,2318,0,2,0,0,0,LEADER,1,0,0,0,0,1
2380,31,adaptive-prasle,1460,1,0,0,1,0,14,0,1,31,920,1460,0,2,0,0,0,LEADER,1,0,0,0,0,1
