trial,algorithm,node_count,crash_time_s,initial_convergence_time_ms,recovery_convergence_time_ms,total_recovery_time_ms
1,ring,50,90,3528,NA,NA
2,ring,50,90,4751,143290,53290
3,ring,50,90,3288,143657,53657
4,ring,50,90,3285,143669,53669
5,ring,50,90,3128,143365,53365
6,ring,50,90,3786,144305,54305
7,ring,50,90,4993,143320,53320
8,ring,50,90,2963,NA,NA
9,ring,50,90,3673,144100,54100
10,ring,50,90,3825,144147,54147
11,ring,50,90,3374,NA,NA
12,ring,50,90,4346,142819,52819
13,ring,50,90,4295,142712,52712
14,ring,50,90,3609,143797,53797
15,ring,50,90,3845,144268,54268
16,ring,50,90,6310,90958,958
17,ring,50,90,3353,143863,53863
18,ring,50,90,5002,143492,53492
19,ring,50,90,4648,143176,53176
20,ring,50,90,3147,143630,53630
21,ring,50,90,6358,143034,53034
22,ring,50,90,3694,144020,54020
23,ring,50,90,3425,143804,53804
24,ring,50,90,4427,142738,52738
25,ring,50,90,3875,144192,54192
26,ring,50,90,3419,143773,53773
27,ring,50,90,2973,143273,53273
28,ring,50,90,3248,NA,NA
29,ring,50,90,3504,143922,53922
30,ring,50,90,3189,143590,53590
31,ring,50,90,3670,144184,54184
32,ring,50,90,4461,NA,NA
33,ring,50,90,4626,142954,52954
34,ring,50,90,3644,144074,54074
35,ring,50,90,32385,142677,52677
36,ring,50,90,4126,142410,52410
37,ring,50,90,3324,143675,53675
38,ring,50,90,4842,143168,53168
39,ring,50,90,4633,NA,NA
40,ring,50,90,4412,142708,52708
41,ring,50,90,3546,NA,NA
42,ring,50,90,3891,144173,54173
43,ring,50,90,3596,144257,54257
44,ring,50,90,3429,NA,NA
45,ring,50,90,3428,143987,53987
46,ring,50,90,3377,143878,53878
47,ring,50,90,2721,143121,53121
48,ring,50,90,4616,143148,53148
49,ring,50,90,4496,NA,NA
50,ring,50,90,3481,143852,53852
51,ring,50,90,3195,143592,53592
52,ring,50,90,3396,143924,53924
53,ring,50,90,3238,143681,53681
54,ring,50,90,4980,143387,53387
55,ring,50,90,3191,143652,53652
56,ring,50,90,3995,142450,52450
57,ring,50,90,4843,NA,NA
58,ring,50,90,3158,143491,53491
59,ring,50,90,3484,90814,814
60,ring,50,90,4142,NA,NA
61,ring,50,90,3278,143812,53812
62,ring,50,90,3687,NA,NA
63,ring,50,90,4872,143296,53296
64,ring,50,90,3280,143807,53807
65,ring,50,90,4111,142626,52626
66,ring,50,90,3010,143218,53218
67,ring,50,90,3859,144333,54333
68,ring,50,90,4307,142600,52600
69,ring,50,90,3328,NA,NA
70,ring,50,90,4006,142425,52425
71,ring,50,90,3917,NA,NA
72,ring,50,90,4907,143394,53394
73,ring,50,90,3408,NA,NA
74,ring,50,90,3593,144123,54123
75,ring,50,90,4680,143099,53099
76,ring,50,90,3655,NA,NA
77,ring,50,90,3328,143672,53672
78,ring,50,90,4392,NA,NA
79,ring,50,90,4066,142529,52529
80,ring,50,90,3505,143994,53994
81,ring,50,90,3670,144239,54239
82,ring,50,90,3622,143956,53956
83,ring,50,90,3214,143601,53601
84,ring,50,90,3591,143909,53909
85,ring,50,90,6916,143055,53055
86,ring,50,90,3441,NA,NA
87,ring,50,90,4367,142749,52749
88,ring,50,90,3655,143911,53911
89,ring,50,90,6485,143072,53072
90,ring,50,90,4714,143121,53121
91,ring,50,90,3638,144032,54032
92,ring,50,90,3455,143759,53759
93,ring,50,90,3808,144208,54208
94,ring,50,90,4799,143189,53189
95,ring,50,90,3999,142420,52420
96,ring,50,90,3642,144042,54042
97,ring,50,90,4812,143086,53086
98,ring,50,90,3869,NA,NA
99,ring,50,90,3497,144072,54072
100,ring,50,90,3226,143599,53599
