trial,algorithm,node_count,partition_a_convergence_ms,partition_b_convergence_ms,partition_a_leader,partition_b_leader,split_brain
1,adaptive-prasle-mesh,10,2148,1969,5,10,true
2,adaptive-prasle-mesh,10,2346,2310,5,10,true
3,adaptive-prasle-mesh,10,1984,1638,5,10,true
4,adaptive-prasle-mesh,10,2109,1513,5,10,true
5,adaptive-prasle-mesh,10,2315,2102,5,10,true
6,adaptive-prasle-mesh,10,1804,2069,5,10,true
7,adaptive-prasle-mesh,10,1564,1591,5,10,true
8,adaptive-prasle-mesh,10,1713,2064,5,10,true
9,adaptive-prasle-mesh,10,2008,1650,5,10,true
10,adaptive-prasle-mesh,10,2029,2449,5,10,true
