trial,algorithm,node_count,crash_time_s,initial_convergence_time_ms,recovery_convergence_time_ms,total_recovery_time_ms
1,adaptive-prasle,10,60,2001,60099,99
2,adaptive-prasle,10,60,2026,62293,2293
3,adaptive-prasle,10,60,1933,60865,865
4,adaptive-prasle,10,60,2145,60062,62
5,adaptive-prasle,10,60,1731,60442,442
6,adaptive-prasle,10,60,1975,60237,237
7,adaptive-prasle,10,60,2006,60059,59
8,adaptive-prasle,10,60,1889,60085,85
9,adaptive-prasle,10,60,2072,60753,753
10,adaptive-prasle,10,60,1935,60507,507
