trial,algorithm,node_count,convergence_time_ms
2,prasle-ring,10,2806
1,prasle-ring,10,2848
6,prasle-ring,10,3091
11,prasle-ring,10,2856
9,prasle-ring,10,2802
4,prasle-ring,10,2885
8,prasle-ring,10,3220
12,prasle-ring,10,3204
7,prasle-ring,10,2977
10,prasle-ring,10,3071
3,prasle-ring,10,3177
13,prasle-ring,10,2956
14,prasle-ring,10,2996
5,prasle-ring,10,2892
16,prasle-ring,10,3208
15,prasle-ring,10,2792
18,prasle-ring,10,3313
17,prasle-ring,10,3042
19,prasle-ring,10,2942
20,prasle-ring,10,3136
21,prasle-ring,10,3110
23,prasle-ring,10,3180
22,prasle-ring,10,2720
24,prasle-ring,10,3054
25,prasle-ring,10,3099
26,prasle-ring,10,2877
27,prasle-ring,10,2812
28,prasle-ring,10,3121
30,prasle-ring,10,2887
29,prasle-ring,10,3144
32,prasle-ring,10,2949
33,prasle-ring,10,2919
31,prasle-ring,10,3247
35,prasle-ring,10,2986
34,prasle-ring,10,3255
37,prasle-ring,10,2991
36,prasle-ring,10,3122
38,prasle-ring,10,3370
39,prasle-ring,10,3050
40,prasle-ring,10,3212
41,prasle-ring,10,3083
44,prasle-ring,10,3185
42,prasle-ring,10,3106
43,prasle-ring,10,3244
48,prasle-ring,10,3051
46,prasle-ring,10,2953
45,prasle-ring,10,3262
47,prasle-ring,10,3215
49,prasle-ring,10,2996
51,prasle-ring,10,2981
52,prasle-ring,10,3313
50,prasle-ring,10,3512
53,prasle-ring,10,3025
54,prasle-ring,10,3205
56,prasle-ring,10,3500
55,prasle-ring,10,3181
57,prasle-ring,10,2956
58,prasle-ring,10,3127
62,prasle-ring,10,3151
61,prasle-ring,10,3176
60,prasle-ring,10,2970
59,prasle-ring,10,3252
63,prasle-ring,10,2806
64,prasle-ring,10,3193
65,prasle-ring,10,3367
67,prasle-ring,10,2958
66,prasle-ring,10,3048
69,prasle-ring,10,2784
68,prasle-ring,10,3045
71,prasle-ring,10,2882
70,prasle-ring,10,2901
75,prasle-ring,10,3024
72,prasle-ring,10,3525
74,prasle-ring,10,2805
73,prasle-ring,10,2923
76,prasle-ring,10,3233
77,prasle-ring,10,3010
78,prasle-ring,10,2955
79,prasle-ring,10,2920
81,prasle-ring,10,2916
80,prasle-ring,10,3109
82,prasle-ring,10,2783
83,prasle-ring,10,2985
85,prasle-ring,10,3036
84,prasle-ring,10,2963
86,prasle-ring,10,2947
87,prasle-ring,10,2856
88,prasle-ring,10,2969
89,prasle-ring,10,3478
90,prasle-ring,10,3214
93,prasle-ring,10,3081
94,prasle-ring,10,3184
95,prasle-ring,10,3156
92,prasle-ring,10,3119
91,prasle-ring,10,3442
98,prasle-ring,10,3052
97,prasle-ring,10,2810
96,prasle-ring,10,3481
100,prasle-ring,10,3224
99,prasle-ring,10,3170
