trial,algorithm,node_count,partition_a_convergence_ms,partition_b_convergence_ms,partition_a_leader,partition_b_leader,split_brain
1,adaptive-prasle-ring,10,2200,1943,5,10,true
2,adaptive-prasle-ring,10,2213,1795,5,10,true
3,adaptive-prasle-ring,10,1819,1796,5,10,true
4,adaptive-prasle-ring,10,2228,1572,5,10,true
5,adaptive-prasle-ring,10,2394,2364,5,10,true
6,adaptive-prasle-ring,10,2376,2279,5,10,true
7,adaptive-prasle-ring,10,1682,1701,5,10,true
8,adaptive-prasle-ring,10,1873,1623,5,10,true
9,adaptive-prasle-ring,10,1872,2102,5,10,true
10,adaptive-prasle-ring,10,1772,1810,5,10,true
