timestamp,node_id,algorithm,first_convergence_time_ms,elections_started,elections_completed,total_election_time_ms,messages_sent,messages_received,bytes_sent,bytes_received,leader_changes,current_leader,time_in_normal_ms,time_in_election_ms,time_in_waiting_ms,state_transitions,timeouts_detected,heartbeats_sent,heartbeats_received,current_state,am_leader,elections_won,elections_lost,msg_election_sent,msg_answer_sent,msg_coordinator_sent,msg_alive_sent,msg_election_recv,msg_answer_recv,msg_coordinator_recv,msg_alive_recv,duplicates_filtered,invalid_coordinators,coordinator_reannouncements,alive_adoptions
2226,5,bully,2226,1,0,0,1,0,14,0,1,5,0,2226,0,2,0,0,0,LEADER,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1920,1,bully,1920,1,0,0,1,0,14,0,1,1,0,1920,0,2,0,0,0,LEADER,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1805,3,bully,1805,1,0,0,1,0,14,0,1,3,0,1805,0,2,0,0,0,LEADER,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2248,4,bully,2248,1,0,0,1,2,14,28,1,1,0,2248,0,2,0,0,0,NORMAL,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0
2442,2,bully,2442,1,0,0,1,4,14,56,1,1,0,2442,0,2,0,0,0,NORMAL,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0
3168,4,bully,2248,1,0,0,1,3,14,42,1,1,920,2248,0,2,0,0,0,NORMAL,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0
3599,2,bully,2442,1,0,0,1,5,14,70,1,1,1157,2442,0,2,0,0,0,NORMAL,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0
4470,3,bully,1805,1,0,0,2,1,28,14,1,3,2665,1805,0,2,0,0,0,LEADER,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0
4898,1,bully,1920,1,0,0,1,2,14,28,1,1,2978,1920,0,2,0,0,0,LEADER,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0
5443,5,bully,2226,1,0,0,2,2,28,28,1,5,3217,2226,0,2,0,0,0,LEADER,1,0,0,2,0,0,0,2,0,0,0,0,0,0,0
4756,2,bully,2442,1,0,0,1,5,14,70,1,1,2314,2442,0,2,0,0,0,NORMAL,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0
5914,2,bully,2442,1,0,0,2,5,28,70,2,2,3472,2442,0,3,0,0,0,LEADER,1,0,0,2,0,0,0,5,0,0,0,0,0,0,0
7071,2,bully,2442,1,0,0,2,5,28,70,2,2,4629,2442,0,3,0,0,0,LEADER,1,0,0,2,0,0,0,5,0,0,0,0,0,0,0
8228,2,bully,2442,1,0,0,2,5,28,70,2,2,5786,2442,0,3,0,0,0,LEADER,1,0,0,2,0,0,0,5,0,0,0,0,0,0,0
8905,1,bully,1920,1,0,0,1,3,14,42,1,1,6985,1920,0,2,0,0,0,LEADER,1,0,0,1,0,0,0,3,0,0,0,0,0,0,0
9386,2,bully,2442,1,0,0,3,5,42,70,2,2,6944,2442,0,4,0,0,0,LEADER,1,0,0,3,0,0,0,5,0,0,0,0,0,0,0
9620,4,bully,2248,1,0,0,1,3,14,42,1,1,7372,2248,0,2,0,0,0,NORMAL,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0
12913,1,bully,1920,1,0,0,2,6,28,84,1,1,10993,1920,0,3,0,0,0,LEADER,1,0,0,2,0,0,0,6,0,0,0,0,0,0,0
14023,5,bully,2226,1,0,0,2,6,28,84,1,5,11797,2226,0,2,0,0,0,LEADER,1,0,0,2,0,0,0,6,0,0,0,0,0,0,0
