timestamp,node_id,algorithm,first_convergence_time_ms,elections_started,elections_completed,total_election_time_ms,messages_sent,messages_received,bytes_sent,bytes_received,leader_changes,current_leader,time_in_normal_ms,time_in_election_ms,time_in_waiting_ms,state_transitions,timeouts_detected,heartbeats_sent,heartbeats_received,current_state,am_leader,ring_completions,forwards,msg_election_sent,msg_coordinator_sent,msg_alive_sent,msg_election_recv,msg_coordinator_recv,msg_alive_recv,acks_sent,acks_received,retries,nodes_marked_unreachable,nodes_recovered,ring_reconfigs
3276,1,ring,3276,1,1,3276,3,16,18,96,1,1,0,3276,0,2,0,0,0,LEADER,1,3,1,4,1,3,16,0,0,0,0,0,0,0,0
3161,3,ring,3161,1,1,3161,3,17,18,102,1,1,0,3161,0,2,0,0,0,NORMAL,0,3,1,4,2,3,17,0,0,0,0,0,0,0,0
2888,9,ring,2888,1,1,2888,3,18,18,108,1,1,0,2888,0,2,0,0,0,NORMAL,0,3,1,4,2,3,18,0,0,0,0,0,0,0,0
3139,4,ring,3139,1,1,3139,3,20,18,120,1,1,0,3139,0,2,0,0,0,NORMAL,0,3,1,4,2,3,20,0,0,0,0,0,0,0,0
2718,2,ring,2718,1,1,2718,3,20,18,120,1,1,0,2718,0,2,0,0,0,NORMAL,0,3,1,4,2,3,20,0,0,0,0,0,0,0,0
3467,7,ring,3467,1,1,3467,3,26,18,156,1,1,0,3467,0,2,0,0,0,NORMAL,0,3,1,4,2,3,26,0,0,0,0,0,0,0,0
3023,6,ring,3023,1,1,3023,3,26,18,156,1,1,0,3023,0,2,0,0,0,NORMAL,0,3,1,4,2,3,26,0,0,0,0,0,0,0,0
3445,8,ring,3445,1,1,3445,3,30,18,180,1,1,0,3445,0,2,0,0,0,NORMAL,0,3,1,4,2,3,30,0,0,0,0,0,0,0,0
3331,10,ring,3331,1,1,3331,3,30,18,180,1,1,0,3331,0,2,0,0,0,NORMAL,0,3,1,4,2,3,30,0,0,0,0,0,0,0,0
3582,5,ring,3582,1,1,3582,3,32,18,192,1,1,0,3582,0,2,0,0,0,NORMAL,0,3,1,4,2,3,32,0,0,0,0,0,0,0,0
5579,1,ring,3276,1,1,3276,6,40,36,240,1,1,2303,3276,0,2,0,0,0,LEADER,1,3,1,7,1,6,40,0,0,0,0,0,0,0,0
5464,3,ring,3161,1,1,3161,6,41,36,246,1,1,2303,3161,0,2,0,0,0,NORMAL,0,3,1,7,2,6,41,0,0,0,0,0,0,0,0
