trial,algorithm,node_count,partition_a_convergence_ms,partition_b_convergence_ms,partition_a_leader,partition_b_leader,split_brain
1,adaptive-prasle-mesh,5,2482,1760,2,5,true
2,adaptive-prasle-mesh,5,2549,2038,2,5,true
3,adaptive-prasle-mesh,5,2309,1666,2,5,true
4,adaptive-prasle-mesh,5,2548,2001,2,5,true
5,adaptive-prasle-mesh,5,2715,2080,2,5,true
6,adaptive-prasle-mesh,5,2588,1861,2,5,true
7,adaptive-prasle-mesh,5,2263,2464,2,5,true
8,adaptive-prasle-mesh,5,1851,1694,2,5,true
9,adaptive-prasle-mesh,5,2806,1878,2,5,true
10,adaptive-prasle-mesh,5,1906,2071,2,5,true
