trial,algorithm,node_count,partition_a_convergence_ms,partition_b_convergence_ms,partition_a_leader,partition_b_leader,split_brain
1,adaptive-prasle-mesh,50,1554,1786,25,50,true
2,adaptive-prasle-mesh,50,1742,1856,25,50,true
3,adaptive-prasle-mesh,50,1515,1592,25,50,true
4,adaptive-prasle-mesh,50,1767,1625,25,50,true
5,adaptive-prasle-mesh,50,1661,1574,25,50,true
6,adaptive-prasle-mesh,50,1787,1629,25,50,true
7,adaptive-prasle-mesh,50,1805,1703,25,50,true
8,adaptive-prasle-mesh,50,1658,1535,25,50,true
9,adaptive-prasle-mesh,50,1825,1853,25,50,true
10,adaptive-prasle-mesh,50,1642,1555,25,50,true
