trial,algorithm,node_count,partition_a_convergence_ms,partition_b_convergence_ms,partition_a_leader,partition_b_leader,split_brain
1,prasle-ring,100,3063,3040,1,70,true
2,prasle-ring,100,2865,2868,1,52,true
3,prasle-ring,100,2901,2805,1,74,true
4,prasle-ring,100,2880,2955,1,78,true
5,prasle-ring,100,2940,2780,45,53,true
6,prasle-ring,100,3029,3018,28,83,true
7,prasle-ring,100,2763,2983,37,72,true
8,prasle-ring,100,2967,2757,22,66,true
9,prasle-ring,100,2729,2845,1,52,true
10,prasle-ring,100,2854,2986,33,75,true
11,prasle-ring,100,2919,2860,1,58,true
12,prasle-ring,100,2795,3119,45,87,true
13,prasle-ring,100,2947,2859,44,89,true
14,prasle-ring,100,2830,2947,1,94,true
15,prasle-ring,100,2825,2981,31,70,true
16,prasle-ring,100,2816,3040,1,80,true
17,prasle-ring,100,3027,2843,1,77,true
18,prasle-ring,100,2922,2809,1,87,true
19,prasle-ring,100,2923,2867,28,82,true
20,prasle-ring,100,2768,2795,1,72,true
21,prasle-ring,100,2766,2986,31,98,true
22,prasle-ring,100,2801,2781,41,90,true
23,prasle-ring,100,2957,2925,39,95,true
24,prasle-ring,100,2845,2900,43,72,true
25,prasle-ring,100,2869,2980,27,98,true
26,prasle-ring,100,2964,2785,22,80,true
27,prasle-ring,100,2896,2910,34,51,true
28,prasle-ring,100,2872,3065,28,74,true
29,prasle-ring,100,2904,2856,1,51,true
30,prasle-ring,100,2895,2946,1,75,true
31,prasle-ring,100,2827,3038,17,88,true
32,prasle-ring,100,2864,2882,31,99,true
33,prasle-ring,100,2920,2830,41,83,true
34,prasle-ring,100,2800,3002,22,100,true
35,prasle-ring,100,2842,3063,43,98,true
36,prasle-ring,100,2985,2864,26,61,true
37,prasle-ring,100,2778,2818,49,80,true
38,prasle-ring,100,2869,2749,1,75,true
39,prasle-ring,100,2804,2822,1,52,true
40,prasle-ring,100,2771,2861,44,66,true
41,prasle-ring,100,2958,2928,1,88,true
42,prasle-ring,100,2851,2853,1,75,true
43,prasle-ring,100,2755,2877,1,98,true
44,prasle-ring,100,2940,2933,1,98,true
45,prasle-ring,100,2828,2790,32,55,true
46,prasle-ring,100,2818,2825,1,58,true
47,prasle-ring,100,2969,2862,1,93,true
48,prasle-ring,100,2874,2904,30,62,true
49,prasle-ring,100,2945,2824,46,100,true
50,prasle-ring,100,2770,2783,41,55,true
51,prasle-ring,100,2835,2859,36,74,true
52,prasle-ring,100,2770,2984,29,59,true
53,prasle-ring,100,2888,2914,50,94,true
54,prasle-ring,100,2914,2984,35,89,true
55,prasle-ring,100,2826,2798,1,84,true
56,prasle-ring,100,3008,2846,40,85,true
57,prasle-ring,100,2998,2973,45,65,true
58,prasle-ring,100,2923,2942,17,98,true
59,prasle-ring,100,2751,2816,1,53,true
60,prasle-ring,100,2911,2818,1,58,true
61,prasle-ring,100,3062,3013,26,81,true
62,prasle-ring,100,2785,3050,1,86,true
63,prasle-ring,100,2918,3085,1,98,true
64,prasle-ring,100,2916,2897,18,91,true
65,prasle-ring,100,2853,2792,45,69,true
66,prasle-ring,100,2945,2836,32,94,true
67,prasle-ring,100,2953,2832,1,97,true
68,prasle-ring,100,2917,2938,36,75,true
69,prasle-ring,100,2847,2853,1,93,true
70,prasle-ring,100,2822,2773,41,80,true
71,prasle-ring,100,3044,2871,1,98,true
72,prasle-ring,100,2966,2930,40,79,true
73,prasle-ring,100,2777,3038,1,57,true
74,prasle-ring,100,2966,2881,38,85,true
75,prasle-ring,100,2886,2892,1,81,true
76,prasle-ring,100,2883,2891,1,63,true
77,prasle-ring,100,2863,2768,27,97,true
78,prasle-ring,100,2772,2857,17,53,true
79,prasle-ring,100,2846,2929,42,76,true
80,prasle-ring,100,2809,3008,1,64,true
81,prasle-ring,100,2988,2811,35,68,true
82,prasle-ring,100,2848,2904,28,61,true
83,prasle-ring,100,2720,2802,34,78,true
84,prasle-ring,100,2910,2891,1,70,true
85,prasle-ring,100,2799,2976,31,92,true
86,prasle-ring,100,2822,2814,36,100,true
87,prasle-ring,100,3044,2805,34,93,true
88,prasle-ring,100,2919,2817,45,54,true
89,prasle-ring,100,2877,2866,44,71,true
90,prasle-ring,100,2784,2923,1,86,true
91,prasle-ring,100,2879,3005,22,96,true
92,prasle-ring,100,2868,2928,33,66,true
93,prasle-ring,100,2826,2806,1,85,true
94,prasle-ring,100,2791,2857,29,52,true
95,prasle-ring,100,2937,2755,30,81,true
96,prasle-ring,100,2860,2859,1,83,true
97,prasle-ring,100,2732,2767,44,96,true
98,prasle-ring,100,2728,2953,37,89,true
99,prasle-ring,100,2915,2966,29,52,true
100,prasle-ring,100,2899,2825,1,94,true
