trial,algorithm,node_count,crash_time_s,initial_convergence_time_ms,recovery_convergence_time_ms,total_recovery_time_ms
1,ring,100,150,6993,256802,106802
2,ring,100,150,8781,NA,NA
3,ring,100,150,8788,257060,107060
4,ring,100,150,9153,256726,106726
5,ring,100,150,6658,256454,106454
6,ring,100,150,7081,175718,25718
7,ring,100,150,6494,256201,106201
8,ring,100,150,6388,255778,105778
9,ring,100,150,8910,257032,107032
10,ring,100,150,7575,256914,106914
