trial,algorithm,node_count,noise_level,convergence_time_ms,message_count
1,prasle,5,70,3020,NA
2,prasle,5,70,3082,NA
3,prasle,5,70,3016,NA
4,prasle,5,70,3284,NA
5,prasle,5,70,3256,NA
6,prasle,5,70,3385,NA
7,prasle,5,70,3398,NA
8,prasle,5,70,3190,NA
9,prasle,5,70,2915,NA
10,prasle,5,70,3340,NA
11,prasle,5,70,3459,NA
12,prasle,5,70,3232,NA
13,prasle,5,70,2982,NA
14,prasle,5,70,3386,NA
15,prasle,5,70,3369,NA
16,prasle,5,70,2941,NA
17,prasle,5,70,3340,NA
18,prasle,5,70,3459,NA
19,prasle,5,70,3237,NA
20,prasle,5,70,3392,NA
21,prasle,5,70,2847,NA
22,prasle,5,70,3677,NA
23,prasle,5,70,3292,NA
24,prasle,5,70,3029,NA
25,prasle,5,70,2832,NA
26,prasle,5,70,3234,NA
27,prasle,5,70,3027,NA
28,prasle,5,70,3493,NA
29,prasle,5,70,2997,NA
30,prasle,5,70,3475,NA
31,prasle,5,70,3222,NA
32,prasle,5,70,2951,NA
33,prasle,5,70,3219,NA
34,prasle,5,70,3240,NA
35,prasle,5,70,3310,NA
36,prasle,5,70,3016,NA
37,prasle,5,70,3196,NA
38,prasle,5,70,3392,NA
39,prasle,5,70,3335,NA
40,prasle,5,70,3343,NA
41,prasle,5,70,3320,NA
42,prasle,5,70,3214,NA
43,prasle,5,70,3478,NA
44,prasle,5,70,3374,NA
45,prasle,5,70,3335,NA
46,prasle,5,70,3039,NA
47,prasle,5,70,2809,NA
48,prasle,5,70,3337,NA
49,prasle,5,70,3455,NA
50,prasle,5,70,3150,NA
51,prasle,5,70,3242,NA
52,prasle,5,70,3439,NA
53,prasle,5,70,3207,NA
54,prasle,5,70,3362,NA
55,prasle,5,70,3754,NA
56,prasle,5,70,3607,NA
57,prasle,5,70,2948,NA
58,prasle,5,70,3366,NA
59,prasle,5,70,3016,NA
60,prasle,5,70,3472,NA
61,prasle,5,70,3116,NA
62,prasle,5,70,3172,NA
63,prasle,5,70,3198,NA
64,prasle,5,70,3099,NA
65,prasle,5,70,2844,NA
66,prasle,5,70,3023,NA
67,prasle,5,70,3095,NA
68,prasle,5,70,3101,NA
69,prasle,5,70,3903,NA
70,prasle,5,70,3404,NA
71,prasle,5,70,2775,NA
72,prasle,5,70,3061,NA
73,prasle,5,70,3304,NA
74,prasle,5,70,2802,NA
75,prasle,5,70,2849,NA
76,prasle,5,70,3017,NA
77,prasle,5,70,2907,NA
78,prasle,5,70,3620,NA
79,prasle,5,70,3860,NA
80,prasle,5,70,3381,NA
81,prasle,5,70,3468,NA
82,prasle,5,70,3193,NA
83,prasle,5,70,3999,NA
84,prasle,5,70,3402,NA
85,prasle,5,70,3318,NA
86,prasle,5,70,3306,NA
87,prasle,5,70,2802,NA
88,prasle,5,70,3243,NA
89,prasle,5,70,2978,NA
90,prasle,5,70,3240,NA
91,prasle,5,70,3550,NA
92,prasle,5,70,3396,NA
93,prasle,5,70,3386,NA
94,prasle,5,70,3267,NA
95,prasle,5,70,3366,NA
96,prasle,5,70,3299,NA
97,prasle,5,70,3398,NA
98,prasle,5,70,3231,NA
99,prasle,5,70,2933,NA
100,prasle,5,70,3167,NA
