trial,algorithm,node_count,convergence_time_ms
12,prasle-ring,100,2782
2,prasle-ring,100,2856
1,prasle-ring,100,2886
9,prasle-ring,100,2759
6,prasle-ring,100,2799
4,prasle-ring,100,2844
3,prasle-ring,100,2914
11,prasle-ring,100,2843
5,prasle-ring,100,2741
7,prasle-ring,100,2745
13,prasle-ring,100,2814
14,prasle-ring,100,2902
10,prasle-ring,100,2761
8,prasle-ring,100,2864
15,prasle-ring,100,2824
17,prasle-ring,100,2898
16,prasle-ring,100,2796
18,prasle-ring,100,2722
19,prasle-ring,100,2787
20,prasle-ring,100,2747
22,prasle-ring,100,2843
21,prasle-ring,100,2890
23,prasle-ring,100,2836
24,prasle-ring,100,2821
26,prasle-ring,100,2864
28,prasle-ring,100,2796
25,prasle-ring,100,2833
27,prasle-ring,100,2856
30,prasle-ring,100,2837
29,prasle-ring,100,2810
31,prasle-ring,100,2822
32,prasle-ring,100,2780
34,prasle-ring,100,2808
38,prasle-ring,100,2965
33,prasle-ring,100,2868
36,prasle-ring,100,2761
37,prasle-ring,100,2914
35,prasle-ring,100,2748
39,prasle-ring,100,2727
40,prasle-ring,100,2784
41,prasle-ring,100,2771
42,prasle-ring,100,2902
44,prasle-ring,100,2757
43,prasle-ring,100,2949
45,prasle-ring,100,2745
46,prasle-ring,100,2830
48,prasle-ring,100,2841
47,prasle-ring,100,2807
51,prasle-ring,100,2824
50,prasle-ring,100,2865
52,prasle-ring,100,2745
54,prasle-ring,100,2919
53,prasle-ring,100,2909
49,prasle-ring,100,2856
55,prasle-ring,100,2775
56,prasle-ring,100,2766
58,prasle-ring,100,2888
57,prasle-ring,100,2732
59,prasle-ring,100,2818
60,prasle-ring,100,2772
62,prasle-ring,100,2841
65,prasle-ring,100,2834
63,prasle-ring,100,2801
61,prasle-ring,100,2906
64,prasle-ring,100,2765
67,prasle-ring,100,2773
68,prasle-ring,100,2729
66,prasle-ring,100,2763
70,prasle-ring,100,2909
69,prasle-ring,100,2798
72,prasle-ring,100,2799
71,prasle-ring,100,2832
73,prasle-ring,100,2830
74,prasle-ring,100,2725
75,prasle-ring,100,2833
79,prasle-ring,100,2905
77,prasle-ring,100,2753
76,prasle-ring,100,2847
81,prasle-ring,100,2828
82,prasle-ring,100,2779
80,prasle-ring,100,2788
83,prasle-ring,100,2739
78,prasle-ring,100,2815
84,prasle-ring,100,2853
86,prasle-ring,100,2792
87,prasle-ring,100,2722
85,prasle-ring,100,2954
88,prasle-ring,100,2830
91,prasle-ring,100,2785
90,prasle-ring,100,2726
92,prasle-ring,100,2817
89,prasle-ring,100,2831
96,prasle-ring,100,2806
95,prasle-ring,100,2876
94,prasle-ring,100,2751
93,prasle-ring,100,2844
97,prasle-ring,100,2871
98,prasle-ring,100,2724
99,prasle-ring,100,2817
100,prasle-ring,100,2898
